,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
gamma-secretase,873.0,283.0,27.0,506.0,167.0,783.0,84.0,498.0,556.0,729.0,927.0
Ephrins,921.0,42.0,663.0,369.0,0.0,873.0,87.0,1000.0,209.0,429.0,378.0
BCR-ABL,620.0,130.0,310.0,7.0,2.0,966.0,15.0,1000.0,749.0,120.0,726.0
CDK1,159.0,14.0,556.0,1000.0,736.0,214.0,981.0,315.0,89.0,196.0,971.0
CDK2,1000.0,808.0,9.0,21.0,1000.0,161.0,26.0,0.0,263.0,959.0,663.0
CDK5,1000.0,937.0,248.0,42.0,26.0,481.0,28.0,20.0,30.0,997.0,337.0
CDK7,103.0,466.0,848.0,999.0,960.0,192.0,993.0,0.0,169.0,785.0,530.0
CDK9,435.0,127.0,641.0,970.0,321.0,95.0,854.0,904.0,638.0,143.0,334.0
PKC,10.0,710.0,616.0,120.0,343.0,868.0,58.0,969.0,777.0,134.0,565.0
CDK4,978.0,838.0,633.0,33.0,599.0,451.0,2.0,162.0,467.0,449.0,519.0
LCK,850.0,65.0,422.0,104.0,2.0,976.0,5.0,1000.0,439.0,415.0,526.0
FYN,1000.0,44.0,411.0,3.0,56.0,855.0,6.0,415.0,701.0,77.0,710.0
BMX,106.0,11.0,848.0,1000.0,1000.0,541.0,619.0,247.0,6.0,15.0,242.0
PLK1,995.0,227.0,91.0,87.0,959.0,387.0,25.0,12.0,562.0,159.0,822.0
PLK2,804.0,117.0,147.0,635.0,998.0,86.0,588.0,426.0,36.0,151.0,251.0
PLK3,987.0,739.0,93.0,44.0,995.0,342.0,311.0,0.0,926.0,271.0,564.0
IGF1R,267.0,622.0,851.0,110.0,847.0,11.0,881.0,349.0,920.0,383.0,187.0
IR,140.0,93.0,229.0,619.0,965.0,470.0,711.0,704.0,456.0,478.0,604.0
ITK,848.0,164.0,390.0,543.0,999.0,28.0,72.0,77.0,440.0,331.0,591.0
RSK2,988.0,543.0,217.0,115.0,406.0,560.0,0.0,587.0,254.0,319.0,620.0
Dihydrofolate reductase (DHFR),790.0,2.0,128.0,271.0,8.0,626.0,753.0,1000.0,214.0,159.0,115.0
MTOR,931.0,84.0,548.0,600.0,45.0,668.0,87.0,840.0,100.0,640.0,671.0
AKT1,996.0,726.0,62.0,58.0,937.0,396.0,74.0,0.0,605.0,961.0,873.0
AKT2,999.0,933.0,436.0,152.0,387.0,452.0,5.0,0.0,706.0,1000.0,971.0
AKT3,199.0,333.0,22.0,923.0,996.0,196.0,927.0,411.0,383.0,374.0,201.0
HDAC1,869.0,989.0,7.0,550.0,145.0,494.0,6.0,531.0,162.0,851.0,862.0
HDAC3,673.0,33.0,130.0,760.0,733.0,172.0,617.0,892.0,82.0,223.0,721.0
IKK,1.0,344.0,966.0,978.0,116.0,728.0,509.0,952.0,545.0,99.0,845.0
PI3Kbeta,839.0,801.0,889.0,927.0,691.0,200.0,755.0,0.0,424.0,998.0,754.0
ERK5,56.0,128.0,760.0,977.0,51.0,63.0,854.0,1000.0,375.0,166.0,254.0
BET,936.0,883.0,24.0,222.0,954.0,522.0,56.0,3.0,276.0,1000.0,701.0
EIF2A,953.0,194.0,57.0,336.0,907.0,150.0,218.0,546.0,32.0,550.0,535.0
ERBB2,0.0,780.0,789.0,1000.0,718.0,850.0,531.0,325.0,725.0,446.0,512.0
ROCK1,114.0,396.0,45.0,84.0,998.0,856.0,64.0,687.0,818.0,763.0,209.0
ROCK2,526.0,909.0,219.0,688.0,1000.0,344.0,244.0,0.0,887.0,954.0,673.0
Anthracycline,1000.0,746.0,7.0,0.0,609.0,257.0,488.0,460.0,342.0,586.0,24.0
TOP2,1000.0,639.0,3.0,0.0,957.0,263.0,742.0,70.0,628.0,656.0,14.0
Pyrimidine antimetabolite,875.0,184.0,76.0,19.0,321.0,464.0,996.0,991.0,356.0,419.0,13.0
DNA crosslinker,1000.0,610.0,22.0,0.0,488.0,323.0,752.0,894.0,330.0,511.0,3.0
Microtubule destabiliser,989.0,520.0,643.0,35.0,933.0,220.0,262.0,6.0,280.0,21.0,563.0
SHP-1 (PTPN6),49.0,188.0,792.0,970.0,0.0,918.0,192.0,1000.0,535.0,98.0,918.0
SHP-2 (PTPN11),991.0,420.0,201.0,191.0,2.0,904.0,44.0,811.0,793.0,471.0,888.0
AR,470.0,257.0,621.0,687.0,9.0,709.0,216.0,986.0,667.0,26.0,843.0
ARFGAP1,71.0,682.0,387.0,605.0,527.0,778.0,945.0,892.0,817.0,749.0,37.0
ATM,571.0,515.0,775.0,844.0,9.0,460.0,46.0,341.0,569.0,870.0,997.0
PPK,826.0,531.0,327.0,454.0,995.0,42.0,746.0,69.0,156.0,725.0,106.0
FLT1,631.0,321.0,782.0,638.0,965.0,190.0,171.0,528.0,22.0,588.0,145.0
c-FGR,128.0,868.0,102.0,756.0,994.0,48.0,949.0,285.0,189.0,806.0,142.0
GSK3A,723.0,683.0,140.0,153.0,18.0,551.0,82.0,997.0,397.0,774.0,254.0
GSK3B,964.0,937.0,21.0,3.0,24.0,843.0,0.0,999.0,204.0,416.0,448.0
PDGFRA,132.0,630.0,673.0,253.0,0.0,996.0,140.0,984.0,961.0,848.0,511.0
VEGFR2,0.0,210.0,736.0,763.0,998.0,442.0,987.0,873.0,643.0,68.0,137.0
FGFR1,48.0,394.0,329.0,23.0,839.0,683.0,924.0,935.0,897.0,130.0,333.0
TIE2,322.0,89.0,648.0,140.0,898.0,463.0,743.0,907.0,559.0,187.0,98.0
JNK2,776.0,364.0,384.0,594.0,21.0,187.0,136.0,996.0,568.0,478.0,454.0
JNK3,311.0,408.0,796.0,949.0,516.0,152.0,999.0,3.0,765.0,767.0,756.0
FAK,787.0,392.0,295.0,185.0,1000.0,7.0,643.0,0.0,227.0,317.0,612.0
FAK2,813.0,590.0,25.0,134.0,1000.0,33.0,116.0,13.0,15.0,91.0,402.0
BRD2,380.0,658.0,47.0,571.0,16.0,733.0,967.0,1000.0,473.0,512.0,156.0
BRD3,56.0,912.0,182.0,838.0,336.0,716.0,953.0,314.0,504.0,998.0,318.0
BRD4,19.0,938.0,255.0,951.0,994.0,776.0,835.0,0.0,859.0,985.0,719.0
BRDT,882.0,145.0,2.0,1.0,997.0,370.0,274.0,817.0,488.0,473.0,167.0
HDAC2,635.0,944.0,38.0,285.0,982.0,103.0,613.0,331.0,268.0,748.0,227.0
HIF-PH,515.0,782.0,137.0,812.0,943.0,181.0,809.0,21.0,532.0,995.0,549.0
Farnesyl-transferase (FNTA),987.0,783.0,37.0,15.0,30.0,219.0,878.0,875.0,937.0,887.0,52.0
PDK1 (PDPK1),883.0,957.0,154.0,351.0,1000.0,174.0,238.0,0.0,402.0,948.0,413.0
not defined,46.0,754.0,441.0,70.0,189.0,881.0,175.0,996.0,848.0,568.0,236.0
XIAP,1000.0,473.0,51.0,0.0,54.0,351.0,159.0,953.0,733.0,141.0,59.0
PPARgamma,637.0,233.0,519.0,641.0,50.0,111.0,587.0,1000.0,90.0,4.0,388.0
PPARdelta,26.0,392.0,911.0,994.0,3.0,323.0,861.0,996.0,626.0,79.0,810.0
Procaspase-3,1000.0,793.0,10.0,0.0,132.0,80.0,43.0,899.0,422.0,202.0,89.0
Procaspase-7,1000.0,771.0,9.0,0.0,135.0,79.0,17.0,929.0,242.0,350.0,129.0
PAK1,1000.0,920.0,108.0,17.0,0.0,462.0,17.0,694.0,163.0,602.0,257.0
SGK2,19.0,433.0,300.0,979.0,997.0,57.0,665.0,969.0,70.0,205.0,179.0
SGK3,96.0,539.0,120.0,412.0,998.0,171.0,507.0,947.0,191.0,347.0,43.0
SYK,181.0,578.0,722.0,987.0,701.0,9.0,867.0,953.0,8.0,580.0,66.0
Antimetabolite (DNA & RNA),325.0,219.0,535.0,661.0,747.0,230.0,994.0,906.0,102.0,661.0,23.0
SERCA,863.0,836.0,232.0,24.0,925.0,437.0,0.0,483.0,276.0,216.0,476.0
BCL2,49.0,978.0,286.0,118.0,471.0,777.0,579.0,374.0,752.0,918.0,339.0
BCL-XL,156.0,925.0,124.0,142.0,412.0,500.0,549.0,734.0,363.0,604.0,399.0
BCL-W,721.0,995.0,11.0,0.0,998.0,320.0,274.0,9.0,834.0,876.0,313.0
MCL1,995.0,121.0,815.0,585.0,10.0,271.0,19.0,981.0,29.0,120.0,469.0
Retinioic X receptor (RXR) agonist,0.0,308.0,639.0,1000.0,998.0,298.0,1000.0,115.0,703.0,561.0,413.0
dsDNA break induction,1000.0,723.0,25.0,0.0,37.0,217.0,801.0,891.0,579.0,860.0,5.0
BTK,964.0,949.0,29.0,514.0,443.0,819.0,93.0,15.0,286.0,999.0,467.0
HSP90,634.0,576.0,994.0,694.0,1.0,237.0,837.0,780.0,412.0,42.0,689.0
Biguanide agent,33.0,482.0,993.0,1000.0,95.0,165.0,940.0,751.0,199.0,969.0,297.0
PDGFRB,67.0,79.0,919.0,559.0,11.0,648.0,299.0,1000.0,316.0,43.0,443.0
IKK1,1000.0,481.0,33.0,0.0,996.0,117.0,2.0,3.0,821.0,175.0,869.0
IKK2,107.0,324.0,898.0,987.0,0.0,252.0,924.0,983.0,851.0,521.0,792.0
Amyloid beta20,992.0,538.0,310.0,175.0,139.0,524.0,14.0,254.0,800.0,108.0,937.0
Amyloid beta40,998.0,787.0,46.0,8.0,183.0,541.0,5.0,455.0,815.0,79.0,855.0
JAK1,533.0,228.0,293.0,654.0,0.0,423.0,100.0,1000.0,473.0,31.0,669.0
JAK2,52.0,440.0,314.0,978.0,268.0,355.0,315.0,998.0,90.0,401.0,731.0
JNK1,29.0,957.0,414.0,988.0,1000.0,191.0,392.0,67.0,33.0,378.0,194.0
KSP,1000.0,696.0,40.0,6.0,930.0,616.0,18.0,0.0,417.0,692.0,759.0
CDK6,984.0,956.0,559.0,14.0,986.0,602.0,183.0,0.0,898.0,811.0,764.0
p38alpha,991.0,197.0,367.0,277.0,1.0,449.0,14.0,975.0,811.0,623.0,861.0
p38beta,999.0,479.0,178.0,94.0,8.0,232.0,0.0,985.0,370.0,355.0,804.0
PI3K (class 1),916.0,831.0,802.0,488.0,679.0,215.0,577.0,0.0,815.0,997.0,752.0
PI3Kgamma,970.0,830.0,249.0,68.0,640.0,277.0,954.0,0.0,971.0,828.0,557.0
PKCB,1000.0,627.0,8.0,0.0,802.0,274.0,0.0,120.0,423.0,432.0,775.0
RSK,1000.0,234.0,286.0,17.0,317.0,474.0,30.0,75.0,808.0,15.0,957.0
PI3Kdelta,999.0,778.0,348.0,483.0,264.0,440.0,600.0,0.0,674.0,999.0,745.0
G9a and GLP methyltransferases,974.0,892.0,841.0,552.0,724.0,215.0,53.0,0.0,887.0,530.0,822.0
FLT4,974.0,754.0,535.0,14.0,230.0,605.0,5.0,99.0,901.0,841.0,736.0
AXL,813.0,481.0,647.0,71.0,54.0,837.0,33.0,613.0,511.0,850.0,358.0
NTRK2,971.0,937.0,877.0,23.0,717.0,552.0,197.0,0.0,943.0,624.0,821.0
IRAK1,945.0,904.0,472.0,552.0,644.0,85.0,798.0,0.0,697.0,725.0,716.0
LTK,999.0,1000.0,31.0,2.0,11.0,779.0,0.0,620.0,594.0,951.0,297.0
Autophagy inducer,392.0,11.0,540.0,970.0,348.0,185.0,293.0,999.0,228.0,4.0,682.0
TAK1,0.0,147.0,922.0,962.0,994.0,709.0,993.0,546.0,693.0,143.0,274.0
MAP4K2,417.0,117.0,780.0,368.0,2.0,867.0,37.0,1000.0,415.0,321.0,497.0
TAK,32.0,69.0,834.0,653.0,13.0,911.0,260.0,1000.0,541.0,181.0,543.0
ERK2,16.0,401.0,825.0,269.0,678.0,847.0,946.0,594.0,976.0,19.0,463.0
ERK1,820.0,664.0,762.0,591.0,242.0,111.0,23.0,987.0,14.0,680.0,162.0
HDAC6,15.0,983.0,723.0,973.0,30.0,686.0,979.0,346.0,850.0,836.0,342.0
HDAC8,364.0,761.0,966.0,813.0,972.0,354.0,948.0,0.0,918.0,912.0,534.0
Endothelin-1 receptor (EDNRA),966.0,116.0,310.0,32.0,0.0,706.0,17.0,1000.0,659.0,69.0,769.0
BIRC5,773.0,630.0,933.0,970.0,957.0,471.0,147.0,0.0,291.0,719.0,865.0
MDM4,527.0,995.0,480.0,970.0,741.0,832.0,235.0,0.0,552.0,980.0,878.0
HDAC,3.0,88.0,622.0,999.0,997.0,433.0,1000.0,147.0,374.0,460.0,353.0
RAR,0.0,60.0,706.0,1000.0,1000.0,385.0,1000.0,128.0,573.0,308.0,361.0
HDAC1-10,627.0,991.0,292.0,694.0,997.0,528.0,73.0,0.0,579.0,812.0,781.0
VEGFR1,37.0,867.0,757.0,150.0,738.0,909.0,20.0,663.0,799.0,389.0,577.0
VEGFR3,1.0,304.0,935.0,985.0,101.0,945.0,258.0,1000.0,339.0,99.0,687.0
MEK5,419.0,49.0,989.0,792.0,91.0,246.0,694.0,997.0,486.0,19.0,253.0
MTORC2,123.0,818.0,899.0,766.0,275.0,310.0,845.0,510.0,277.0,869.0,403.0
Angiopoietin-1 receptor,999.0,963.0,120.0,227.0,582.0,115.0,84.0,58.0,484.0,569.0,330.0
JAK3,13.0,413.0,877.0,992.0,506.0,113.0,576.0,999.0,34.0,27.0,404.0
IKKB,15.0,614.0,983.0,1000.0,27.0,443.0,983.0,305.0,713.0,590.0,849.0
MAP3K8,133.0,544.0,981.0,999.0,5.0,372.0,534.0,838.0,389.0,181.0,852.0
MPS1,711.0,699.0,650.0,91.0,992.0,18.0,752.0,69.0,476.0,118.0,105.0
EPHB4,399.0,123.0,781.0,20.0,41.0,966.0,509.0,968.0,983.0,34.0,478.0
RNA Polymerase 1,1000.0,990.0,3.0,0.0,22.0,699.0,68.0,921.0,509.0,984.0,16.0
PI3Kalpha,346.0,759.0,454.0,965.0,493.0,239.0,622.0,82.0,197.0,998.0,375.0
DAPK3,906.0,727.0,574.0,909.0,76.0,454.0,338.0,38.0,441.0,999.0,694.0
CLK4,905.0,516.0,598.0,919.0,673.0,322.0,357.0,8.0,250.0,994.0,664.0
PIM3,920.0,939.0,498.0,340.0,199.0,401.0,580.0,15.0,484.0,999.0,406.0
HIPK2,729.0,874.0,746.0,898.0,162.0,419.0,396.0,5.0,424.0,998.0,657.0
ALK5,770.0,488.0,921.0,820.0,0.0,508.0,56.0,1000.0,688.0,300.0,629.0
TNKS1,21.0,369.0,933.0,740.0,988.0,102.0,492.0,931.0,93.0,66.0,118.0
TNKS2,9.0,196.0,965.0,891.0,549.0,299.0,661.0,973.0,335.0,171.0,481.0
ROCK,31.0,769.0,659.0,953.0,1000.0,159.0,977.0,0.0,926.0,760.0,378.0
PYKFYVE,801.0,940.0,866.0,982.0,6.0,225.0,460.0,50.0,647.0,932.0,747.0
DDR1,753.0,676.0,116.0,30.0,22.0,992.0,6.0,995.0,405.0,891.0,284.0
RIPK1,1000.0,985.0,28.0,2.0,27.0,478.0,0.0,28.0,667.0,872.0,736.0
CAMK2,999.0,980.0,9.0,21.0,47.0,251.0,1.0,965.0,37.0,644.0,345.0
LXR,64.0,969.0,459.0,995.0,966.0,782.0,72.0,0.0,246.0,991.0,853.0
FXR,12.0,966.0,264.0,992.0,983.0,799.0,109.0,46.0,303.0,973.0,520.0
SIRT1,9.0,165.0,947.0,1000.0,467.0,389.0,860.0,892.0,566.0,45.0,779.0
AMPK agonist,3.0,427.0,912.0,678.0,816.0,741.0,932.0,394.0,707.0,857.0,304.0
TOP1,1000.0,609.0,177.0,0.0,333.0,686.0,80.0,575.0,159.0,131.0,132.0
Antimetabolite,998.0,488.0,361.0,0.0,65.0,802.0,24.0,865.0,330.0,469.0,403.0
Retinoic acid,0.0,152.0,903.0,1000.0,981.0,584.0,1000.0,272.0,326.0,493.0,517.0
HDAC inhibitor Class I,744.0,995.0,903.0,96.0,70.0,859.0,0.0,9.0,863.0,961.0,934.0
IIa,38.0,873.0,734.0,335.0,62.0,691.0,406.0,904.0,207.0,280.0,812.0
IIb,1.0,663.0,973.0,989.0,977.0,456.0,746.0,41.0,400.0,400.0,931.0
IV,12.0,861.0,950.0,726.0,14.0,316.0,401.0,867.0,777.0,156.0,953.0
MEK1,2.0,580.0,605.0,174.0,995.0,944.0,998.0,22.0,982.0,129.0,598.0
MEK2,0.0,310.0,778.0,525.0,994.0,921.0,1000.0,17.0,973.0,131.0,699.0
PARP1,607.0,795.0,405.0,119.0,375.0,886.0,221.0,658.0,116.0,862.0,92.0
PARP2,997.0,933.0,120.0,2.0,914.0,663.0,71.0,173.0,80.0,832.0,18.0
TEC,783.0,967.0,666.0,593.0,909.0,85.0,804.0,0.0,520.0,826.0,797.0
CRBN,592.0,477.0,977.0,542.0,60.0,289.0,678.0,458.0,328.0,337.0,755.0
CHEK1,88.0,105.0,995.0,854.0,336.0,535.0,751.0,672.0,115.0,93.0,751.0
CHEK2,0.0,227.0,994.0,987.0,997.0,408.0,942.0,175.0,182.0,113.0,563.0
NTRK1,0.0,68.0,949.0,966.0,377.0,395.0,982.0,968.0,345.0,51.0,865.0
NTRK3,912.0,395.0,775.0,0.0,103.0,973.0,75.0,369.0,763.0,411.0,589.0
p38,395.0,137.0,985.0,203.0,0.0,876.0,925.0,993.0,873.0,412.0,796.0
TBK1,0.0,531.0,996.0,992.0,125.0,469.0,960.0,886.0,583.0,270.0,680.0
DNAPK,140.0,776.0,998.0,999.0,13.0,733.0,621.0,5.0,506.0,918.0,987.0
PIM1,28.0,914.0,617.0,241.0,903.0,323.0,930.0,137.0,815.0,693.0,255.0
JNK,723.0,184.0,536.0,478.0,136.0,334.0,312.0,982.0,492.0,72.0,727.0
WEE1,951.0,364.0,647.0,265.0,0.0,525.0,145.0,849.0,598.0,564.0,953.0
MDM2,662.0,674.0,850.0,563.0,347.0,450.0,916.0,385.0,49.0,901.0,42.0
FGFR3,20.0,174.0,876.0,980.0,0.0,896.0,536.0,998.0,649.0,749.0,974.0
PI3K (Class 1),917.0,180.0,859.0,14.0,60.0,575.0,43.0,800.0,798.0,0.0,803.0
PPM1D,0.0,205.0,856.0,939.0,428.0,837.0,986.0,849.0,920.0,85.0,655.0
RAC1,74.0,402.0,935.0,939.0,70.0,785.0,253.0,934.0,420.0,95.0,708.0
RAC2,2.0,592.0,956.0,999.0,17.0,827.0,242.0,951.0,320.0,465.0,936.0
RAC3,154.0,170.0,997.0,989.0,66.0,463.0,178.0,958.0,172.0,42.0,662.0
S6K1,9.0,67.0,655.0,961.0,299.0,570.0,214.0,1000.0,286.0,42.0,545.0
LOK,0.0,349.0,944.0,998.0,981.0,729.0,946.0,813.0,115.0,313.0,543.0
TRCB,222.0,269.0,310.0,120.0,769.0,189.0,221.0,995.0,69.0,14.0,71.0
ABL(T315I),0.0,755.0,831.0,985.0,877.0,564.0,488.0,604.0,227.0,688.0,901.0
ADCK4,2.0,958.0,649.0,989.0,1000.0,85.0,993.0,0.0,522.0,911.0,428.0
BRSK2,850.0,712.0,464.0,282.0,175.0,591.0,66.0,406.0,694.0,554.0,608.0
MARK4,189.0,956.0,826.0,965.0,208.0,875.0,500.0,3.0,895.0,997.0,955.0
PRKCD,0.0,800.0,862.0,994.0,307.0,764.0,407.0,617.0,514.0,466.0,913.0
SPRK1,972.0,918.0,197.0,128.0,40.0,476.0,53.0,249.0,640.0,710.0,832.0
MAPK7,242.0,826.0,658.0,993.0,918.0,333.0,806.0,0.0,333.0,983.0,756.0
ATR,699.0,895.0,561.0,555.0,997.0,257.0,905.0,0.0,842.0,679.0,448.0
ALK4,825.0,205.0,897.0,377.0,52.0,446.0,793.0,122.0,882.0,118.0,635.0
ESR1,21.0,143.0,975.0,986.0,42.0,676.0,964.0,872.0,882.0,119.0,820.0
EGLN1,748.0,208.0,261.0,139.0,1.0,882.0,59.0,999.0,469.0,22.0,715.0
RNA helicase A,1000.0,703.0,173.0,2.0,709.0,535.0,11.0,5.0,801.0,262.0,626.0
Induces reactive oxygen species,253.0,540.0,912.0,935.0,724.0,616.0,485.0,8.0,159.0,204.0,904.0
NAMPT,23.0,605.0,44.0,477.0,959.0,319.0,958.0,956.0,317.0,730.0,73.0
TRAIL receptor agonist,0.0,51.0,911.0,967.0,650.0,962.0,485.0,721.0,851.0,254.0,971.0
L3MBTL3,405.0,201.0,521.0,497.0,25.0,589.0,55.0,998.0,421.0,63.0,798.0
DOT1L,422.0,478.0,586.0,673.0,153.0,759.0,38.0,815.0,321.0,172.0,801.0
DNA alkylating agent,990.0,208.0,714.0,286.0,1.0,365.0,919.0,918.0,839.0,449.0,285.0
NAE,85.0,574.0,190.0,93.0,1000.0,573.0,890.0,18.0,788.0,64.0,183.0
