,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
SHP-2 (PTPN11),525.0,8.0,917.0,656.0,2.0,833.0,959.0,999.0,267.0,618.0,838.0
AR,411.0,64.0,838.0,750.0,24.0,127.0,997.0,959.0,147.0,587.0,903.0
ARFGAP1,121.0,36.0,862.0,347.0,32.0,121.0,723.0,893.0,669.0,798.0,997.0
ATM,0.0,888.0,457.0,997.0,920.0,862.0,176.0,158.0,257.0,677.0,171.0
PPK,852.0,941.0,242.0,885.0,822.0,685.0,714.0,31.0,107.0,266.0,768.0
FLT1,542.0,939.0,272.0,765.0,871.0,750.0,188.0,161.0,255.0,638.0,722.0
c-FGR,880.0,910.0,401.0,537.0,368.0,676.0,569.0,379.0,287.0,174.0,833.0
GSK3A,999.0,30.0,511.0,2.0,92.0,900.0,596.0,972.0,193.0,745.0,374.0
GSK3B,987.0,204.0,260.0,141.0,80.0,612.0,875.0,653.0,389.0,650.0,959.0
PDGFRA,14.0,24.0,900.0,935.0,516.0,516.0,625.0,677.0,358.0,552.0,985.0
VEGFR2,994.0,11.0,178.0,1.0,1000.0,84.0,845.0,30.0,100.0,930.0,891.0
FGFR1,986.0,9.0,49.0,2.0,987.0,385.0,707.0,764.0,132.0,745.0,798.0
TIE2,130.0,27.0,670.0,210.0,996.0,257.0,645.0,186.0,645.0,786.0,976.0
JNK2,928.0,516.0,761.0,191.0,0.0,546.0,658.0,979.0,890.0,277.0,693.0
JNK3,838.0,292.0,617.0,398.0,1000.0,264.0,671.0,0.0,45.0,536.0,359.0
FAK,995.0,0.0,641.0,1.0,151.0,838.0,967.0,717.0,354.0,785.0,997.0
FAK2,724.0,17.0,880.0,344.0,530.0,342.0,696.0,365.0,330.0,602.0,838.0
BRD2,46.0,395.0,789.0,749.0,331.0,163.0,581.0,880.0,396.0,112.0,783.0
BRD3,36.0,34.0,912.0,621.0,16.0,59.0,686.0,1000.0,890.0,162.0,619.0
BRD4,44.0,0.0,781.0,817.0,171.0,348.0,362.0,997.0,910.0,894.0,256.0
BRDT,448.0,477.0,389.0,821.0,939.0,639.0,911.0,11.0,16.0,860.0,840.0
HDAC2,1.0,221.0,863.0,1000.0,1.0,485.0,746.0,970.0,779.0,473.0,867.0
HIF-PH,0.0,858.0,628.0,1000.0,574.0,687.0,341.0,763.0,710.0,276.0,74.0
Farnesyl-transferase (FNTA),526.0,29.0,892.0,117.0,0.0,639.0,799.0,1000.0,715.0,413.0,971.0
PDK1 (PDPK1),928.0,573.0,427.0,452.0,108.0,788.0,837.0,410.0,565.0,31.0,983.0
not defined,989.0,276.0,44.0,22.0,747.0,458.0,858.0,865.0,555.0,138.0,265.0
XIAP,985.0,13.0,670.0,103.0,0.0,759.0,971.0,1000.0,711.0,350.0,971.0
PPARgamma,269.0,72.0,989.0,829.0,112.0,953.0,910.0,862.0,55.0,596.0,914.0
PPARdelta,202.0,297.0,910.0,826.0,20.0,862.0,828.0,917.0,41.0,615.0,731.0
Procaspase-3,1000.0,10.0,12.0,0.0,10.0,307.0,631.0,974.0,980.0,890.0,278.0
Procaspase-7,1000.0,34.0,4.0,0.0,154.0,166.0,788.0,684.0,833.0,896.0,792.0
PAK1,998.0,4.0,301.0,0.0,2.0,812.0,813.0,998.0,920.0,726.0,971.0
SGK2,258.0,598.0,683.0,427.0,75.0,301.0,805.0,806.0,282.0,522.0,971.0
SGK3,889.0,161.0,602.0,27.0,85.0,208.0,906.0,683.0,252.0,801.0,995.0
SYK,963.0,203.0,233.0,1.0,26.0,925.0,485.0,932.0,950.0,846.0,843.0
Antimetabolite (DNA & RNA),989.0,57.0,525.0,0.0,10.0,886.0,519.0,940.0,979.0,326.0,796.0
SERCA,1000.0,209.0,797.0,0.0,601.0,748.0,386.0,346.0,222.0,460.0,816.0
BCL2,747.0,85.0,923.0,884.0,0.0,145.0,984.0,965.0,64.0,629.0,852.0
BCL-XL,249.0,4.0,880.0,528.0,130.0,14.0,944.0,983.0,53.0,332.0,468.0
BCL-W,733.0,341.0,512.0,922.0,0.0,807.0,971.0,999.0,560.0,486.0,983.0
MCL1,994.0,486.0,300.0,13.0,858.0,882.0,112.0,30.0,781.0,846.0,696.0
Retinioic X receptor (RXR) agonist,6.0,610.0,929.0,1000.0,37.0,935.0,865.0,428.0,159.0,571.0,971.0
dsDNA break induction,1000.0,707.0,420.0,0.0,1000.0,587.0,408.0,0.0,77.0,822.0,607.0
BTK,355.0,591.0,99.0,911.0,37.0,710.0,963.0,733.0,969.0,112.0,829.0
HSP90,968.0,575.0,790.0,2.0,981.0,366.0,8.0,8.0,670.0,847.0,329.0
Biguanide agent,45.0,598.0,999.0,737.0,225.0,470.0,377.0,913.0,40.0,132.0,320.0
PDGFRB,996.0,78.0,77.0,2.0,31.0,419.0,821.0,842.0,928.0,894.0,473.0
IKK1,971.0,487.0,256.0,142.0,1.0,853.0,775.0,982.0,980.0,303.0,647.0
IKK2,88.0,743.0,133.0,428.0,780.0,434.0,73.0,844.0,920.0,488.0,20.0
Amyloid beta20,12.0,221.0,544.0,983.0,428.0,680.0,548.0,410.0,409.0,972.0,324.0
Amyloid beta40,9.0,452.0,832.0,931.0,143.0,648.0,827.0,818.0,598.0,752.0,771.0
JAK1,236.0,836.0,703.0,686.0,630.0,247.0,758.0,416.0,205.0,279.0,615.0
JAK2,422.0,229.0,44.0,183.0,318.0,814.0,177.0,911.0,966.0,816.0,276.0
JNK1,997.0,220.0,462.0,177.0,0.0,708.0,906.0,946.0,576.0,738.0,944.0
KSP,916.0,537.0,584.0,36.0,4.0,716.0,555.0,963.0,879.0,230.0,769.0
CDK6,32.0,962.0,554.0,832.0,982.0,892.0,21.0,210.0,660.0,625.0,31.0
p38alpha,694.0,853.0,604.0,486.0,3.0,940.0,810.0,975.0,336.0,453.0,542.0
p38beta,144.0,995.0,581.0,998.0,0.0,840.0,891.0,995.0,202.0,155.0,206.0
PI3K (class 1),97.0,915.0,65.0,1000.0,912.0,693.0,118.0,7.0,950.0,629.0,206.0
PI3Kgamma,210.0,550.0,351.0,526.0,701.0,659.0,198.0,267.0,937.0,761.0,183.0
PKCB,866.0,762.0,163.0,3.0,234.0,805.0,77.0,906.0,907.0,715.0,191.0
RSK,918.0,190.0,117.0,3.0,91.0,462.0,972.0,994.0,395.0,777.0,615.0
PI3Kdelta,0.0,966.0,27.0,1000.0,849.0,824.0,253.0,553.0,431.0,366.0,878.0
G9a and GLP methyltransferases,1000.0,2.0,47.0,0.0,561.0,425.0,463.0,906.0,695.0,919.0,192.0
FLT4,0.0,622.0,739.0,1000.0,977.0,297.0,26.0,732.0,235.0,211.0,374.0
AXL,0.0,882.0,466.0,983.0,1000.0,211.0,122.0,3.0,118.0,737.0,54.0
NTRK2,955.0,357.0,80.0,16.0,630.0,830.0,268.0,297.0,495.0,946.0,321.0
IRAK1,942.0,606.0,250.0,52.0,85.0,593.0,876.0,917.0,984.0,37.0,570.0
LTK,56.0,7.0,923.0,767.0,721.0,295.0,728.0,693.0,256.0,760.0,894.0
Autophagy inducer,758.0,55.0,230.0,396.0,14.0,887.0,851.0,994.0,437.0,580.0,914.0
TAK1,1000.0,74.0,255.0,0.0,821.0,613.0,182.0,396.0,708.0,499.0,585.0
MAP4K2,153.0,986.0,227.0,928.0,979.0,221.0,267.0,23.0,517.0,78.0,280.0
TAK,55.0,620.0,383.0,379.0,994.0,328.0,9.0,368.0,858.0,82.0,552.0
ERK2,2.0,501.0,951.0,633.0,574.0,289.0,208.0,993.0,544.0,145.0,178.0
ERK1,969.0,942.0,62.0,890.0,23.0,704.0,929.0,262.0,482.0,428.0,472.0
HDAC6,360.0,995.0,152.0,454.0,993.0,705.0,115.0,205.0,184.0,25.0,129.0
HDAC8,880.0,169.0,45.0,49.0,19.0,636.0,884.0,990.0,860.0,414.0,911.0
Endothelin-1 receptor (EDNRA),898.0,210.0,463.0,616.0,0.0,234.0,999.0,996.0,596.0,64.0,998.0
BIRC5,951.0,841.0,577.0,102.0,996.0,653.0,410.0,2.0,179.0,135.0,263.0
MDM4,82.0,994.0,695.0,998.0,529.0,436.0,890.0,319.0,379.0,0.0,859.0
HDAC,451.0,212.0,486.0,752.0,0.0,212.0,849.0,999.0,920.0,338.0,927.0
RAR,2.0,906.0,606.0,1000.0,0.0,593.0,887.0,999.0,437.0,31.0,267.0
HDAC1-10,513.0,3.0,910.0,10.0,952.0,286.0,581.0,498.0,301.0,443.0,875.0
VEGFR1,656.0,860.0,193.0,969.0,192.0,455.0,728.0,233.0,963.0,234.0,635.0
VEGFR3,922.0,940.0,78.0,862.0,0.0,637.0,916.0,997.0,733.0,45.0,168.0
MEK5,17.0,699.0,66.0,587.0,993.0,454.0,249.0,253.0,455.0,297.0,893.0
MTORC2,18.0,630.0,451.0,949.0,967.0,546.0,419.0,137.0,809.0,115.0,668.0
Angiopoietin-1 receptor,674.0,370.0,357.0,561.0,4.0,578.0,944.0,964.0,599.0,137.0,991.0
JAK3,5.0,992.0,348.0,999.0,619.0,660.0,174.0,359.0,287.0,519.0,65.0
IKKB,37.0,501.0,308.0,578.0,693.0,349.0,143.0,954.0,776.0,171.0,508.0
MAP3K8,13.0,774.0,149.0,878.0,152.0,615.0,142.0,959.0,858.0,621.0,254.0
MPS1,119.0,565.0,930.0,273.0,147.0,468.0,101.0,959.0,974.0,106.0,128.0
EPHB4,68.0,336.0,646.0,74.0,937.0,316.0,31.0,935.0,555.0,303.0,186.0
RNA Polymerase 1,743.0,720.0,254.0,6.0,913.0,933.0,57.0,185.0,974.0,172.0,703.0
PI3Kalpha,0.0,964.0,111.0,1000.0,997.0,963.0,86.0,9.0,909.0,512.0,626.0
DAPK3,42.0,881.0,31.0,846.0,675.0,976.0,256.0,192.0,986.0,463.0,790.0
CLK4,0.0,885.0,70.0,1000.0,488.0,946.0,128.0,613.0,994.0,371.0,741.0
PIM3,3.0,708.0,69.0,993.0,188.0,967.0,581.0,711.0,948.0,517.0,852.0
HIPK2,0.0,941.0,94.0,1000.0,970.0,912.0,100.0,20.0,952.0,514.0,678.0
ALK5,0.0,75.0,798.0,676.0,494.0,370.0,160.0,978.0,745.0,771.0,170.0
TNKS1,0.0,483.0,971.0,1000.0,1000.0,272.0,45.0,0.0,312.0,860.0,249.0
TNKS2,16.0,547.0,864.0,913.0,804.0,108.0,85.0,277.0,319.0,365.0,358.0
ROCK,983.0,66.0,325.0,3.0,1.0,594.0,209.0,994.0,999.0,66.0,868.0
PYKFYVE,77.0,124.0,421.0,433.0,802.0,203.0,19.0,804.0,982.0,465.0,65.0
DDR1,132.0,893.0,318.0,670.0,820.0,169.0,883.0,203.0,627.0,58.0,984.0
RIPK1,884.0,35.0,461.0,52.0,0.0,580.0,976.0,997.0,903.0,331.0,980.0
CAMK2,676.0,647.0,217.0,351.0,60.0,799.0,942.0,596.0,830.0,108.0,924.0
LXR,994.0,1.0,823.0,1.0,22.0,470.0,994.0,981.0,276.0,954.0,978.0
FXR,47.0,56.0,623.0,678.0,28.0,521.0,856.0,878.0,961.0,571.0,681.0
SIRT1,109.0,114.0,759.0,854.0,78.0,412.0,764.0,974.0,191.0,289.0,936.0
AMPK agonist,483.0,335.0,210.0,741.0,0.0,791.0,955.0,1000.0,385.0,719.0,972.0
TOP1,768.0,804.0,680.0,230.0,1000.0,141.0,804.0,1.0,6.0,566.0,197.0
Antimetabolite,1000.0,221.0,314.0,7.0,774.0,380.0,370.0,36.0,620.0,957.0,150.0
Retinoic acid,3.0,983.0,915.0,1000.0,177.0,602.0,788.0,645.0,33.0,62.0,73.0
HDAC inhibitor Class I,980.0,10.0,964.0,798.0,26.0,437.0,966.0,974.0,7.0,581.0,252.0
IIa,958.0,256.0,848.0,224.0,54.0,81.0,898.0,817.0,2.0,544.0,391.0
IIb,990.0,8.0,947.0,249.0,51.0,447.0,850.0,176.0,21.0,981.0,287.0
IV,929.0,60.0,968.0,849.0,12.0,106.0,853.0,819.0,9.0,580.0,362.0
MEK1,0.0,540.0,652.0,849.0,774.0,535.0,2.0,996.0,527.0,639.0,0.0
MEK2,246.0,7.0,910.0,8.0,881.0,580.0,145.0,975.0,356.0,979.0,5.0
PARP1,979.0,137.0,726.0,142.0,960.0,381.0,805.0,24.0,127.0,935.0,634.0
PARP2,124.0,752.0,250.0,922.0,996.0,561.0,398.0,65.0,8.0,681.0,142.0
TEC,537.0,931.0,680.0,971.0,138.0,479.0,440.0,569.0,256.0,199.0,71.0
CRBN,0.0,709.0,828.0,1000.0,662.0,273.0,910.0,440.0,6.0,48.0,444.0
CHEK1,1000.0,860.0,94.0,2.0,901.0,673.0,535.0,4.0,65.0,972.0,362.0
CHEK2,985.0,862.0,199.0,274.0,444.0,362.0,386.0,131.0,578.0,568.0,309.0
NTRK1,999.0,822.0,670.0,437.0,96.0,60.0,193.0,438.0,821.0,123.0,275.0
NTRK3,953.0,152.0,644.0,47.0,697.0,808.0,119.0,263.0,81.0,994.0,608.0
p38,637.0,251.0,580.0,986.0,277.0,372.0,946.0,686.0,12.0,120.0,313.0
TBK1,49.0,859.0,797.0,993.0,756.0,573.0,111.0,195.0,217.0,655.0,63.0
DNAPK,377.0,174.0,579.0,587.0,40.0,665.0,118.0,892.0,773.0,872.0,68.0
PIM1,562.0,152.0,336.0,734.0,0.0,449.0,989.0,1000.0,420.0,451.0,724.0
JNK,964.0,339.0,265.0,253.0,79.0,163.0,997.0,562.0,142.0,376.0,945.0
WEE1,970.0,377.0,464.0,12.0,986.0,837.0,860.0,190.0,1.0,757.0,691.0
MDM2,950.0,890.0,127.0,514.0,997.0,189.0,891.0,189.0,2.0,169.0,149.0
FGFR3,361.0,876.0,133.0,990.0,389.0,871.0,147.0,651.0,127.0,497.0,25.0
PI3K (Class 1),989.0,91.0,760.0,19.0,995.0,215.0,50.0,21.0,21.0,972.0,105.0
PPM1D,442.0,917.0,358.0,985.0,300.0,425.0,353.0,505.0,359.0,225.0,160.0
RAC1,0.0,809.0,964.0,999.0,968.0,429.0,255.0,73.0,273.0,59.0,84.0
RAC2,39.0,522.0,800.0,994.0,926.0,279.0,849.0,130.0,294.0,273.0,694.0
RAC3,40.0,870.0,425.0,999.0,249.0,478.0,815.0,834.0,294.0,53.0,171.0
S6K1,0.0,857.0,956.0,1000.0,979.0,179.0,367.0,285.0,75.0,84.0,291.0
LOK,999.0,881.0,489.0,226.0,880.0,452.0,361.0,7.0,31.0,622.0,44.0
TRCB,482.0,831.0,700.0,980.0,587.0,698.0,486.0,95.0,266.0,538.0,115.0
ABL(T315I),918.0,850.0,235.0,755.0,720.0,345.0,930.0,281.0,5.0,264.0,218.0
ADCK4,351.0,2.0,731.0,24.0,312.0,260.0,791.0,994.0,608.0,557.0,815.0
BRSK2,103.0,40.0,859.0,452.0,864.0,399.0,13.0,829.0,806.0,634.0,125.0
MARK4,842.0,157.0,919.0,693.0,839.0,357.0,334.0,73.0,502.0,958.0,641.0
PRKCD,1000.0,88.0,293.0,10.0,774.0,355.0,416.0,28.0,439.0,896.0,411.0
SPRK1,999.0,9.0,237.0,0.0,0.0,494.0,180.0,1000.0,945.0,485.0,826.0
MAPK7,909.0,22.0,246.0,497.0,1.0,405.0,731.0,944.0,976.0,769.0,358.0
ATR,995.0,328.0,106.0,84.0,663.0,726.0,356.0,622.0,580.0,327.0,131.0
ALK4,1000.0,590.0,788.0,245.0,3.0,623.0,975.0,333.0,109.0,234.0,972.0
ESR1,97.0,338.0,564.0,999.0,70.0,251.0,909.0,884.0,528.0,49.0,715.0
EGLN1,984.0,206.0,491.0,33.0,1000.0,26.0,394.0,2.0,9.0,701.0,13.0
RNA helicase A,1000.0,52.0,632.0,0.0,605.0,454.0,763.0,270.0,222.0,915.0,742.0
Induces reactive oxygen species,995.0,19.0,757.0,16.0,966.0,202.0,813.0,26.0,77.0,877.0,650.0
NAMPT,995.0,11.0,727.0,2.0,832.0,582.0,580.0,83.0,119.0,978.0,718.0
TRAIL receptor agonist,86.0,902.0,314.0,805.0,674.0,149.0,436.0,905.0,359.0,85.0,233.0
L3MBTL3,842.0,63.0,850.0,487.0,5.0,157.0,984.0,944.0,251.0,314.0,896.0
DOT1L,987.0,27.0,366.0,40.0,667.0,711.0,757.0,478.0,477.0,772.0,687.0
DNA alkylating agent,923.0,52.0,747.0,231.0,1.0,694.0,996.0,991.0,96.0,576.0,960.0
NAE,803.0,544.0,663.0,67.0,993.0,252.0,486.0,33.0,190.0,487.0,325.0
