,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
PDGFRA,998.0,573.0,836.0,1.0,784.0,92.0,338.0,498.0,316.0,559.0,470.0
VEGFR2,18.0,961.0,730.0,943.0,999.0,413.0,465.0,1.0,356.0,854.0,442.0
FGFR1,98.0,895.0,599.0,582.0,189.0,759.0,268.0,836.0,25.0,730.0,549.0
TIE2,172.0,667.0,253.0,867.0,955.0,525.0,766.0,12.0,679.0,348.0,699.0
JNK2,799.0,845.0,632.0,520.0,746.0,68.0,469.0,74.0,565.0,985.0,859.0
JNK3,636.0,723.0,50.0,136.0,998.0,657.0,446.0,16.0,395.0,930.0,483.0
FAK,993.0,303.0,245.0,82.0,990.0,388.0,306.0,15.0,368.0,878.0,157.0
FAK2,996.0,366.0,133.0,4.0,918.0,613.0,328.0,320.0,274.0,890.0,93.0
BRD2,372.0,444.0,730.0,840.0,217.0,712.0,379.0,575.0,917.0,480.0,93.0
BRD3,374.0,319.0,895.0,884.0,405.0,365.0,522.0,242.0,921.0,144.0,150.0
BRD4,12.0,440.0,951.0,1000.0,128.0,102.0,756.0,380.0,458.0,504.0,745.0
BRDT,646.0,959.0,127.0,197.0,986.0,263.0,197.0,218.0,11.0,909.0,506.0
HDAC2,535.0,620.0,199.0,538.0,987.0,799.0,177.0,32.0,302.0,826.0,221.0
HIF-PH,368.0,493.0,277.0,945.0,906.0,501.0,456.0,19.0,883.0,837.0,385.0
Farnesyl-transferase (FNTA),109.0,317.0,514.0,931.0,709.0,716.0,152.0,399.0,534.0,681.0,346.0
PDK1 (PDPK1),919.0,163.0,292.0,422.0,797.0,264.0,466.0,438.0,615.0,92.0,96.0
not defined,668.0,624.0,270.0,881.0,999.0,80.0,221.0,1.0,564.0,806.0,818.0
XIAP,384.0,746.0,447.0,809.0,754.0,369.0,274.0,425.0,192.0,516.0,296.0
PPARgamma,548.0,897.0,803.0,424.0,594.0,58.0,405.0,711.0,71.0,330.0,459.0
PPARdelta,445.0,900.0,665.0,519.0,554.0,61.0,381.0,888.0,90.0,403.0,439.0
Procaspase-3,104.0,172.0,756.0,996.0,856.0,264.0,630.0,16.0,875.0,521.0,635.0
Procaspase-7,24.0,340.0,809.0,993.0,795.0,332.0,543.0,19.0,810.0,646.0,748.0
PAK1,552.0,312.0,900.0,917.0,293.0,42.0,702.0,426.0,317.0,107.0,706.0
SGK2,834.0,252.0,557.0,492.0,375.0,612.0,277.0,694.0,320.0,344.0,220.0
SGK3,849.0,231.0,555.0,431.0,373.0,464.0,329.0,664.0,328.0,364.0,263.0
SYK,623.0,352.0,641.0,885.0,670.0,148.0,635.0,112.0,675.0,606.0,625.0
Antimetabolite (DNA & RNA),838.0,33.0,602.0,883.0,23.0,504.0,854.0,642.0,975.0,86.0,431.0
SERCA,545.0,605.0,339.0,794.0,972.0,175.0,326.0,34.0,496.0,790.0,580.0
BCL2,206.0,961.0,548.0,336.0,825.0,205.0,550.0,543.0,7.0,525.0,900.0
BCL-XL,167.0,915.0,663.0,331.0,861.0,158.0,605.0,506.0,41.0,534.0,750.0
BCL-W,337.0,429.0,741.0,946.0,359.0,160.0,692.0,305.0,858.0,537.0,349.0
MCL1,435.0,634.0,483.0,859.0,709.0,359.0,477.0,223.0,134.0,103.0,771.0
Retinioic X receptor (RXR) agonist,877.0,765.0,722.0,115.0,390.0,345.0,286.0,662.0,137.0,458.0,474.0
dsDNA break induction,746.0,613.0,471.0,384.0,572.0,479.0,447.0,389.0,57.0,464.0,693.0
BTK,981.0,98.0,267.0,43.0,974.0,348.0,692.0,95.0,757.0,501.0,259.0
HSP90,122.0,875.0,623.0,380.0,125.0,626.0,461.0,948.0,19.0,768.0,800.0
Biguanide agent,1000.0,111.0,594.0,10.0,11.0,140.0,724.0,988.0,799.0,92.0,440.0
PDGFRB,2.0,984.0,444.0,993.0,978.0,478.0,479.0,4.0,470.0,592.0,888.0
IKK1,888.0,602.0,833.0,113.0,217.0,220.0,406.0,910.0,74.0,583.0,504.0
IKK2,326.0,354.0,389.0,838.0,417.0,652.0,798.0,203.0,958.0,138.0,293.0
Amyloid beta20,178.0,618.0,630.0,568.0,898.0,617.0,597.0,71.0,972.0,948.0,154.0
Amyloid beta40,197.0,616.0,402.0,232.0,458.0,915.0,555.0,547.0,949.0,871.0,60.0
JAK1,988.0,511.0,813.0,36.0,627.0,27.0,379.0,757.0,169.0,352.0,571.0
JAK2,13.0,385.0,816.0,990.0,771.0,374.0,793.0,26.0,955.0,91.0,469.0
JNK1,951.0,287.0,685.0,455.0,866.0,8.0,683.0,49.0,600.0,336.0,950.0
KSP,978.0,302.0,564.0,87.0,883.0,108.0,426.0,245.0,135.0,170.0,787.0
CDK6,56.0,805.0,202.0,939.0,928.0,916.0,202.0,78.0,378.0,377.0,197.0
p38alpha,915.0,778.0,783.0,225.0,44.0,215.0,540.0,886.0,437.0,124.0,422.0
p38beta,843.0,693.0,645.0,249.0,235.0,232.0,648.0,737.0,321.0,88.0,737.0
PI3K (class 1),316.0,958.0,208.0,311.0,970.0,246.0,641.0,96.0,377.0,633.0,803.0
PI3Kgamma,400.0,288.0,367.0,561.0,13.0,910.0,674.0,895.0,914.0,63.0,469.0
PKCB,86.0,509.0,283.0,987.0,962.0,529.0,733.0,4.0,822.0,595.0,602.0
RSK,220.0,563.0,385.0,338.0,864.0,981.0,437.0,120.0,781.0,448.0,164.0
PI3Kdelta,885.0,484.0,429.0,131.0,950.0,168.0,798.0,43.0,892.0,238.0,691.0
G9a and GLP methyltransferases,326.0,107.0,619.0,795.0,263.0,588.0,761.0,412.0,760.0,254.0,536.0
FLT4,234.0,536.0,149.0,591.0,266.0,805.0,823.0,846.0,640.0,549.0,471.0
AXL,320.0,155.0,132.0,616.0,625.0,909.0,755.0,233.0,926.0,322.0,474.0
NTRK2,88.0,727.0,107.0,696.0,72.0,845.0,436.0,956.0,184.0,926.0,672.0
IRAK1,966.0,52.0,287.0,62.0,759.0,703.0,586.0,181.0,693.0,734.0,545.0
LTK,268.0,669.0,461.0,881.0,752.0,411.0,451.0,218.0,854.0,513.0,150.0
Autophagy inducer,368.0,698.0,738.0,556.0,4.0,330.0,634.0,995.0,389.0,80.0,565.0
TAK1,2.0,661.0,442.0,946.0,41.0,929.0,551.0,873.0,276.0,126.0,757.0
MAP4K2,595.0,61.0,387.0,902.0,746.0,770.0,784.0,23.0,993.0,182.0,185.0
TAK,398.0,85.0,806.0,895.0,15.0,791.0,732.0,601.0,990.0,34.0,220.0
ERK2,28.0,119.0,621.0,970.0,134.0,876.0,703.0,314.0,974.0,162.0,444.0
ERK1,859.0,572.0,752.0,54.0,835.0,160.0,707.0,115.0,357.0,919.0,835.0
HDAC6,988.0,45.0,650.0,284.0,14.0,158.0,840.0,761.0,854.0,10.0,574.0
HDAC8,931.0,124.0,762.0,645.0,941.0,184.0,449.0,36.0,854.0,209.0,159.0
Endothelin-1 receptor (EDNRA),654.0,416.0,837.0,181.0,380.0,192.0,713.0,492.0,771.0,540.0,425.0
BIRC5,779.0,180.0,231.0,139.0,188.0,650.0,530.0,920.0,407.0,578.0,623.0
MDM4,620.0,22.0,911.0,884.0,497.0,160.0,839.0,58.0,994.0,150.0,662.0
HDAC,903.0,624.0,443.0,105.0,925.0,154.0,616.0,74.0,376.0,344.0,353.0
RAR,814.0,623.0,529.0,129.0,777.0,192.0,639.0,277.0,396.0,91.0,783.0
HDAC1-10,708.0,321.0,724.0,369.0,1.0,391.0,447.0,997.0,445.0,217.0,756.0
VEGFR1,818.0,401.0,811.0,94.0,237.0,135.0,594.0,928.0,230.0,757.0,718.0
VEGFR3,868.0,572.0,363.0,45.0,807.0,104.0,623.0,851.0,105.0,784.0,656.0
MEK5,36.0,309.0,617.0,929.0,248.0,829.0,745.0,283.0,930.0,139.0,309.0
MTORC2,639.0,509.0,90.0,83.0,890.0,963.0,453.0,141.0,727.0,74.0,236.0
Angiopoietin-1 receptor,417.0,146.0,678.0,937.0,203.0,632.0,710.0,386.0,978.0,238.0,50.0
JAK3,74.0,540.0,93.0,969.0,937.0,716.0,587.0,34.0,780.0,357.0,669.0
IKKB,384.0,193.0,700.0,701.0,44.0,705.0,748.0,741.0,929.0,56.0,461.0
MAP3K8,279.0,503.0,352.0,605.0,499.0,691.0,765.0,320.0,643.0,235.0,589.0
MPS1,617.0,114.0,487.0,748.0,815.0,395.0,842.0,32.0,977.0,218.0,473.0
EPHB4,118.0,123.0,667.0,929.0,104.0,746.0,746.0,401.0,970.0,116.0,453.0
RNA Polymerase 1,869.0,44.0,709.0,808.0,215.0,230.0,862.0,189.0,993.0,32.0,413.0
PI3Kalpha,992.0,77.0,452.0,5.0,763.0,636.0,599.0,249.0,312.0,228.0,705.0
DAPK3,998.0,64.0,286.0,2.0,905.0,692.0,550.0,185.0,271.0,240.0,575.0
CLK4,982.0,46.0,506.0,17.0,847.0,665.0,515.0,114.0,332.0,184.0,670.0
PIM3,909.0,86.0,255.0,41.0,875.0,912.0,539.0,73.0,376.0,209.0,335.0
HIPK2,998.0,45.0,370.0,7.0,897.0,614.0,653.0,105.0,449.0,138.0,560.0
ALK5,238.0,454.0,717.0,522.0,756.0,578.0,664.0,126.0,860.0,115.0,480.0
TNKS1,345.0,440.0,29.0,495.0,995.0,801.0,778.0,15.0,874.0,850.0,301.0
TNKS2,120.0,283.0,91.0,871.0,996.0,761.0,820.0,6.0,879.0,642.0,232.0
ROCK,956.0,134.0,841.0,283.0,38.0,144.0,840.0,803.0,913.0,17.0,518.0
PYKFYVE,94.0,268.0,694.0,871.0,140.0,639.0,802.0,529.0,877.0,185.0,706.0
DDR1,825.0,242.0,353.0,304.0,902.0,539.0,611.0,23.0,979.0,116.0,264.0
RIPK1,1000.0,5.0,863.0,31.0,25.0,126.0,518.0,948.0,983.0,228.0,430.0
CAMK2,815.0,518.0,666.0,556.0,853.0,307.0,698.0,72.0,928.0,234.0,81.0
LXR,985.0,709.0,567.0,1.0,704.0,366.0,541.0,867.0,62.0,587.0,242.0
FXR,999.0,696.0,650.0,1.0,391.0,413.0,330.0,984.0,119.0,461.0,256.0
SIRT1,964.0,385.0,692.0,11.0,401.0,215.0,699.0,878.0,369.0,241.0,490.0
AMPK agonist,305.0,621.0,663.0,313.0,566.0,814.0,538.0,593.0,432.0,197.0,233.0
TOP1,414.0,937.0,130.0,359.0,527.0,863.0,190.0,801.0,21.0,671.0,432.0
Antimetabolite,57.0,971.0,794.0,379.0,250.0,479.0,225.0,895.0,21.0,652.0,857.0
Retinoic acid,978.0,328.0,527.0,78.0,867.0,370.0,778.0,692.0,185.0,578.0,107.0
HDAC inhibitor Class I,33.0,908.0,498.0,746.0,35.0,641.0,512.0,933.0,274.0,527.0,815.0
IIa,2.0,992.0,757.0,642.0,7.0,693.0,271.0,988.0,44.0,717.0,895.0
IIb,14.0,975.0,433.0,781.0,8.0,806.0,409.0,995.0,146.0,519.0,833.0
IV,0.0,988.0,521.0,965.0,2.0,740.0,367.0,998.0,82.0,437.0,921.0
MEK1,0.0,746.0,382.0,993.0,105.0,902.0,434.0,891.0,295.0,224.0,700.0
MEK2,0.0,647.0,289.0,992.0,150.0,905.0,443.0,904.0,241.0,169.0,611.0
PARP1,517.0,449.0,694.0,52.0,180.0,961.0,271.0,963.0,545.0,367.0,41.0
PARP2,942.0,749.0,600.0,0.0,595.0,956.0,105.0,856.0,117.0,729.0,68.0
TEC,64.0,817.0,876.0,804.0,0.0,254.0,328.0,998.0,420.0,583.0,591.0
CRBN,747.0,855.0,831.0,14.0,587.0,282.0,482.0,684.0,296.0,795.0,473.0
CHEK1,0.0,995.0,302.0,907.0,179.0,723.0,524.0,905.0,168.0,890.0,702.0
CHEK2,0.0,997.0,395.0,986.0,122.0,615.0,429.0,762.0,167.0,971.0,734.0
NTRK1,51.0,984.0,811.0,613.0,25.0,320.0,532.0,939.0,189.0,913.0,775.0
NTRK3,13.0,971.0,510.0,925.0,57.0,476.0,339.0,957.0,82.0,429.0,672.0
p38,555.0,492.0,875.0,142.0,1.0,575.0,321.0,993.0,645.0,964.0,358.0
TBK1,303.0,994.0,241.0,89.0,959.0,249.0,561.0,557.0,18.0,834.0,871.0
DNAPK,263.0,893.0,452.0,212.0,142.0,569.0,422.0,996.0,8.0,829.0,756.0
PIM1,47.0,592.0,387.0,908.0,310.0,849.0,500.0,655.0,640.0,638.0,180.0
JNK,187.0,915.0,937.0,362.0,230.0,114.0,627.0,587.0,409.0,751.0,712.0
WEE1,935.0,317.0,477.0,7.0,696.0,813.0,704.0,450.0,260.0,287.0,495.0
MDM2,197.0,931.0,258.0,166.0,894.0,904.0,348.0,517.0,61.0,370.0,266.0
FGFR3,735.0,637.0,503.0,80.0,39.0,489.0,183.0,995.0,207.0,772.0,510.0
PI3K (Class 1),38.0,947.0,617.0,469.0,78.0,574.0,216.0,992.0,2.0,501.0,807.0
PPM1D,373.0,275.0,143.0,188.0,778.0,977.0,435.0,671.0,730.0,822.0,30.0
RAC1,358.0,749.0,178.0,107.0,778.0,887.0,391.0,821.0,279.0,668.0,98.0
RAC2,402.0,690.0,281.0,215.0,753.0,803.0,285.0,703.0,236.0,859.0,243.0
RAC3,563.0,765.0,136.0,59.0,889.0,852.0,278.0,809.0,226.0,886.0,163.0
S6K1,491.0,720.0,156.0,5.0,334.0,993.0,439.0,955.0,300.0,766.0,156.0
LOK,215.0,567.0,610.0,873.0,328.0,470.0,589.0,534.0,193.0,325.0,851.0
TRCB,679.0,551.0,438.0,595.0,921.0,133.0,791.0,118.0,91.0,209.0,961.0
ABL(T315I),371.0,489.0,275.0,749.0,924.0,308.0,586.0,135.0,503.0,388.0,611.0
ADCK4,790.0,191.0,541.0,235.0,475.0,607.0,588.0,539.0,190.0,11.0,586.0
BRSK2,549.0,591.0,407.0,177.0,7.0,842.0,319.0,996.0,346.0,153.0,374.0
MARK4,403.0,737.0,522.0,59.0,9.0,930.0,282.0,998.0,184.0,476.0,347.0
PRKCD,65.0,816.0,687.0,352.0,1.0,960.0,179.0,1000.0,26.0,227.0,571.0
SPRK1,44.0,872.0,411.0,567.0,12.0,937.0,247.0,996.0,49.0,363.0,516.0
MAPK7,306.0,769.0,603.0,525.0,15.0,561.0,423.0,993.0,69.0,306.0,469.0
ATR,556.0,38.0,294.0,382.0,335.0,862.0,697.0,474.0,928.0,236.0,470.0
ALK4,23.0,956.0,537.0,338.0,880.0,349.0,290.0,471.0,113.0,899.0,603.0
ESR1,78.0,762.0,382.0,574.0,828.0,732.0,530.0,423.0,508.0,668.0,375.0
EGLN1,305.0,936.0,894.0,344.0,55.0,302.0,168.0,968.0,24.0,840.0,640.0
RNA helicase A,809.0,419.0,390.0,105.0,72.0,481.0,568.0,967.0,246.0,533.0,812.0
Induces reactive oxygen species,197.0,867.0,518.0,335.0,526.0,655.0,355.0,765.0,5.0,248.0,769.0
NAMPT,773.0,223.0,897.0,163.0,90.0,118.0,524.0,959.0,135.0,290.0,833.0
TRAIL receptor agonist,304.0,776.0,533.0,798.0,96.0,242.0,568.0,714.0,413.0,952.0,636.0
L3MBTL3,632.0,664.0,458.0,647.0,548.0,325.0,300.0,790.0,265.0,932.0,223.0
DOT1L,409.0,886.0,781.0,619.0,194.0,39.0,230.0,957.0,115.0,973.0,822.0
DNA alkylating agent,449.0,707.0,738.0,378.0,593.0,372.0,701.0,526.0,659.0,479.0,274.0
NAE,870.0,674.0,176.0,130.0,618.0,745.0,192.0,760.0,79.0,779.0,184.0
