,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
ROCK2,-0.0584059929701,-0.0392378700856,-0.0294436878624,0.0327845892441,-0.0267268133826,0.0618633790014,0.0211594554619,-0.0439523990077,0.0266663509945,-0.0730400053841,-0.00673842455953
Anthracycline,-0.228675847177,-0.221412022938,-0.242045302093,0.190144404733,-0.0237466544838,0.00971237975864,0.11062200916,0.224771768219,-0.131991487502,-0.0928617024483,0.0700061762667
TOP2,-0.654515082677,-0.210979178129,-0.309205338895,0.535694723592,-0.248429183698,-0.0518955662835,0.114748913201,0.587121163188,-0.00598458852685,-0.0470411575846,0.0442230739069
Pyrimidine antimetabolite,-0.770872655175,-0.311976001064,-0.475209189868,0.852765933344,0.0862964624403,0.0772247225175,0.161148863763,0.527042040344,-0.248701459216,-0.0793687555342,0.178753767095
DNA crosslinker,-0.144495319023,-0.0828349716828,-0.0921391190956,0.201867452882,0.178237448512,0.0275437507297,0.109080835364,0.0615717137281,-0.16074771846,0.0363574787546,0.039226458737
Microtubule destabiliser,-0.213695988718,-0.265302327913,-0.0668314469752,0.0741892131034,0.174301457269,0.104016329479,0.147798656695,0.0651524093104,-0.00327752264703,0.0402912351348,-0.0873458335647
SHP-1 (PTPN6),0.093941933696,-0.00767637594854,-0.0620875565476,0.0896798460262,0.0429848371419,-0.072276550965,0.0675042969231,0.0585460793621,-0.0866485507734,-0.0161841411381,0.0567369305511
SHP-2 (PTPN11),0.0698451866433,-0.00969024918999,-0.0253411329023,-0.0396871413665,-0.0844529024718,-0.00850599553709,0.0213808681998,0.12980372566,0.0109163122276,-0.0112193187756,0.0400055965192
AR,0.0272182329065,0.0402267176854,0.00419541703859,0.00290142250659,0.0407594717139,-0.0298460784773,-0.0201993606892,-0.0488445814704,-0.0188364283715,0.0487939715348,0.00014253954303
ARFGAP1,0.0292656412007,0.0267553608763,-0.0891516363142,0.234291249856,-0.0126220978892,-0.158665717549,0.00596241808762,-0.0454753341071,-0.206223958516,-0.167641927339,0.0514236206707
ATM,0.169395006142,0.108874906628,0.130703931643,-0.174399169713,-0.173099676756,-0.0132232304156,-0.123605293924,0.0269185031544,0.0874452509951,0.0475750985861,-0.00998446812668
PPK,-0.163730734254,-0.00757444686164,-0.0699510778942,0.120818994671,-0.0841720074274,-0.0214390965257,0.0655924483501,0.124083092502,0.039828873416,-0.0451929642752,-0.0366200848545
FLT1,-0.121172863988,-0.0342071466064,-0.0263962804917,0.0434587067312,-0.170926496986,0.0425336992638,0.025305262931,0.172276636593,0.106234005117,-0.0299036957084,-0.0205601813416
c-FGR,-0.114569835244,-0.0158199946097,-0.0346258681857,0.0590902895899,-0.0674004304392,-0.00439045263846,0.0492172424599,0.0871492501002,0.0375847971777,-0.0297126927404,-0.049493141525
GSK3A,0.0322429036368,0.0224535291084,0.0369217325525,-0.0396028790649,0.0610199872568,-0.0238041527981,0.0723351554954,-0.10009643452,0.0105379315486,-0.00286488493539,-0.0311399905818
GSK3B,-0.0922716143454,0.0277426471124,-0.0409507307556,0.16463637582,-0.0694192905166,-0.0387514554143,0.0325985349045,0.0595503714896,0.0267354638139,-0.0904200503986,0.018310066561
PDGFRA,0.026588920234,-0.0275583977841,-0.0588823805416,0.020542598772,0.0986487593574,0.0763453203985,-0.00467139102987,-0.132079886785,-0.118337879219,0.0192684444991,0.09371892659
VEGFR2,-0.0983272012198,0.0188970007118,-0.0312681327144,0.155290410737,-0.11883835614,-0.075256076372,0.00349643655353,0.129369567838,0.0665562474388,-0.0373194240219,0.00652156437618
FGFR1,-0.116669902995,0.0700313874649,-0.0463154061514,0.188911901358,-0.134547512521,-0.0568990206551,0.0537380709903,0.0585810348971,0.0594068896821,-0.0656974877991,-0.0142485420958
TIE2,-0.191720246993,-0.00557348274205,-0.0373591794204,0.216070926705,-0.122221269631,-0.0319359491477,0.0717526077783,0.166834255917,0.120194332424,-0.068953711587,-0.0364993520122
JNK2,0.049001157706,-0.0169721168932,0.0569996445767,0.000537210317001,0.10524603214,0.00906189574614,0.0234889304961,-0.0473268021653,-0.0372428443613,-0.00924656989244,-0.00188326960954
JNK3,-0.0159650536172,-0.0626350047464,-0.0240322003914,0.0475642551406,-0.0480344837694,-0.038259226246,0.00381951757933,0.0416494180427,0.0502981277901,-0.0743564694889,-0.012037061077
FAK,-0.0981595247176,-0.0389100569743,-0.0217083456799,0.148220209212,-0.110390391654,-0.0164972529096,-0.0304894942699,0.110509339754,0.113370448904,-0.0253454094432,0.0289008602316
FAK2,-0.114223870974,-0.0609071738144,-0.0268572516232,0.115484076142,-0.0562585257892,-0.00192815185196,-0.0117540221147,0.126877680643,0.080002006106,-0.00890043758356,0.032778609633
BRD2,0.117672628645,0.0137941075979,0.0574752763794,-0.19824895622,-0.07171042066,0.0316196890289,-0.0579880422181,0.00476031977883,0.0380158185583,0.0261052275389,-0.026294370373
BRD3,0.121013258062,0.0125768071411,0.0653469136214,-0.180044711448,0.0243175270598,0.00317920964349,-0.0388579004977,-0.147376733146,0.043715675136,-0.03183789111,-0.0284451911308
BRD4,-0.0737580570656,-0.0230751736791,-0.0273152184524,-0.101260851553,-0.0894022370478,0.0363125687783,-0.074636212273,0.0126492602228,0.205315472407,0.000935908250167,-0.00387016717064
BRDT,0.000736463501985,-0.0524960511067,0.0229209619872,0.0620322817727,0.0952488789621,0.0722398332684,0.0013617345514,0.0585353130057,-0.0543268498171,0.0405619564458,0.0113367690542
HDAC2,0.130100562181,-0.0510797433986,0.0500990830156,-0.157037887902,-0.0283599040401,0.0429760496967,-0.0939792852441,0.00586651054291,0.0723670901513,0.0441315865162,0.0460827290141
HIF-PH,-0.317635339384,0.06649177485,0.110969305411,0.236399636513,-0.256413255045,-0.0149998705058,-0.00426146949377,0.315794165186,0.190902408758,0.0786159913739,-0.0486816891236
Farnesyl-transferase (FNTA),0.0319227423891,-0.0763308325153,0.0116170297503,-0.0516170051994,0.17903997659,-0.00394805275835,0.023589653534,-0.19406545882,0.0140651657235,0.0667962709975,-0.0716308007935
PDK1 (PDPK1),-0.107999497998,0.0123338046999,0.000323867517723,0.0185604313124,-0.185344048497,0.00960653806457,0.0036235860266,0.0764336348488,0.143062321126,-0.0514875640831,-0.0429262529822
not defined,0.117136628927,0.0369659110418,0.00188280785904,-0.138277591643,-0.191577941499,-0.136068556064,-0.0694910532447,0.0305141518383,0.142512876192,-0.0037233458574,0.0128765924132
XIAP,0.125785797687,0.0413347813265,0.0673733075384,-0.0114673849955,0.0967410125359,-0.088522049427,0.0375378117709,-0.0877435625736,-0.0337397878874,0.0436363363529,-0.104673075003
PPARgamma,0.274916339106,0.00663268234927,0.128516866799,-0.23224285733,0.249694468026,0.0371120824501,-0.0258347884865,-0.26908548646,-0.056618847206,0.129825473432,-0.0764043655485
PPARdelta,0.188302793569,-0.0488969744268,0.0677064593368,-0.163967873731,0.270910140725,0.0818826757082,0.0118381362645,-0.228992416348,-0.0671663172643,0.0977780378739,-0.0382688645715
Procaspase-3,0.108435173271,0.0378852808531,-0.0286598412952,-0.0154929571709,0.0160054398027,-0.157557853282,0.00846627870466,-0.0820166660256,-0.0515656506787,-0.0782880479578,-0.0436043354146
Procaspase-7,0.0844661077375,0.038306764194,-0.0105908651932,0.0100794473925,0.0361034749725,-0.135258259014,0.021589613813,-0.0852431805201,-0.0977948950239,-0.0732255682279,-0.0422557360788
PAK1,0.110573877169,0.0211602864888,-0.042817047514,0.0751503837522,0.0593268432862,-0.198483943684,0.0572011940488,-0.202967966311,-0.0202301891192,-0.090658970665,0.0621611529329
SGK2,-0.153850204873,-0.0412402616426,-0.0774309256197,0.109630679808,0.0269902722157,-0.0588448568773,0.0452071971192,-0.0534262319696,-0.010611189388,-0.00586570423302,-0.0307354694595
SGK3,-0.21768872491,-0.0900776995698,-0.0864705869031,0.173511274071,0.0676700452957,-0.0388337465788,0.09927996213,-0.0390387540669,-0.00416835856729,0.00379659434748,0.00677373256698
SYK,0.126045649999,-0.0119682992679,-0.0332525782987,-0.0427445607452,0.0450331260153,-0.0549797175058,0.104647683439,-0.134239068216,-0.00898549464058,-0.114463085426,-0.027227254914
Antimetabolite (DNA & RNA),-0.295196432235,-0.0918209468331,-0.181195402191,0.0411035396225,-0.194537002088,0.019450272264,0.0436114415187,0.332865148083,0.0828908732358,-0.120878098111,0.0571267860873
SERCA,-0.0793827754766,-0.241203306894,0.0558041969154,0.200387853252,0.247378044339,0.182244211511,0.0314832858554,-0.028843312578,0.0161085223998,0.00673186664119,0.00761540866307
BCL2,0.0522216406177,-0.00360690702302,0.0280932257014,-0.0860050042164,-0.0762951835236,0.028023558956,-0.0699922983379,0.044932914373,0.0713191250183,0.0552065860273,-0.0140883222075
BCL-XL,0.0412585480785,0.00823214344476,0.0511666553616,-0.154406452044,-0.109033250258,0.0425543501775,-0.0710785080192,0.0472411451256,0.140704827966,0.0645248053272,-0.0652217712057
BCL-W,-0.0278405908609,-0.006788620727,-0.0367122738701,-0.172214221901,-0.27758987459,0.01086893874,-0.09026728811,0.148245043828,0.264117170757,-0.16965779983,-0.0660350575685
MCL1,-0.126352077902,-0.0521263025168,-0.168026044575,0.30600093563,0.232751477234,-0.0567128617173,0.112681975909,-0.0310156644153,-0.113226989874,0.0269840264313,0.0807932981937
Retinioic X receptor (RXR) agonist,0.140104822607,0.0235888970065,0.071159556171,-0.177333248064,0.1739868983,-0.012483949475,-0.040835596794,-0.245507828148,0.0346201967941,0.0439738079307,-0.0602360396069
dsDNA break induction,-0.667450163633,-0.283911193972,-0.170210969538,0.625720026906,-0.181444662983,0.20487520003,0.266835928129,0.707008359934,-0.0039738309502,-0.0852053175182,0.205213195657
BTK,0.291516181434,0.080366844154,0.114089548966,-0.193580975882,-0.0975117692396,-0.0344632672462,-0.157748665373,-0.0915631438336,0.0306217194589,0.0955050094486,0.0379239050311
HSP90,0.102393703649,-0.253470720285,-0.197814920119,-0.00774101006428,0.287517013321,-0.052450130724,0.171955139444,-0.323456055301,0.0945961140666,-0.0260663946676,-0.00910991974051
Biguanide agent,0.125605634092,0.0922669710796,-0.067179828231,0.164801480098,0.310748123473,-0.058269005559,0.0185536580518,-0.391658481801,-0.450291905256,-0.10077535474,0.115739061699
PDGFRB,0.178181573547,0.105659111374,0.171741934707,-0.161711808826,-0.143251879155,-0.0763322518201,-0.0715842618877,-0.00752796184039,0.182830396178,-0.00235302001386,-0.0465536180982
IKK1,0.283415672144,0.0727497218138,0.0980685778426,-0.0132788649314,0.111042600991,-0.068211350325,-0.058055209999,-0.161062374365,-0.253385378802,0.0187983850024,0.0870278854381
IKK2,-0.193549740982,0.028889080607,-0.0121547864198,0.0512764041151,-0.30503688562,-0.0166392261141,-0.00745689382405,0.212679765396,0.166463710722,-0.103882447322,-0.0529381664007
Amyloid beta20,-0.0378946956541,0.029906773742,-0.0209427210429,0.0824070360476,0.00619284631472,-0.0496027334764,0.0247806635718,-0.00855374432045,-0.0441411480511,-0.0506743521385,1.73726975598e-05
Amyloid beta40,0.0035924155872,0.0277877822094,0.0534365139166,-0.060000817946,-0.0164680336572,0.0396931964033,-0.031040268999,-0.0260508558559,-0.0167920615277,0.0420006427666,0.0116762329398
JAK1,0.183399015228,0.0224589874943,0.0164117880831,-0.209040228832,0.143431502013,0.0265473844845,-0.0491964050291,-0.184058290417,-0.0444417231509,0.0501026848117,0.0101605097189
JAK2,-0.258426668985,0.00794024993986,-0.0437467953428,0.246907091022,-0.329145971233,-0.0209396426745,0.0239248203094,0.27837799494,0.179305411574,-0.058076434524,0.0352019291353
JNK1,0.0430310903473,-0.0323395584805,0.0209667793686,-0.0280399251406,0.0311972896651,0.0151985779229,0.0631821781681,-0.139159862188,0.0586643731493,-0.134570023215,-0.036478306121
KSP,-0.124624893922,-0.0118349337816,0.127314644438,0.321652981743,-0.026781451901,0.11268046147,-0.0257558946031,0.148597703543,-0.326178825206,0.00143482701154,0.0596474618578
CDK6,-0.0616613639827,0.0565057346327,0.0277909288596,0.149996319438,-0.112757841691,-0.0348531194322,-0.0661454805158,0.0757251563859,0.0881067028174,-0.0417550742345,0.0739363060393
p38alpha,0.0646889188979,0.0149568370762,0.00189913898427,0.00404637683668,0.0214915363866,-0.012930313565,-0.0118526171786,-0.0591558508607,-0.10556405718,-0.0174864674081,0.037646446093
p38beta,0.0362845978664,0.0663105354753,0.0213281221976,0.0843668404084,0.00764866113645,-0.0359008581106,-0.00597938674009,-0.0865256358294,-0.136319507181,-0.0247607369944,0.040794960941
PI3K (class 1),0.581847191353,0.0340104029086,0.148005193769,-0.496945911548,0.0626954157225,-0.158310253031,-0.0716152176288,-0.301928766832,0.0648277511183,0.224701187495,-0.00514128776379
PI3Kgamma,0.321706743607,0.106674078765,0.149981467496,-0.111668956572,-0.194552541404,-0.17630686326,-0.197304945677,-0.103384717774,0.0940140105458,0.0782789743668,0.0122261502934
PKCB,0.630232676833,0.202968700474,0.350121677481,-0.393703792359,-0.0957081306294,-0.179827729781,-0.132598392525,-0.234543794532,0.00473074071428,0.0731441941074,-0.0461028252667
RSK,-0.0123075227159,0.101711543443,0.0447500367929,0.116202929196,-0.0401474586157,-0.0671488632386,-0.00149541099842,-0.054572647186,-0.0698982799352,-0.0228973504254,0.0324193290124
PI3Kdelta,0.176679130386,0.0890712302779,0.109087079999,-0.233344677098,-0.148158870808,0.0232589761945,-0.0868118901984,0.0188002281825,0.0691485384158,0.0293287038829,0.0171953593996
G9a and GLP methyltransferases,0.208168157735,0.0835497325486,0.182535204832,-0.281088906167,0.000684398098588,0.076064090703,-0.103185985786,-0.262398544957,0.0567167245004,-0.10641913947,-0.0390346342507
FLT4,0.065305293591,-0.0418790259668,-0.0417397490715,0.0259485685482,-0.0290965821914,-0.0211133464176,0.0365957327316,0.0470655893293,0.000686052586942,-0.00628923528464,0.0166199766414
AXL,0.0881192876265,-0.0272412816335,0.000941013667994,-0.0222397326277,0.137553268758,-0.0247040076393,0.0421095835765,-0.142154495749,-0.0196224943139,-0.0156030995167,-0.0057732391028
NTRK2,-0.0623277790443,-0.058003085444,0.00416601912401,0.072622412365,-0.206799689783,0.014098972176,-0.0414962095286,0.233677638458,0.102106955173,-0.0176341426303,-0.00362516458517
IRAK1,0.183333043384,0.00262324939635,0.100988225462,-0.17016048734,-0.0537813900821,0.0831337326058,-0.121514366544,0.00209709918517,-0.0302315944639,-0.0358732455428,0.0445972438574
LTK,-0.00038995380926,0.0529671863149,-0.0558100445927,0.300856429405,0.0338621070437,-0.11988663193,0.0134538612258,-0.0508343189733,-0.129863840545,0.00824725723464,0.123608393184
Autophagy inducer,0.0627699121671,0.0782598543316,0.00174837230916,0.00550930813878,0.00646472864572,-0.0444822299566,0.0119282102621,-0.0108604175279,-0.113107923013,-0.0796349044729,-0.0171937078026
TAK1,-0.0897347614551,0.0245158092928,-0.0808553624166,0.2032876033,-0.169273786362,-0.0370470787988,-0.0178001948227,0.216336603993,0.0942389616492,0.0365183295503,0.0299521628753
MAP4K2,0.238730516421,0.0573239903799,0.0460977700631,-0.359414199596,0.0229945859043,-0.0148185763789,0.00871758420326,-0.16315159808,0.0400195416319,-0.0130505299121,-0.0829021513958
TAK,0.0536336687812,0.0646819843508,0.00548701416864,-0.132564465997,-0.0601446802174,0.00143669031362,-0.0169591535613,-0.0510821773415,0.0697712519764,-0.0613809273736,-0.0271095311391
ERK2,0.23401915854,0.149877115983,0.076280179399,0.0108621644454,-0.157291284238,-0.0995701281158,-0.107972823248,0.046233889554,0.0493999822834,-0.0299002507077,0.0315216661815
ERK1,0.0878488676551,0.0205950378595,0.0477311995071,-0.14668855242,0.0339978706171,0.00423766724292,0.0137485587346,-0.0464407817554,0.0152976288041,0.0310892909069,-0.020053667625
HDAC6,-0.0639250781404,0.0457410963677,-0.00930115453802,0.0132956887803,0.0353926480057,-0.0158910157434,0.0465585809545,-0.0160158400557,-0.0325136437702,-0.0203436858857,-0.00841101352796
HDAC8,-0.0587792921215,0.0429161639405,-0.031462479225,0.054628556135,-0.0680298953546,-0.0168429234524,0.0444998281264,0.0723554457547,-0.0254179097787,-0.0689108093172,0.026862969604
Endothelin-1 receptor (EDNRA),0.0922668860074,0.0796661240005,0.0461760819095,-0.104059699113,-0.0289943318592,-0.0266502941617,-0.0341190220851,-0.0734710210774,0.0268344211358,-0.00924988189468,0.0102640805685
BIRC5,-0.327253915566,-0.171085182666,-0.135738458427,0.295573890033,0.130289200799,-0.0892825781225,0.0910037650015,0.0707777237222,-0.0251170663202,-0.0589582011755,-0.0790516618775
