,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
BRAF,0.107048317614,-0.0176950054464,-0.0464996601218,-0.00997481423519,0.0697870072302,-0.0548826525212,0.0506420826587,-0.0402403078724,0.0699043410244,0.0286723171178,0.0268204233371
RAF,-0.0231019375708,0.0187774198395,0.061334812056,-0.0106516156794,-0.0815707734025,-0.0199652555785,0.00784129731797,0.0692896741401,-0.021311422141,0.00882228834347,0.0276259233423
AURKA,-0.172117664286,0.0924730993163,-0.0763233476114,0.00932276515744,-0.0454911938876,0.0273310192652,0.0154798547481,0.0751590034974,-0.106511498903,0.0728991009694,-0.0226842540217
AURKB,-0.0644824705138,-0.069274127426,-0.0579166944843,0.0231468145522,0.0539252942253,0.0710263480367,0.00296375698588,-0.116035016073,0.118472331924,0.0498351998406,-0.084335371115
AURKC,-0.00862479840589,0.0208424715931,0.0200436028484,0.0264445882361,0.0146047360309,-0.0486384021259,0.000992567339376,-0.00963716817609,-0.0701582818255,0.0181914378848,-0.00498655651293
others,-0.153142311758,0.0623375005326,0.00292676815085,0.0870904648233,-0.105562803172,0.0587501916427,-0.0294353550456,0.124082771605,-0.018501450256,-0.0185844687763,0.0271681308531
ABL,0.0341321624979,-0.128128122532,-0.120783751858,-0.0291599725014,0.0305518542178,0.118838621047,0.0503635014113,-0.0369080949268,0.100932825931,-0.0531506134702,-0.0529990166224
ALK,0.0433838052296,0.0220209536352,-0.00445755931519,-0.033307787122,0.0440410258707,-0.0389328279865,0.028188400506,-0.0181975685429,-0.0264170132531,0.00601070099295,0.0163000346879
ROS1,0.0194288529056,-0.0182301047065,-0.0233157727499,-0.0309493884162,0.038111411138,-0.00134692233147,0.0223410141735,-0.0143318717508,-0.00825405005673,-0.0158465593836,-0.0136213061025
SRC,0.0739086661509,-0.028233088708,-0.00813535055558,-0.177506404347,0.0263558912224,0.0080998474191,0.00487495105364,0.10720148118,-0.0762807269733,-0.0274418900335,-0.00344230972779
KIF11,0.00837413717136,0.00544602914504,0.021864142365,-0.0101483624186,-0.0354704896526,-0.0216490559079,0.00816429628746,0.0171099835603,0.00748722770168,-0.001128972265,-0.00681304814827
gamma-secretase,-0.0380414381726,0.000104544833268,-0.0183824699643,0.0280322509508,-0.00715265775425,0.0319338722633,-0.00358117490588,-0.0142498605458,0.00734793751544,-0.0098720880034,-0.0380461908239
Ephrins,0.0301530312673,-0.0167825246917,0.0329599284737,-0.0520998594837,-0.0359938789727,-0.0089677133062,0.0018710418608,0.0366782134228,0.0248389710269,-0.0106023427277,-0.0226437622256
BCR-ABL,-0.0326358044735,0.00400645178623,0.035567944486,-0.0132748116453,-0.0713839440456,-0.00325085929791,0.0145559619797,0.0862211839588,-0.0337540662564,-0.0225116829782,0.0218372704319
CDK1,0.00820295091639,0.032481860925,-0.0502909176038,-0.0119793003554,0.116366332421,0.0299689696598,-0.0654342781907,-0.0454531376158,-0.0255123285111,-0.0450446635218,-0.0495209480447
CDK2,-0.265059521472,0.155286621829,-0.0346872659212,0.114368787856,-0.0742280459287,0.103027806152,-0.0918816614907,0.157688393704,-0.155942504317,-0.0231970143801,0.0206022761147
CDK5,0.000978530977209,0.0397026573189,0.0280108259583,-0.0618021131559,-0.0503872086496,0.00796320359457,-0.043617260247,0.187504894326,-0.0675027001059,0.0172609909849,0.016779476303
CDK7,-0.169855046711,0.131602946986,-0.0817028984545,0.00914353504682,0.175445956356,0.0413746093502,-0.111281642339,-0.121236870262,-0.15070483976,0.0472777845151,-0.0792603753903
CDK9,-0.0787096995765,0.00169702128546,0.00115678644094,0.108974645381,0.189109339552,0.0370865942621,-0.0858475409697,-0.254787297131,0.00163062640523,0.0420923943062,-0.00298311263837
PKC,0.115361071384,-0.0780499289617,0.0704359519258,0.0231047402234,-0.0963952229751,0.0151093177929,0.0201230904772,-0.0139596734442,0.0884243811336,-0.0675764979412,0.00355698331923
CDK4,0.135369398165,-0.0660116563399,0.010501568231,-0.0600056525109,0.0269661863384,-0.074792362959,0.0295508758823,-0.0157252894449,0.0523282369317,0.0210103643053,0.0536386334969
LCK,-0.0358641013761,0.0171285676811,0.0572526277725,0.0254211196343,-0.109119329075,-0.00506883001395,-0.0177594128983,0.135742972347,-0.0553094550235,0.025346220748,-0.00548372712788
FYN,0.0345231035381,-0.00497464232318,0.0258540236876,-0.0568845093481,-0.0571141409348,-0.0159942521619,0.0168804583511,0.0690774232519,0.0122856269858,-0.00822892113481,-0.0117213250275
BMX,-0.124310942151,-0.0109773249697,0.0497712651933,0.10251497902,-0.144550348706,0.0227912657931,9.43738393153e-05,0.0648159312528,0.0470250798126,0.0197644233297,-0.0211663800035
PLK1,-0.00858559481793,-0.0226623871056,0.0435862237841,-0.0744865927964,-0.045226759739,-0.0123122784599,0.0184320852454,0.0169794405651,0.0584653088931,-0.0129853720025,-0.0343694010727
PLK2,-0.00221749251482,-0.0154257321995,-0.00812792653339,-0.02285861232,0.00306435784565,0.0207611493254,0.0120427728717,-0.016546934669,0.00870629835762,-0.02175012749,-0.0406369770348
PLK3,0.00558956825437,0.0579686048953,-0.0266365871507,-0.0798542817369,0.17842585452,-0.0293273267485,-0.0720003078756,-0.0853914302142,-0.143874271729,0.0566179180941,-0.007568905644
IGF1R,0.166952781607,-0.0600388716397,0.0827394282356,-0.00835609284729,-0.117567043939,-0.106749033055,-0.0108629870838,0.180763617399,-0.163527208652,-0.0700145829153,-0.0216668672631
IR,0.0509622566898,0.00933634048103,-0.0356095431758,0.00339815611329,-0.0676903860939,-0.0312581542309,-0.00643974136767,0.0835854796649,-0.0173975377839,-0.0046651211391,-0.0374553795623
ITK,-0.042554322833,0.012648382862,0.0199793590695,0.0173761531522,0.00671407252775,-0.0212563108739,-0.0111257530607,-0.0152891851446,0.0133027652875,0.0216459997093,0.00615947128
RSK2,0.0129974377399,-0.0163948127315,-0.0259565112125,0.00172260767962,0.0131020675384,0.00686850401053,0.00323309655492,-0.0100096057972,0.022151299516,0.0048069796716,-0.00452214533882
Dihydrofolate reductase (DHFR),0.0198626625961,-0.00193542939088,-0.0551148786571,0.0241197040454,0.0973407566413,0.0024961618198,-0.0057269660508,-0.130989317768,0.0379086181134,0.00600271852143,-0.0262774099051
MTOR,0.0460376042079,-0.134943392341,-0.0470191623176,0.0660725689286,0.234118095085,0.0606370965105,0.0959292344439,-0.323758680215,0.218985648527,-0.0542239425697,-0.143964753139
AKT1,0.128820986601,-0.097394330322,0.0454879830458,-0.0679511852666,0.0214644368582,-0.00852201981169,0.0366623933027,-0.0337365786311,0.0315998872866,-0.013013334881,0.0159866704767
AKT2,0.196059779573,-0.120383765475,-0.0326173124288,-0.089192979759,0.00726579116512,-0.00123965570286,0.00760807758941,-0.0114462369567,0.0480234771306,-0.00728332904957,-0.038042353998
AKT3,-0.257892331398,0.155594802964,-0.0236039395979,0.0537888567631,-0.185064378682,0.101728756203,-0.0619627254812,0.195671247485,-0.13142198413,0.0508708550578,-0.0147782053245
HDAC1,-0.0137254575594,0.027807748478,-0.0544093602557,-0.0540670408284,0.399228336317,-0.00751576456549,-0.0134488616189,-0.427374124718,-0.0665927452786,0.0648801685359,-0.0909887450628
HDAC3,-0.004634775873,-0.00720364012021,0.00557600423685,-0.00986450110916,-0.0368594076232,-0.00173114510956,0.0197112263587,0.0555901526948,-0.00863249854598,-0.0116980582897,0.00699771100019
IKK,0.0126780203961,-0.117369655049,0.00124588845916,0.0980310691224,-0.0356157971341,0.0799335255536,0.00438208934048,-0.0101869135548,0.0944576230161,-0.0262658074647,-0.0175061182117
PI3Kbeta,0.0501700156026,-0.0747186329098,0.140545469007,0.127161006392,-0.159520986339,-0.00633149650324,-0.0224992813796,0.0768196385648,0.161401170937,-0.0253632702637,0.0330881879306
ERK5,0.0782030525565,0.0776532105012,-0.0308983068219,-0.0876155805107,0.065368814258,-0.0286826792636,-0.0459511064571,-0.00229271587853,-0.102586270544,0.0726750067148,0.0171210609703
BET,-0.0160017674731,0.00556587938759,0.00664938712192,0.0237629539561,-0.0491741864505,0.0298793456957,0.00172492652787,0.0417424233403,-0.00942278830573,-0.0223195192552,-0.00122159433928
EIF2A,-0.0070268585786,0.0242686940805,-0.0235924370018,0.0595052070498,0.0365587692004,-0.00867327571403,-0.0178008487075,-0.0264125323238,-0.0345646173881,0.0137872848674,0.0196772255742
ERBB2,0.054030316554,0.00140437192559,0.0557270129379,0.0237647045787,0.00125655979847,-0.0543112428226,-0.0226497114905,-0.0403450083386,0.00711676559211,-0.0487448663072,0.0258254546579
ROCK1,-0.0715258623481,-0.0141178740108,-0.0925374044135,0.0517790428528,0.010420284289,0.0448942652291,0.00986763914549,-0.102706397859,0.0151337627188,0.037923376963,0.0296350107928
ROCK2,-0.112478461081,0.0512767258449,-0.0270364150953,0.0982343342398,0.0732000183881,-0.035159207237,-0.0142129298881,-0.129374550145,-0.0537962958693,-0.0119138841361,0.0621860462591
Anthracycline,-0.0207318902224,-0.0160922898997,-0.00939589868058,-0.104713571416,-0.0351560833991,-0.079759276139,0.0512799806781,0.0584471430067,0.0362933277856,-0.057546231405,-0.0185093179825
TOP2,-0.295993588774,-0.0162672394382,0.0860505872935,0.0774838013084,-0.296969588353,-0.100336493131,0.132962826967,0.209746461901,0.0509232182959,-0.0875915195447,0.145772645273
Pyrimidine antimetabolite,0.0613132521648,-0.0291919803204,-0.0801681248977,-0.226103648973,0.0111963189729,-0.0606666363152,0.0887213914206,0.0435977605529,0.0796935883119,-0.0577271418921,-0.0466393383561
DNA crosslinker,0.0793304920715,-0.182834433164,-0.0485184378605,-0.0988501196085,0.0610354957523,-0.00258567000964,0.06219793988,-0.0203590357017,0.0988499079869,-0.058488784387,0.00261332023902
Microtubule destabiliser,0.0306659407168,-0.257669017472,0.145743671914,-0.0226061998643,-0.261081546314,0.0611048338524,0.0851620600626,0.179627658332,0.219997790156,-0.171001420264,-0.125354813531
SHP-1 (PTPN6),0.00616049680826,0.0182909380408,-0.00953839722257,-0.0158600865719,-0.0188775717741,0.00699652194029,0.0235833446194,0.0216924069673,0.0411578147272,-0.0394360149378,0.0131503921064
SHP-2 (PTPN11),-0.0262401214274,0.0695922003105,0.00982166492625,0.0273855200409,0.0418104707065,-0.0125025803271,-0.000402432431373,-0.0262034827024,0.0186943120826,-0.0220486035129,0.0112584641174
AR,-0.0504699705926,-0.0267099675636,0.0109751462865,0.135120192855,-0.0601823416768,0.0304085386487,-0.0124017403647,0.0122217621504,0.0442295013587,-0.0432713976083,0.021611501767
ARFGAP1,-0.0897051482929,0.0505862794276,-0.0401881589181,0.00202195896714,-0.000707509778439,-0.0189180548757,0.0531070212811,0.019855425196,0.0031694677473,0.0308323047506,0.0788270731898
ATM,-0.0502077429438,0.0109261921932,-0.004314013985,0.0177645827547,0.0162682654569,0.0747740404047,-0.0389891368901,-0.0178890349001,-0.00958397437188,0.0636328068882,-0.0150521628684
PPK,-0.102618856338,0.00886547575372,0.0184711634868,0.0481796160384,-0.0909008712197,0.0496363252813,-0.0141786439385,0.0844987481294,-0.00755545907009,0.0134874508279,0.00115226970014
FLT1,-0.0590495632495,0.0166606443962,0.0504499672035,0.0183874746321,-0.163899474239,0.032485847861,-0.0256028290159,0.197946181129,-0.0290961569629,0.0122469434876,-0.00146747122878
c-FGR,-0.113614201065,0.00278112529666,-0.0110502680125,0.0576590205577,-0.0667605802586,0.0563581745054,-0.0182735501935,0.0789983121026,0.00377977455772,0.0226026547609,-0.017013171962
GSK3A,0.0376535202369,-0.0614935625255,-0.0195039469134,0.00544853976122,0.00914065543277,0.0726114504916,-0.0357645491722,0.00271290332626,0.0775911990133,-0.00715943271126,-0.0536509254652
GSK3B,0.0198730949122,-0.0314354045581,-0.0251176092737,-0.00117718612967,0.0221993728334,0.0747217044724,-0.00917831690232,-0.0425218796366,0.0750115607355,-0.0453879468241,-0.0353823041789
PDGFRA,-0.201610704242,-0.014978480944,-0.0703682765675,0.206049653027,-0.0544803418063,0.0751252975586,0.0257859375045,-0.00385159613798,0.0304330526013,-0.0151794866439,0.00125523910393
VEGFR2,0.0920368124671,-0.053917750228,-0.00943272347657,-0.0502921718899,-0.0984442441917,0.0179480745468,0.014478039166,0.155874222465,0.0251145730696,-0.0284283251389,0.0174400581957
FGFR1,0.0625270580768,-0.0370899389063,0.00750795328067,0.00559695037664,0.046236554857,-0.013206058749,0.0397538415061,-0.0237757236406,0.0863414951803,-0.00959052510766,0.00839454593703
TIE2,0.0704460322282,-0.0160769932903,0.060601940778,-0.0598629261709,-0.0922049981824,0.00771679620533,-0.0392289932509,0.17019216286,-0.0177476018171,0.0426532277328,-0.0203231379349
JNK2,-0.0647340635126,-0.0869205916943,-0.0250431513754,0.000632821638281,-0.0517426487915,0.126040799382,0.0148310585998,0.124359586141,-0.0136920935534,-0.193847972627,-0.0888871814499
JNK3,-0.0124554382988,-0.0281587860762,0.12216591927,0.0849909194324,-0.174098531304,-0.0122986506952,0.0206229287041,0.146513250543,0.0262392938978,-0.0847600471226,0.017483888645
FAK,-0.110134050711,0.019710592228,0.0285592983215,0.0582181155211,-0.0930466426981,0.00997049143466,0.0217534792809,0.0859628873857,0.0126755449881,-0.049720674555,0.0390448029736
FAK2,-0.12644171493,0.0135501192912,0.0439298391108,0.118964305909,-0.0574456271668,-0.013520173912,0.0203625368538,0.0163064100949,0.0240404941497,-0.0509103715215,0.0522623462554
BRD2,0.0139455794128,0.00969065630762,-0.0337443432977,-0.0542673967904,0.0406984412226,-0.0297397086487,0.0140018372396,-0.0106332315524,-0.0764272668659,0.00159132399107,0.0722036849597
BRD3,0.0154028049337,0.0261146275573,-0.066878846199,-0.0663561456848,0.0140465943504,0.0178147407199,-0.00489596094106,0.034921012139,-0.0770836527608,0.0565867210155,0.0559931574579
BRD4,0.130219937094,0.00964335866323,-0.0944281593577,-0.217420795413,0.0626320281422,0.0713638752043,-0.0436067025601,0.0169740153991,0.00608290250506,4.8091105155e-05,-0.0374277412501
BRDT,-0.0193869759672,-0.172555884372,0.13040997488,0.102786853038,-0.223026675041,0.0750744022324,0.106339666573,0.091451144391,0.259239675911,-0.128173749588,0.00989196474106
HDAC2,0.0203473567271,-0.00853285372121,0.14478918195,0.0167533394937,-0.286332318553,-0.0828326783273,0.146450130209,0.271427075137,0.095003446051,-0.0970519187766,0.120764354131
HIF-PH,0.0546081215408,0.0226796617179,0.096722203974,-0.231429845332,-0.192850191374,0.00504130264272,0.0316042486549,0.328812515814,-0.164621902191,-0.118159230844,0.0467591628982
Farnesyl-transferase (FNTA),0.0911817082855,0.0377267534129,-0.00236065684915,-0.114653070851,-0.0373047405453,-0.039981893527,0.0805595025236,0.0210448265963,0.00282500073481,-0.029427191679,0.0281128149614
PDK1 (PDPK1),-0.106085558288,0.0510463733275,0.0238515762532,0.000315125825195,-0.0670241551373,0.0260035826207,-0.00467312132431,-0.00319337397394,-0.0292058909617,0.0740920768386,0.0724816068365
not defined,-0.0395262466798,-0.0254234091444,0.0392997765959,-0.0926824407306,-0.21968667854,0.0936525693131,0.0516850844506,0.212982591093,-0.0155420802018,-0.0629592164494,-0.0723185754446
XIAP,0.0347889169426,-0.0466036330199,0.0176540031847,-0.0699910367607,-0.0555252501307,0.0312629563744,0.0677340950108,0.0233023465783,0.0940068875396,0.00258644449915,0.0553142967634
PPARgamma,-0.0154784681558,-0.0865602067191,-0.0648311950437,-0.000906661891453,-0.0258096848704,0.0785109567795,0.00311124592357,-0.0472634785436,0.0777777761718,0.0105948254822,-0.00433378872325
PPARdelta,-2.44253499099e-05,-0.084273686165,-0.0389523980322,-0.0123643345715,-0.0193675448546,0.0760348473109,0.0067679221723,-0.0839096298441,0.0689237292518,-0.00105334492933,-0.000623769653289
Procaspase-3,0.0764448017284,0.060599952245,-0.0366677383669,-0.161463076623,-0.0559934111578,0.0414902525051,-0.013590350339,0.138927620208,-0.0645999269666,0.00342571310501,-0.0190303256577
Procaspase-7,0.116169895178,0.0310357367682,-0.0459464660058,-0.157848905215,-0.0440227641458,0.0336995741172,0.00208989597396,0.135046956047,-0.0479959282534,-0.0154281803293,-0.0364472992296
PAK1,-0.0207311298084,0.0444641963487,-0.135422045643,-0.136889388174,0.0424385490117,0.154336826345,-0.0551994387209,0.00759293408995,0.0379162842191,0.106863991745,-0.060078760453
SGK2,-0.131159247787,0.060954997952,-0.0365797876448,-0.0116614130427,0.0224115665832,-0.0506488020783,0.0576893959599,-0.0817184195785,0.043192951939,0.0271740641275,0.0707221491874
SGK3,-0.136000276003,0.0667661280393,-0.0357037982242,0.00271489763733,0.0215505809039,-0.0109221150552,0.0376547414135,-0.0701676979917,0.0380587601961,0.0169022995309,0.0530530407646
SYK,-0.0312105005182,0.0434747957347,-0.039503921614,-0.115272434641,-0.0377482023826,0.103288281521,-0.0272208949394,0.121571798835,-0.0415184130479,-0.0293667692146,-0.0315467371146
Antimetabolite (DNA & RNA),-0.0841365592404,0.12928313382,-0.0366236590527,-0.100593679008,0.152111510188,-0.0115942858593,-0.0922310088756,-0.0401312129093,-0.165251009863,0.0924212113739,1.88772456947e-06
SERCA,-0.0227105217228,-0.0412804487305,0.0786515268012,-0.145075470798,-0.365290703653,0.178028687135,0.0942688604195,0.335989464564,0.01011819442,-0.143591470043,-0.0381400654989
BCL2,0.0426122864595,-0.0777652005638,0.00101810574983,0.026506978572,-0.040672473395,0.04462942089,0.000462966558763,-5.63097757966e-05,0.125316939828,0.00109921052228,-0.0526365985618
BCL-XL,0.0504687868951,-0.0598967602296,-0.0136550455409,0.0256792106456,-0.0439280711046,0.0518374994462,-0.00762516461036,0.00516707649858,0.0937467362167,0.00135220775766,-0.0232575484448
BCL-W,0.0372120154405,0.0229734394287,-0.057962995517,-0.133794541154,0.0341514459372,0.0786283571524,-0.0334256576856,0.0453072508778,-0.0916928462096,-0.00451035565215,0.0336897638163
MCL1,0.0155097387172,-0.0322096730266,0.010174973117,-0.101109865876,-0.0473581588118,0.0341626477061,0.00663411167915,0.0718014896341,0.106864747492,0.124159821102,-0.0762141992843
Retinioic X receptor (RXR) agonist,-0.116543290387,-0.0766049827244,-0.0726137919488,0.102318343688,0.0215734326726,0.0279390190136,0.0486979791278,-0.0516096313732,0.106508855767,0.00165869673986,-0.0109678877781
dsDNA break induction,-0.156122550996,-0.0748360173497,-0.00872398001331,0.0419280739293,-0.0443208504649,-0.0197459798562,0.00585216422549,0.0156669943979,0.270029011391,-0.0146910443075,-0.128415900208
BTK,-0.159452377496,0.0874508002471,0.0467784701912,0.118786928608,-0.137757341589,0.0266283848708,-0.027781372221,0.0877919557775,-0.0488414963367,-0.000135174485144,0.0460728736034
HSP90,0.119247212474,-0.14196531058,-0.0516391129513,0.0281246702526,0.126112282657,-0.0355898631497,0.00180519336978,-0.196635508145,0.211660240127,-0.0882319584868,-0.103061575434
Biguanide agent,-0.40656455751,0.0956200017766,-0.0602950814012,0.217106952614,0.202580708854,0.0798650315713,-0.0980773275224,-0.273528959274,-0.117931106128,0.108079849554,-0.0145688662796
PDGFRB,0.16126819006,-0.0866050327331,0.0172018818812,-0.103003951189,-0.0806863416329,0.0120667787214,0.00962631118788,0.13308600608,0.0124438348378,-0.00167302989941,-0.049285748082
IKK1,-0.0890953354841,-0.0224046449764,-0.075250986978,0.0773914504153,0.0433216299252,0.0391352663721,0.00809712150983,-0.0988261234356,0.0873045421971,-0.0251383582023,-0.00952292807149
IKK2,0.0441981201454,0.0434669608936,0.0426725357555,-0.10844365316,0.0213988122266,-0.0363280961131,-0.100660512667,0.0985826255081,-0.207654563544,0.127976451026,0.0677646509469
Amyloid beta20,0.0578941523841,-0.00872926177929,-0.00946685752297,-0.00523881882319,-0.0556204166848,-0.00946831216953,-0.00472186270345,0.091104052798,-0.0885821289615,-0.0727664364441,0.0633169269783
Amyloid beta40,0.0531993262347,-0.00875612524317,0.020728676411,0.0458581385867,0.0117652695789,-0.0636897572331,0.00274172192752,0.00106865079887,-0.0763211559075,-0.0534939367489,0.085702519354
JAK1,-0.11195993503,-0.00546924409779,-0.0526327800102,0.0953649385223,-0.0219519042648,0.0874501640298,0.0104037967996,-0.0459500795688,0.0464582015277,0.0120636778541,-0.0127666361614
JAK2,0.1626287641,0.0208024782305,-0.0545786861383,-0.163107024902,-0.048262889187,0.0260894819845,-0.051705003509,0.141611961323,-0.113967906485,0.0919114789469,0.0100015429762
JNK1,-0.123884083624,0.030424158879,-0.0451474339132,-0.00442911129991,-0.0826279689707,0.137356099328,-0.0432440546603,0.0993055380689,-0.0256786403529,0.0160953882553,-0.123778540094
KSP,-0.292569384267,0.0166351054894,-0.0602212956525,0.134229419437,-0.166886456634,0.108819849509,-0.0170959872111,0.0470491147884,0.0916927817648,0.0735040020524,-0.128410163951
CDK6,0.0741898446611,-0.0394842520933,0.0448733942385,-0.0725465067098,-0.0615486652594,-0.0552807550933,0.041762192117,0.0748276638244,0.0185894149242,0.0198471107669,0.0431189640579
p38alpha,-0.0474287969268,-0.0240657625021,-0.0281582304299,0.0180668337045,0.0463769834916,0.0185716077026,-0.00672095465352,-0.0399527553855,0.000992989264938,0.0289006314685,0.000844817567325
p38beta,-0.0340681056686,-0.019286557362,-0.0197637678602,0.0179146928707,0.0169135559707,0.0177827310009,-0.0149937228524,-0.0223277420408,0.00897297489776,0.0362462761627,-0.024418251399
PI3K (class 1),0.0468281944431,-0.162354289356,0.0897312062753,0.0539065228077,-0.170770126197,0.0681045228627,-0.035565791654,0.134173580365,0.0364778683363,-0.0245301987768,-0.0742387654221
PI3Kgamma,0.0176923053963,0.0549666941955,0.0324459048236,-0.0321817628453,0.283478366138,-0.168747332604,-0.0738443347451,-0.155719904806,-0.176855811013,0.187894443812,0.00481395333059
PKCB,0.188448208942,0.0180525435669,0.0946693411884,-0.242876200819,-0.187433383413,0.0192962151846,-0.0529883403776,0.342450472827,-0.0784883060115,0.0019932922301,-0.00714200969272
RSK,0.054504953096,0.000744760662132,0.029957001239,0.0341831862953,-0.0536942479055,-0.110937820187,0.0207460461561,0.0825403127004,-0.0291970889857,0.0157900505694,0.0640436479674
PI3Kdelta,-0.0640742109905,0.00360751133104,0.0140434006593,0.0649661835753,-0.0911019840457,0.0517132736981,-0.0446754829144,0.102009696453,-0.0649321937138,0.0389125002587,-0.0220474723819
G9a and GLP methyltransferases,0.0641514427943,0.168167113373,-0.0290305031383,-0.101135459324,0.0806684867316,-0.0145098927841,-0.0913297660349,0.042834108597,-0.0935396962731,0.0904790004302,-0.0050574423113
FLT4,0.0236619867204,-0.00194554453953,0.0388552666772,-0.00449898048793,0.019758787728,-0.0254144205761,-0.028539647135,-0.0276951904239,-0.0107592804028,-0.00120377427679,0.0056049068769
AXL,0.0144257293241,0.0356525279761,0.0434793595418,-0.010557552347,-0.012237993684,-0.0427337358204,-0.0237730633603,0.0286140202233,-0.0507233673079,0.0161821626934,0.00343477552012
NTRK2,0.064814210216,-0.0256661192029,0.0563164650329,-0.0206732242145,0.0690647848525,-0.0416164873537,0.0093940521052,-0.0785228307828,0.0381804489452,-0.0613413212578,-0.0162597680095
IRAK1,-0.107774016934,0.0858363317152,0.0315596957979,0.0845928208699,-0.0356128167418,-0.0246904924462,-0.0143110833947,0.0480144452291,-0.0284736066582,-0.0303845343684,-0.0043796470204
LTK,0.0367284441814,-0.0142202974824,0.0128358311663,-0.0504950187892,-0.0306497006256,0.0164899298076,0.0150753371846,0.0501094220133,-0.040492073352,0.0063309083538,0.0605364593627
Autophagy inducer,0.0109900081189,-0.0248694523825,-0.0331927625364,-0.0129784607591,0.0966194940126,0.0164225724725,-0.020825470919,-0.124051630263,0.0112219837995,0.0628976495458,-0.0142418919716
TAK1,0.17876679248,-0.0269381335864,0.00835655173647,-0.0960577144993,0.107748046705,-0.086370668433,-0.0114601493295,-0.0715204670381,0.0358951408811,0.0719254876614,-0.0423412071646
MAP4K2,-0.0142579466752,0.142485205216,0.0341456353363,-0.0981171610617,-0.0394741781958,-0.0483141850611,-0.0537325280408,0.181952001779,-0.200308392717,0.0828092900099,0.0764679412792
TAK,0.0125566052418,0.0763193431269,-0.0454551913439,-0.0651773624505,0.121274677019,-0.0400751479337,-0.0330814200846,-0.00855764109125,-0.125226535718,0.101416736172,0.0446648395811
ERK2,0.248235144452,0.153749169927,-0.0248026896162,-0.247385978125,0.151137267363,-0.13056773814,-0.0703850257419,0.0744517273526,-0.237758867184,0.130612912596,0.0277990165682
ERK1,-0.0421575028671,-0.00723118588327,-0.0268224014388,0.0817106445641,-0.0429718312414,0.0451084567286,-0.0204349860336,0.0574031493998,0.0220192935784,-0.0621639445803,-0.0415632182714
HDAC6,-0.167566719395,0.0744360293642,-0.0503532908861,0.0144711168939,0.100952444029,0.0394264715596,-0.0785367271287,-0.0616209593437,-0.0820126830686,0.113786202256,-0.0282516644164
HDAC8,-0.114465660609,0.0819351912057,-0.0560527655281,-0.0275868349822,-0.120129928281,0.0575081853976,0.00650248532225,0.128222269521,-0.0777928571621,0.0486296860694,0.0603066961589
