,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
CDK4,0.0213369563016,0.0477941368008,0.0695452928522,-0.0627615614491,0.0129626595167,0.0321041268018,-0.0266902828077,0.0217512139131,0.00796770953346,0.0273363730973,-0.00532908611403
LCK,0.0473609125345,0.00106144341078,0.112490356471,-0.166819313517,-0.0691179021127,-0.00888435504059,-0.058830609725,-0.0128850159753,0.0406283800371,0.0705586495694,-0.073073353992
FYN,0.145535505329,-0.0227147454859,0.200510890982,-0.160568580403,-0.137558038186,-0.0455365828288,0.050507062569,0.0476951924982,-0.0115982707304,0.0299449448001,-0.0363351106675
BMX,-0.0661627336392,-0.0802870805761,0.0408201939168,0.0262888360123,0.0423697064356,0.0425826373755,-0.0646386875365,-0.129887846513,0.00169085972334,0.013693569546,-0.0022622466538
PLK1,0.0760890441426,-0.0605745839283,0.157530631337,0.175626565589,-0.271221762203,-0.282302407712,-0.0634968229118,0.19170565593,-0.400911656286,0.24545058875,-0.0603133223456
PLK2,0.0751168493454,0.0150961480557,0.077244870358,-0.0157666720427,-0.082664052994,-0.0663008719931,0.0179915365517,0.121838465302,-0.107472603949,0.0936683324613,-0.0408929135163
PLK3,-0.12208635479,-0.0462216536211,0.0707644119365,0.206803830896,-0.0415517982595,-0.0129793244829,-0.0420171282368,-0.00236130169857,-0.23556637671,0.0583990142149,0.0334969644099
IGF1R,-0.152732888475,0.117528009208,0.311910793665,-0.0967952065709,0.172954389143,-0.103873792975,-0.043126806385,-0.299387097011,-0.0697258460939,-0.0470326503682,0.126919415076
IR,0.0420746135917,0.0804207950855,-0.0223114040323,0.076721677836,-0.219901621846,-0.0590904176016,0.0566409688816,0.165506112566,-0.0672154195926,-0.0644148165966,-0.0114262218036
ITK,0.0223938724171,0.0287576951211,0.0596800338718,0.0548136487177,-0.0794876823238,-0.0311746089106,0.0109860918557,0.0594422824248,-0.138101824725,0.0366859709307,-0.0642947146457
RSK2,0.0497909849154,-0.0356367912169,0.0633732917873,-0.102746631312,-0.141713087854,-0.0390328414255,-0.000821678249633,0.0950205944673,0.0185127092886,0.0951557206587,-0.0860308881981
Dihydrofolate reductase (DHFR),-0.110543055556,0.0265940135751,-0.0952455208595,0.287686005288,-0.0579228516811,-0.152983008338,0.0733712233883,0.0446914402324,-0.21497620693,-0.034921191875,-0.108853057486
MTOR,0.0250788907224,0.187138216656,0.0119945159265,-0.173341232525,-0.105925763922,0.0773262705699,0.0349879053834,0.184133654691,-0.0478794224451,0.292861651524,-0.0219315579252
AKT1,0.0264060395814,0.0407371420196,-0.117109089288,-0.165739603116,0.244257858586,0.100079987338,0.00520468281481,-0.185609497812,0.0989745909363,-0.0248455605295,0.0279802599593
AKT2,-0.0442002435165,0.0205045128535,-0.039407721827,-0.133239651921,0.207876975533,0.117231751491,0.0716919048887,-0.180495842365,0.101520278878,-0.0310914551385,0.0706743432398
AKT3,0.0436137640395,-0.0840646557259,0.134086984308,0.124300640635,-0.242997132621,-0.0950335660287,-0.00507978119792,0.155145696104,-0.18620260145,0.0264091064011,-0.106539998815
HDAC1,-0.0899650722275,0.00503136777913,0.0990292261999,0.255599889744,-0.0337490262265,-0.40633107986,0.0531612068765,0.142082012037,-0.132469935115,0.0337999665249,-0.0757969022936
HDAC3,-0.0202682036477,0.112278890051,0.0325934608136,0.115659378884,-0.184096779616,-0.0282556334327,0.0674972004213,0.209895872196,-0.115025897987,0.0194473205564,-0.037029820841
IKK,0.0349413064098,0.0271522396082,-0.136277820852,-0.0614010188824,0.133643387388,0.0213852559478,-0.0148303074078,0.0192922121772,0.0584658948855,-0.104683651334,0.0616617686675
PI3Kbeta,0.243657913555,0.084752441353,-0.19229320213,-0.244957024515,0.0500518257864,0.0456289937298,0.132300769376,0.150512422504,0.156097385566,-0.0978920909227,-0.0790007038574
ERK5,-0.0264787990404,-0.0247263502425,0.0716569233134,0.142826955351,-0.187708211826,0.00222919180286,-0.00613841307984,0.0724319656257,-0.111992819902,-0.0396057068122,0.0140713577959
BET,-0.136031276255,0.0135354703308,0.131843135591,0.20986021272,-0.122108895296,-0.0326772248176,-0.011897022706,0.00947210921684,-0.120589049107,-0.00196083288774,0.0248182767131
EIF2A,-0.00943004237444,-0.0709468371278,-0.000919675006986,0.0936531885115,-0.0259144555365,-0.0511044178887,-0.023616409904,-0.0140725740324,-0.0884420894471,-0.00685877328024,-0.0301474812851
ERBB2,-0.116803529205,0.00193822306481,0.0334677114394,-0.0308102618726,0.155607494179,0.0569385584998,-0.0140137350711,0.0210612374497,0.13013106968,-0.00550082543543,0.0980620757412
ROCK1,0.109649363608,0.0228373039214,-0.119898732434,-0.0918804913991,0.13147435122,0.00692112190234,-0.0107108543301,-0.0185735635485,0.019231902427,-0.000189563540529,-0.0278098818317
ROCK2,-0.0794680155272,0.0450436579541,0.0350164593315,0.128698553419,-0.0355706133024,0.0106411693278,0.00675996387292,0.0768320400638,-0.0766329465396,0.0507008950957,-0.0305808133947
Anthracycline,0.0311535404037,0.0232954432624,0.470980388358,0.0958722204572,-0.484230830824,-0.200918635672,0.0430161601868,0.244883434822,-0.288427571859,0.283872459967,-0.0487022859275
TOP2,0.108353628946,0.00495504599545,-0.0750563794711,0.165604960762,-0.287601812308,-0.130172540223,-0.0735721252882,0.315546724274,-0.276282853106,0.25576241588,-0.187021501729
Pyrimidine antimetabolite,0.0686866304248,-0.0789572260133,0.327950601144,0.0460850228857,-0.564822988962,-0.148117502651,-0.0562349098015,0.310081361903,-0.316395971165,0.520121297514,-0.211355544254
DNA crosslinker,-0.0290251734977,-0.0298411907441,0.148814013579,0.064732510938,-0.0835495837989,-0.0586101763849,-0.0269944488133,-0.0138738168944,-0.0967239507848,0.13104599715,-0.01655437471
Microtubule destabiliser,0.13953455861,0.139357932987,-0.254531459302,0.0798527549718,-0.138990243226,-0.0518768580225,-0.0625221405412,0.291781027118,-0.305273763648,0.174645500807,0.0305224160197
SHP-1 (PTPN6),0.010589724194,-0.00592536878672,-0.0555606529943,-0.0398933069816,0.040060865365,0.0395529689713,0.0279037131997,-0.0407076025934,0.0675247157964,-0.0954550009505,0.0534528191588
SHP-2 (PTPN11),0.00151321142201,-0.0220685129208,-0.0731573379765,-0.0559204434088,0.0429699471964,0.0238901753714,0.0042000154901,-0.0672337809414,0.122987744098,-0.11471943369,0.0376590595376
AR,-0.0757659432203,-0.063064045781,-0.0225238961392,0.0843778248062,0.0692971417816,-0.0272312831839,0.000530143751044,0.0222833309016,0.0319378691492,-0.105261603043,0.0169246897598
ARFGAP1,0.0575645809077,0.0452879367036,0.041612975868,-0.0594144338253,0.0495922323918,-0.0907420374347,0.0740333138782,-0.13752715256,-0.0215968190864,0.00712018876605,-0.108402677155
ATM,0.0243957512122,0.061604968483,-0.0624337288672,-0.149131729529,0.129443201737,0.065094569764,0.0496817530787,-0.0815663813442,0.172176735221,-0.0118213436262,-0.0881175733843
PPK,0.0196297291549,0.0285533264228,-0.102926363856,-0.0129845247696,0.0264318793159,0.0195425974932,0.0474994867643,0.0181468575668,0.0624288464134,-0.0631498968303,-0.0230082217144
FLT1,0.0179003311921,0.0136330190341,-0.00692446291636,0.131767012575,-0.15720846214,-0.0082018668104,0.0252125318323,0.1515378018,-0.110712432129,-0.0264174114635,-0.0502205436932
c-FGR,0.0460272198847,0.076264327532,-0.0818435088331,0.0537850764444,-0.0589715405085,0.0127476568673,0.00350337861354,0.120425953734,-0.0310243515587,-0.0713160957899,-0.00699893563306
GSK3A,0.0800131187195,-0.0382451771352,-0.073979252408,-0.0469757875324,0.0736518077918,-0.00481464486182,-0.0243824295529,0.0278282133168,0.0863749506233,-0.0537905915053,0.0504593754621
GSK3B,0.081085447371,0.0392362248547,-0.0203145677175,0.0329128050551,-0.0107732181543,-0.0569612060812,0.0132055601848,0.0954643774267,0.0070094871095,-0.113956321587,0.070392328347
PDGFRA,-0.0278610009137,0.0228211084314,-0.165130391715,-0.0479582259882,0.23334070678,0.0678793476096,-0.0587851545522,-0.152915545855,0.12494735529,-0.0548007742311,0.00724877011915
VEGFR2,0.00671218721814,0.0603948699067,-0.000286325480704,0.121962458976,-0.147383694939,-0.0221272588323,0.079370780461,0.0981064906665,-0.0646508224414,-0.085842130972,0.0285380460744
FGFR1,-0.0230374130832,0.0675762580977,-0.0891089700112,0.138592441538,0.0552749100636,-0.0673127450639,0.0240018064753,-0.0205639158196,-0.0283473069616,-0.140363623825,0.0563855251101
TIE2,0.0136256036876,-0.031289302332,0.00703833817151,0.181282849902,-0.216330074582,-0.0759470897452,0.0463157229156,0.111536691029,-0.141377196777,-0.017252678832,-0.0475597784746
JNK2,0.115279441942,-0.0946406775644,-0.0253650373995,-0.0321760071682,-0.0459338421584,-0.112471911972,-0.00260709113337,-0.00438155067297,0.00169944875757,-0.0219163261059,-0.0324513466109
JNK3,0.0595730151272,0.147427946761,-0.0841524927013,0.00771609534474,-0.0515899535859,-0.0879164723357,-0.0194517666533,0.1365505221,-0.0725917357162,-0.0172418021327,0.0364186314057
FAK,0.00217023840799,0.0691545942721,-0.0738351028394,0.026428889585,-0.0105629120109,-0.00361173079114,0.00464056364448,0.0222881135943,0.014393152134,-0.0363340492563,-0.0162233568108
FAK2,-0.0301842934186,0.0405701005139,-0.0624148523746,0.0878112288136,-0.0375458952633,-0.035708100281,-0.019103372989,0.0574902388636,-0.030581107292,-0.0201489051207,0.0167551971311
BRD2,-0.0421129257045,-0.0245488509293,-0.112447296807,0.0315446573953,0.146389167596,0.0171527275911,0.00587599671747,-0.135788872636,0.0136619760521,-0.0969444994166,0.0370816060112
BRD3,0.00765799003495,-0.080941788282,-0.0648270447407,0.0184198924236,0.0282729414905,-0.0216716572427,0.00361546656182,-0.0295098081396,-0.0400315106289,-0.0020691464775,0.00240248817564
BRD4,0.0530538058698,0.111903490851,-0.00641953763665,0.0593050790688,0.0264777767376,-0.0415396163432,0.0310196593681,0.0197391696434,-0.0112832275823,-0.14406534561,0.0971441641058
BRDT,0.058731732117,0.196337504356,-0.0217281162561,-0.0377094871693,-0.079772179764,-0.0838719911707,0.0743256481257,0.140639024685,0.0200208210232,-0.0832124390762,-0.0289617479318
HDAC2,0.0266022333635,0.0929460460231,-0.161451183805,0.168767261413,-0.176780172168,-0.0173446529446,0.0158720657078,0.275182137907,-0.0555821212238,0.0187933647126,-0.0820012411205
HIF-PH,-0.0572589779034,0.0546711045339,-0.0325453946651,-0.0130314464896,-0.00571580801273,0.0505514028709,0.0667858426358,0.100831826192,0.155548141061,-0.114971050167,-0.0137413276577
Farnesyl-transferase (FNTA),0.1154809734,-0.0213764746518,0.173146932602,0.00491882634965,-0.379839031797,-0.0777203734821,0.0171357091958,0.215212795194,-0.162484096935,0.103659014519,-0.0699443898047
PDK1 (PDPK1),-0.0107934425357,0.00481685459816,0.0563327012066,0.038359553183,-0.163318516704,0.0462389374434,0.0507033422594,0.0155773121641,-0.028682242867,0.0306184160332,-0.0946192443471
not defined,-0.0310750830549,-0.0167532608972,-0.025777195544,0.0455105687603,-0.125849850169,-0.0393066751581,-0.0488810348396,0.125454279548,0.132657526074,0.011391224937,-0.0394766251922
XIAP,0.0583492235814,0.048627096506,0.109444534916,-0.0827977174331,-0.0197176432191,-0.0937348982654,0.0810413776837,-0.00795763864945,-0.00798658627293,0.0163323278553,-0.0915223776143
PPARgamma,0.0520807700344,-0.0310028441682,0.0956617285405,-0.042420436564,-0.0965878853724,-0.0510265499566,-0.0304201827004,0.0249443403667,0.0327387967585,0.0173731058331,0.00603339308113
PPARdelta,0.0570647310161,-0.0485800603781,0.127413832121,0.00996073151809,-0.190451832172,-0.0622899175052,-0.0294162410319,0.0894961559771,-0.0355585135993,0.0393864239691,-0.0189960106014
Procaspase-3,0.00754449757818,-0.00134291661634,0.133449983624,-0.0690399201937,0.00646978359654,-0.0294813485031,0.0430366323827,-0.113069762083,0.0222506193256,0.0110894359844,-0.0442852543343
Procaspase-7,-0.0307630278339,0.0134559835157,0.121765045765,-0.0637982942203,0.0708557141028,-0.00948898866577,0.0432566743516,-0.169941889558,0.0489949920404,-0.0285628381946,-0.0119915433681
PAK1,0.0921728645108,-0.107924934898,0.243467928425,-0.218784062372,-0.176198814733,-0.0116779667239,0.0782875786743,-0.0726320404881,0.0860344215609,0.218701794602,-0.238248760124
SGK2,0.0130951873953,-0.044312737061,0.0181281248703,0.0675678038739,-0.0977913839216,-0.0584972117107,-0.00940403550686,-0.0191474983961,-0.0327258944529,0.0747895149945,-0.148346392609
SGK3,0.045704279668,-0.0943407291896,-0.00747766813842,0.0323904575848,-0.0516496094992,-0.0933674099549,-0.0115970243762,-0.067224521534,-0.0504387918058,0.0514939240778,-0.150399974436
SYK,0.0797614331613,-0.100450772425,0.128226994783,-0.0207829062369,-0.171611165971,-0.0547638451555,-0.00822969073242,-0.0138665281094,-0.152192254391,0.13310065508,-0.0953329457812
Antimetabolite (DNA & RNA),0.0972670454419,-0.146604265772,-0.13920838044,-0.103798694538,0.333868411133,0.0719782181076,-0.115319851717,-0.297636305404,-0.0831435329501,0.0141280553785,0.0117760260762
SERCA,0.219201326308,0.0851749574522,0.43076028773,0.00493457870694,-0.607867307935,-0.278287843833,0.104511925934,0.471039672504,-0.396505598952,0.30067694008,-0.153163158141
BCL2,0.111505541879,-0.0211323962959,-0.0158568211263,-0.0501567975682,-0.0845417739564,0.0190244525043,0.0348121789308,0.0468938222402,0.00989519839441,0.0214329203483,0.004465379649
BCL-XL,0.0732890126009,0.0381245235443,0.0498404631873,-0.00137803358276,-0.102622875723,-0.0425069167454,0.0649740535166,0.0336591352868,-0.00267253926258,-0.047771073959,0.0240546225466
BCL-W,-0.0997940557068,0.276070508053,0.131848477763,0.161610950295,-0.0522326201898,-0.116157820516,0.118367900791,0.0235338019566,0.0200719012988,-0.148176342364,-0.0250589910494
MCL1,0.13614267891,-0.109867368664,0.0737896005735,0.0427669667236,-0.46367484248,-0.0623950197012,-0.0510313452083,0.228188845679,-0.143777532622,0.213590431868,-0.21488686202
Retinioic X receptor (RXR) agonist,0.0584149554108,-0.0131721806007,-0.0265288376271,-0.0169757728203,-0.0528854996946,-0.0315131639859,0.0838819868493,0.0345754259763,-0.00642448659269,-0.0229270660471,-0.0952139974064
dsDNA break induction,0.477823213725,-0.157613215253,0.140047676559,-0.122096447032,-0.453645337764,-0.225696503659,-0.187107942849,0.618404783569,-0.57012370628,0.315446991198,-0.0289303946297
BTK,-0.103333368942,-0.00498291363153,0.0490260047249,-0.000540361333868,-0.0567861959508,0.119733692804,-0.0281537679526,0.0030258727404,0.0625016538471,0.0280789400462,-0.0202634737826
HSP90,0.104227889855,0.0195328658746,0.17084299061,-0.0248651178624,-0.544588232002,-0.0431811479303,-0.0370097470227,0.406876573908,-0.28284092777,0.280451387979,0.00203877386888
Biguanide agent,0.0464108207004,-0.135910697551,-0.2734940107,-0.0659237283145,0.539521635894,-0.189269255224,-0.127447932052,-0.369302597065,0.0256528590548,-0.133144110391,-0.0683585530939
PDGFRB,-0.0456611161098,0.063861814145,-0.0144991206913,0.10215276216,-0.145234169944,0.0402989733008,0.0163730034586,0.117360262621,-0.0557885510794,-0.024389072977,-0.0174916338943
IKK1,-0.07878310829,0.00909773958551,0.0246889322908,0.040955936874,-0.028039123131,0.0112895406125,-0.0185543241151,0.0233151476391,-0.0151294463266,0.0567090825628,-0.0521579296383
IKK2,-0.0924709514006,-0.0489180112851,-0.0342274793621,0.119436973529,-0.0735425532408,0.00526610847382,0.0285633777773,0.00819114419686,-0.0470817970444,0.0105674516042,-0.0837417984638
Amyloid beta20,0.0461244672106,-0.0466708700843,0.0398971652516,0.0717564934513,-0.0531753028693,-0.0354223026166,0.016780288418,0.0602529432062,-0.0682346738956,-0.0910627585704,0.015117742047
Amyloid beta40,0.0460346472524,0.00646257321162,-0.0345874678134,0.0118582898482,0.0446217298764,0.0197907725895,0.0301645519321,0.00392587225098,0.00759579125929,-0.0856105455435,0.00658985769244
JAK1,-0.0543052948086,0.000393575694892,0.0121655745456,0.00756449712019,0.0353486136684,0.0115028560405,0.0149535901943,-0.0411100240727,0.0835249453366,-0.0572781339171,-0.0111398644058
JAK2,-0.0495621674013,0.0685507697086,-0.112599703761,0.105414175576,-0.0481661913949,0.0449681513502,0.0572218615434,0.0624241694835,-0.0474238522128,-0.0603435123032,-0.0509385976273
JNK1,-0.0665179734755,0.106533453425,0.175925090705,-0.0846403172553,-0.0737634403643,0.121638545887,0.0216369644493,0.0748769599345,-0.0450400370967,0.14067312038,0.0254776204077
KSP,-0.0737324656579,0.0255769124953,-0.0560650286947,-0.0133782437814,0.109834351946,0.0311654830869,-0.0708037599275,-0.136653571003,-0.0744097942177,0.188074963144,0.0193029965673
CDK6,-0.0276256282618,0.0931243351136,-0.090064265098,0.0510728885411,-0.171135920268,0.0742788746281,0.0189070755722,0.192937243234,-0.0379532886025,0.0125424168759,0.00850159951584
p38alpha,-0.0637977387405,-0.0579437280131,-0.0352288196713,0.0386632574759,0.0905130269093,0.050216979234,-0.0326118576504,-0.0760738548238,0.0403490675435,0.0110931476454,-0.0406580547214
p38beta,-0.0970423659799,-0.078372133302,-0.0987537357707,-0.0232143085152,0.156094128378,0.0964826733188,-0.0328500356468,-0.14761160779,0.12059884615,0.0279375963223,-0.0448484661559
PI3K (class 1),0.0351981522258,0.175037592281,0.1034144229,-0.285525626802,0.148748641951,0.0679510241941,0.0353136786941,-0.112983379339,0.141330897818,-0.0186835998373,0.0562797355112
PI3Kgamma,-0.135348919326,0.0236119469746,0.181881909439,0.0239743439632,0.0268726644083,0.00541936601528,-0.0259675472831,-0.0821126673161,0.148374713231,0.0563849079234,0.00196307737752
PKCB,-0.199829648908,0.00301815945735,0.181300400603,0.0509940947525,0.0703611771575,0.104316096805,-0.123679233018,-0.158892721314,0.105707277869,-0.0250411697201,0.122255007906
RSK,0.0341400621668,-0.0344163402222,-0.00102127279046,-0.0693188193873,0.145367374111,0.0498189912766,0.0149904668595,-0.106603202406,0.0695955381537,-0.112091608744,0.0852255508654
PI3Kdelta,-0.0694080027825,0.0103082394281,-0.0214566903787,-0.11501054836,0.148755746899,0.141393501826,-0.124442591254,-0.0974373004237,0.227926558063,0.0130808549124,0.00901467650141
G9a and GLP methyltransferases,-0.0939439019371,0.0997220324396,0.148396339804,0.14661943286,-0.0320484883806,0.0095061859886,-0.00787130658332,0.0254258717708,-0.209815124385,-0.0736129620022,0.151026673301
FLT4,-0.0923985501103,0.0315574501697,0.0213439401954,0.0747033345094,0.0375840238186,-0.00240996859191,0.0274323252932,-0.0665914613746,0.018391016185,-0.0465044243497,0.0169415481793
AXL,-0.0101640887528,-0.00247398904474,0.0744157076407,-0.0406434603988,-0.0392935552884,0.021190309157,0.00533824167097,-0.027001508358,0.0120587718897,0.0390751415895,-0.0338383658141
NTRK2,0.155288948999,0.138250605336,-0.0643255772384,-0.0617437731914,-0.161240202635,-0.00836873816533,0.0485916671973,0.257655230066,-0.0837669476071,0.0180844264989,0.00951394295809
IRAK1,-0.146871441262,0.0322543313322,0.116310173431,0.0819810346736,0.0225505679918,0.0498799856495,-0.0158557769764,-0.0536986074354,-0.0354187532704,0.0511222625313,0.0361671828508
LTK,-0.0126535179965,0.0646873615678,-0.0345192620932,-0.0283971686412,-0.000109237363201,0.107843702294,-0.0197676452785,0.0344034468406,0.137067102811,-0.0802277993682,0.00890738264179
Autophagy inducer,-0.0341743592775,-0.0347804310467,-0.00377946189902,0.0986159087443,-0.060522321226,-0.00473578074212,0.0155180680811,0.0281083246525,-0.000845131951403,-0.0532875660008,-0.0542726689563
TAK1,0.144256887428,-0.0190839329838,-0.0297860340525,0.0972575588647,-0.16288333902,-0.0666246782504,-0.0865811784013,0.206929472335,-0.142452080761,0.0517807949038,0.0649461480962
MAP4K2,-0.140218760986,-0.0257441818976,-0.0366341523779,0.0611293051972,0.0471727506988,0.0792680881173,0.0612760182876,-0.198529710769,0.0700463588348,-0.118018246105,-0.00975225788708
TAK,-0.122587031569,0.0105209824038,-0.0484979347727,0.147934240245,-0.05760615101,0.0598590122148,0.0428010433833,-0.0421353703394,0.0293618588333,-0.124958962067,0.0279350780653
ERK2,-0.00441758667557,-0.102168213523,0.111398088472,0.0938057216384,0.0341720344464,-0.00399390757225,-0.0507977467893,-0.113899825558,-0.103727960489,-0.00132798735018,0.0983471337969
ERK1,-0.11884487377,0.0100235175835,-0.00873737818802,-0.0207529206063,0.0325747042579,0.0892574475582,0.0641058711262,-0.0438524132968,0.130710978641,-0.0616188355629,-0.00324970477336
HDAC6,-0.0224318138685,-0.0578937571394,-0.0218070099463,0.0129094634631,0.0533915030508,0.0747432354123,-0.016255281985,-0.0586892738633,0.00765676948435,0.0107512052527,-0.011156419494
HDAC8,0.00356895776152,-0.052339425426,-0.0469642915568,-0.00903348857535,0.0726639956987,0.141670793259,-0.0312190229599,-0.110081570401,0.0325615911095,-0.0771628764854,0.00581118076986
Endothelin-1 receptor (EDNRA),-0.0279777341852,-0.0300768934379,-0.00115473880454,0.0233531960763,0.00208562314939,0.00787882836182,0.00388994745272,-0.0168538058485,0.0688990765588,-0.0923311517162,-0.00541966376598
BIRC5,0.0898012199231,0.199164199255,0.717416980307,0.368749946978,-1.20573318427,-0.1568169411,0.223893568275,1.17373222738,-0.763463012525,0.432048756442,-0.133008349807
