,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
SMO,-0.0149499605208,0.0185218258762,-0.0798089612157,-0.154268197212,0.0501635926365,0.0302773702662,0.0548694747823,0.0503210044236,0.00197338760611,0.043282335363,-0.119348289905
BRAF,0.114075840196,-0.0873887242631,0.0365517217569,-0.0135143564337,0.131755765265,-0.0730950940149,-0.0461463441807,-0.066884890065,-0.0374276519345,-0.0545493315369,-0.0614032772931
RAF,0.0911917991186,-0.0549978179779,-0.0371787731242,-0.0683113678804,0.0909310331114,-0.025025182405,-0.0142162725956,0.0393649121182,-0.0527733960657,-0.0983907902542,-0.00959830137028
AURKA,-0.0798681155987,-0.0102025425784,0.139463012779,0.262710346388,-0.358222185748,0.074958354896,-0.0709586947331,8.966425388e-05,0.131916545172,-0.107312628249,0.190824896599
AURKB,0.0105593211001,-0.0131924450528,-0.0104341212008,-0.108842086674,0.0578237124803,0.0122592154433,0.106515666031,-0.023813791094,-0.0168363439158,0.0909712569885,-0.102200353992
AURKC,0.0411065912744,0.000805570505769,0.136515757972,0.199522949909,-0.237460169291,0.0548553116636,-0.0918348802729,-0.056421743332,0.0769803841406,-0.195859397949,0.114244480878
others,0.0407776428946,-0.0504517411187,-0.013570419709,0.0265409717517,-0.0274482735755,-0.0243722676119,-0.0487471899964,0.0524871323876,0.0164792947735,-0.0440156727962,0.0454212044445
ABL,-0.0138777732782,-0.0264401837729,-0.0610786105648,-0.0324793388573,0.0931654499294,0.0397755753329,0.0259111149412,-0.04257275829,0.0564452887994,0.0395284071448,-0.0217420254016
ALK,-0.363315606826,0.518986425326,0.075161833054,0.141748132603,-0.170429719126,0.124135483705,0.145359230414,-0.277994467812,0.164888656067,0.598557855672,-0.0913736519806
ROS1,0.0629296328701,-0.019523145844,0.0362870041724,-0.0672404865974,0.0773460616586,-0.039496566474,-0.0159575396691,0.00144195516583,-0.0688536646253,-0.127507866801,-0.0249765961841
SRC,0.128580071046,-0.0758033106569,-0.0324049477558,-0.161343647207,0.231010156284,0.0405505085444,0.0745469859988,-0.0297108285801,0.180625762129,-0.0962388285186,-0.145438930862
KIF11,0.0859996204163,-0.00920700280096,0.0159291014454,0.00510705135131,-0.00825583130498,0.0222673736532,0.00404242236175,0.0252987886553,0.0487557931262,-0.0509618941781,-0.0473256520296
gamma-secretase,0.0390855926841,-0.0515484532665,0.014870596655,-0.0149108509416,-0.0236859670672,0.051016957802,0.0119675291864,0.0375893965462,0.00988842976281,0.0261570471981,-0.00986032707689
Ephrins,0.142674794426,-0.0803941293522,-0.0256013894487,-0.153142304635,0.257603150754,0.0788982446062,0.0799440336553,-0.121688388504,0.162335859057,-0.0666093663149,-0.0735549496674
BCR-ABL,0.00699087740377,0.00579442565103,-0.108055248834,-0.0739302361536,0.0412405623523,-0.00768128508953,0.0021149462605,0.0294574125765,-0.000158617517535,0.0283261095929,-0.0642079541272
CDK1,0.0224243581488,-0.0323582147381,-0.0125762931368,-0.0322039294654,0.0224990455833,0.0249645399973,0.00878083822826,-0.000232305620951,-0.016571355329,0.0718842913757,-0.0383504628931
CDK2,-0.055950308927,0.117698798523,-0.0175581730416,-0.0417264829743,-0.0168386494513,0.0228640548968,-0.0113366515595,-0.0948194163409,0.0748335689503,0.15130147829,0.00147958323572
CDK5,-0.0556160578861,0.0812492389951,0.0343936116627,0.0407358137829,-0.0370001548547,0.0612924101128,0.0125630255869,-0.0354415282673,0.03954630458,0.0102662023619,0.0354060364838
CDK7,-0.0947706096919,0.0219442932456,0.0176200293648,0.036461088557,0.0958796459132,-0.0172463836248,0.060015289675,-0.0515232841774,0.0178222706322,-0.0372586678625,0.0679755968956
CDK9,-0.0366855656825,-0.0120868133325,-0.0216240268364,0.072011273758,-0.0105142326854,-0.0425131134124,0.0318199830757,0.104847964756,-0.0123366777192,-0.115751760145,0.0754764179128
PKC,0.150903873992,-0.106329948732,-0.0112492875497,-0.0204191406006,-0.0870552097157,0.0722912347677,-0.0171552849582,0.114578052158,0.0198479425565,-0.0592155719505,-0.11668068549
CDK4,-0.0343338008023,0.0191875453219,0.0017416414214,-0.0831973440243,-0.00847189839241,0.00894543214971,0.0638683896885,-0.0445869909639,0.027119629497,-0.00425279126308,-0.0727403222424
LCK,0.0220835378229,-0.0139235537225,-0.017177780335,-0.197389067965,0.237015067143,0.0927249924196,0.0696856638823,-0.111727290159,0.204919177197,-0.0175659334439,-0.0758187900938
FYN,0.0970745795719,-0.0906506552855,-0.0923067501926,-0.113477805637,0.210372767015,0.0666522496957,0.0257387990847,0.108291805634,0.213873286756,-0.0385556396989,-0.157691212627
BMX,0.0134519186383,-0.0475716994562,-0.0814186853155,-0.0144857782694,0.0911113704749,0.00764761609785,0.0508662967123,0.000919541944662,0.0557028153811,0.0727951594092,-0.0475975408609
PLK1,0.0845213899937,-0.0863987291431,0.0404845597514,0.113721142564,-0.160073410106,0.117640644372,0.00641283550244,0.109586544956,0.0906756456528,-0.058025914913,-0.076589773218
PLK2,0.0475529553486,-0.0254227728086,-0.0142876220805,-0.0124328581899,0.0154315528514,0.0108647700179,-0.00506117330251,-0.0219356153597,0.0728376273401,0.0335491445841,-0.0233063587914
PLK3,-0.0648874794051,-0.0236275199659,-0.000598294078638,0.0914325354826,-0.128981762854,0.0362971216256,0.0158926832314,0.122888134648,-0.0406528359283,-0.106528039461,0.0593246049808
IGF1R,0.190226477037,-0.0258376848567,0.0366093477398,-0.113207721167,-0.0232085229136,-0.134821208054,-0.0275602696959,-0.0733886771315,-0.0503314425838,0.0219958478895,-0.161507905019
IR,0.0297112498242,0.0461493421929,0.0159384270216,-0.0107300998324,-0.0216595487446,-0.00171056745388,0.000102380892633,0.0163155430198,0.00251978615971,0.0959662607501,-0.0435685613624
ITK,0.0467843899254,-0.040847746659,0.00280912681487,-0.0501267273635,-0.0777030859048,-0.0361667279187,0.0190394411495,-0.0401311376898,-0.0387574354763,-0.010013560144,-0.0553523753551
RSK2,0.0451873912567,-0.0237207786563,-0.0336181620391,-0.0258112762389,0.0287574317676,-0.00477005363387,0.0563581423108,0.0566915554585,0.019224572594,-0.0255605738138,-0.0702062745334
Dihydrofolate reductase (DHFR),-0.0115824133439,-0.0128765991277,-0.138287455848,0.0196965366589,0.0445552207571,-0.0451568329383,-0.0504614042,0.0706533470256,0.00464949518911,0.163202528494,-0.0311480253042
MTOR,-0.0172361479921,-0.131648668521,0.00264005044803,-0.0172496237031,-0.0363375025227,0.154760291911,0.157668180709,0.0729851935964,0.0432076636402,0.0338653012566,-0.0739587555562
AKT1,0.0939179679277,-0.0820520286185,-0.0247956680484,-0.168688561011,0.148975229269,0.0100077254628,0.0926819688509,-0.132735724889,0.11417635567,-0.014854751301,-0.0842453743332
AKT2,-0.0224861676778,-0.0185633527284,-0.017425678764,0.00640781535712,-0.0112984932353,0.0608111043087,-0.00985995084997,-0.108267257297,0.159421487644,0.154044147627,-0.0240031135982
AKT3,0.0687972004863,-0.00818959142802,0.00713793633917,0.0322527031576,0.0120702400372,-0.0463545118711,-0.067160708571,0.0572265034482,0.000856035790844,-0.119336834548,0.0300561859739
HDAC1,-0.105032296309,0.225461190432,0.0407938754187,-0.0683267757545,0.180054924372,-0.00512968763195,0.0107017372456,-0.178169584415,0.131930222367,-0.165977332553,0.0618636442534
HDAC3,0.056208349036,-0.0143458552703,-0.0519871957698,0.0683040723686,-0.14611853617,0.0601979401915,-0.0543496619503,0.155653784511,-0.0189867420321,0.158826616536,-0.0241462412068
IKK,-0.0213609876941,-0.0287537673055,-0.115774479043,-0.0622107429751,0.0661628254099,-0.0176791762928,-0.0159830822196,0.0722234376526,-0.00257214055337,0.0974494037046,-0.073105158331
PI3Kbeta,0.194977883948,-0.0421256985432,-0.0652397367853,-0.225463523725,0.281409391188,0.0871249662224,0.0570355262178,-0.204231709171,0.202722547728,-0.0165949243089,-0.0339820107705
ERK5,0.057126805787,-0.00955024184416,0.014611837438,-0.0436672503974,-0.0468369622272,-0.0719242120793,-0.03474291054,0.0210503154594,0.00254522396574,-0.0588558578373,-0.00620418357427
BET,0.00674661704269,0.0291426365048,-0.0134831131108,-0.0732728330755,-0.0148945151416,-0.0430343480551,0.0163047849604,0.00405324094186,0.00829304624473,-0.00779573366875,-0.0404322511976
EIF2A,0.0832658357183,-0.0378161875059,-0.047041560946,-0.176327530314,0.0277806592442,0.00459674682618,0.0617022403104,0.0413777428807,-0.0725634535801,-0.114960525279,-0.0772731506372
ERBB2,-0.0255689874626,0.00419949253913,-0.0728341456134,-0.0565800180355,0.0148117391245,-0.0219085851417,0.0171959923202,0.0372677772375,-0.00201193224588,-0.01262325606,-0.0289489378022
ROCK1,-0.0371806558689,0.0231761743215,0.0566772923026,-0.0105673695266,-0.122615843907,0.0687659050073,-0.0055302986681,-0.0402694994063,0.0264634572201,0.00832322522673,0.0879488519476
ROCK2,-0.213959357728,0.0682679643888,0.0471312867235,0.0676607936219,-0.0977910141017,0.064532800269,0.0401562491555,-0.000551014709074,-0.021164112583,0.0547343261134,0.11516995885
Anthracycline,0.000205363659464,-0.0177516385313,0.0897583473656,0.210307038025,-0.106498688625,0.0121528807999,-0.121442026882,0.0416409178258,0.0704234781921,0.0272686646454,0.0548816425427
TOP2,0.0923661823009,0.0802991381069,0.0832009544717,0.187799782319,-0.208147844742,0.0356485325889,-0.176793433714,0.0849849818091,-0.0140178245326,0.0598825899903,0.0289430831948
Pyrimidine antimetabolite,0.124150087224,0.0383231401913,0.0810306892774,0.362104319916,-0.32594377132,0.0405268707414,-0.270003431291,0.227357380487,-0.0147680191869,0.0934551326121,0.00896535827587
DNA crosslinker,0.0529917557577,-0.0172252624346,0.144469447356,0.23664307204,-0.122148697936,0.0141726044899,-0.156142174324,0.0536624089757,-0.028785381571,0.0675039957996,0.0754575955001
Microtubule destabiliser,-0.0849752035201,-0.0205514089889,0.0167959001848,0.107033934431,-0.200394445431,0.039168073046,0.0221970186077,0.185322373149,0.0760046503986,0.127248544624,-0.165811517983
SHP-1 (PTPN6),0.00554451979998,-0.00427618547707,-0.0349467103483,-0.0187019935728,0.0318015245844,-0.00465411802939,0.00743857051485,0.0153874887359,-0.0130990269862,-0.00594084913397,-0.0221840010264
SHP-2 (PTPN11),0.00660483769899,-0.0196348520053,-0.0750050858931,0.00261196353299,-0.000464527036279,0.00706323080884,-0.0272261559678,0.0447342228338,0.000204246432322,0.0618856008528,-0.0102150326837
AR,0.00670521785556,-0.0491723437869,-0.0939246534034,-0.049289364304,0.0129520096938,-0.0170688374359,0.0160566327208,0.0706041199705,-0.0384023910663,0.0391593601161,-0.0724839690273
ARFGAP1,0.0521416175766,-0.00182568157696,-0.00943942147604,-0.0295139020104,-0.120311078083,0.0165160965171,0.0329953140578,0.00455208697899,-0.0468176296348,-0.120552892819,-0.0178580717231
ATM,-0.029770378421,0.0232222359837,-0.0801772673807,-0.036305381516,-0.108230927885,0.0229848185098,-0.0151467236413,0.0947435771126,0.0165619673945,0.029832697821,0.00253005614002
PPK,0.0205002403069,0.044741274266,0.0170181945912,-0.0465651784695,-0.051580047914,-0.00106084632064,-0.0107705079211,-0.0281874994184,-0.0267056062964,-0.0145669293724,0.0174992212882
FLT1,0.0520526924192,0.0303385293521,-0.00838346639654,-0.0412492679918,0.000253830448227,-0.0436094399174,-0.0176176115139,-0.0252807888995,0.00753865868609,-0.0233467626802,-0.000804706380982
c-FGR,0.0167947044241,0.0538359164091,-0.0128528106959,-0.0539671617256,-0.0121273299814,-0.00288428715818,0.00740259419508,-0.046775234466,-0.0216426461171,-0.00121302986525,-0.011064666972
GSK3A,0.0171438185247,-0.0546842255201,-0.0844536479865,-0.0238435567146,-0.0421167278325,0.00189970206971,0.00215055072068,0.101454991822,0.0168859017078,0.00297507274431,-0.0626643240515
GSK3B,0.0195184544704,-0.0330671577227,-0.080827490383,-0.0666767455915,0.0238671787217,-0.0147252282716,0.0224596515216,0.0403397854253,0.0065568184827,0.023961870147,-0.107369343846
PDGFRA,-0.0156274215983,0.0562178748352,0.00626720257398,-0.0437752758433,-0.00087059995231,0.021178914833,-0.0114396057315,-0.0868202628248,-0.0462648827219,-0.0943670497678,0.0396271265542
VEGFR2,0.0394403016114,-0.0287036576974,0.0268203153558,-0.0158798195445,0.0275037724821,-0.00107105991769,-0.0127006783118,0.0122588978821,-0.0129218493531,-0.0525533951155,-0.00619859492135
FGFR1,0.0888028331222,0.00380638465566,0.0223524222829,-0.0704108588216,0.0832164544168,-0.0230390861978,-0.0517118476701,-0.0581872205521,0.0243121787059,-0.00530654500783,-0.0480934837629
TIE2,0.0505174274428,0.00333822121064,0.0483101239308,-0.0132033645684,0.0507238430252,-0.00840067602318,-0.0170952241051,-0.0598473159651,0.0763711144689,-0.118329208267,0.0384570228529
JNK2,0.0829296368715,-0.0164966904744,-0.0363683694759,-0.0600422890579,0.029451607095,0.00709726757818,-0.037717333462,0.00923858373757,-0.0249591933547,-0.0209938796508,-0.00455139542888
JNK3,-0.0158470214908,0.0633145079508,0.0925635531205,-0.0521548394914,0.0393700966687,-1.98912278851e-05,0.0481128891911,-0.0756782913895,-0.0245941286392,-0.0463769803073,-0.0193605836702
FAK,0.0586606828817,0.0287811505515,-0.027565433547,-0.0481866805914,-0.0240913698743,-0.0230606285214,-0.0220272746057,0.0443787524272,-0.0094261806089,-0.0216963056077,-0.0437630713362
FAK2,0.0655755952483,0.0273535398651,-0.0260313314744,-0.0779407391657,-0.00699826963344,-0.0204277856778,-0.0245757607794,0.00872240607435,-0.00744854174189,-0.00363256054935,-0.0457906902519
BRD2,0.0286498987361,0.0130588674315,-0.0437673601701,-0.147915127634,0.191201693333,-0.0202287882592,0.0209376180839,-0.147737408062,0.0379378504337,-0.0781774020843,-0.0314009174475
BRD3,0.0240383372788,0.0587128499586,-0.0526201012187,-0.062332901844,0.11625786723,-0.0217349233177,-0.0598557606063,-0.0876988852462,0.0758967755999,-0.0469806897956,0.0379919580812
BRD4,0.0533690551001,-0.00188037920638,0.0304495257517,-0.112072364635,-0.0486333949831,-0.0731946306724,-0.0384265402689,-0.0220328229137,-0.105045592601,-0.0911281434917,-0.0412331304352
BRDT,0.0871983499062,-0.0135309929244,-0.0553193785088,-0.0699047867368,-0.0392456793677,0.0172219279454,-0.0613332143219,0.149814404441,-0.0111789153479,0.0585426165866,-0.115599288831
HDAC2,0.206309512058,-0.0224607823667,-0.0310043406876,-0.128805717759,-0.042797038321,-0.056176231115,-0.19575722992,0.100377182576,0.0160345170186,-0.0276637047374,-0.0755113540607
HIF-PH,-0.0101046110223,0.223478394959,0.0416701856782,-0.262963032758,0.0245654393518,0.0484516751787,0.0958844537317,-0.400334662699,-0.0395822477573,-0.0306192089448,0.0162378575679
Farnesyl-transferase (FNTA),0.131730624125,0.0422306100911,-0.0316643601607,-0.111418014994,0.0452726917456,-0.0487820692873,-0.10053191243,-0.0804161648024,-0.0268914541259,0.0474560351603,-0.0231314386196
PDK1 (PDPK1),-0.0544763458797,-0.0241468897243,0.0290698097427,0.100992195742,-0.119169611611,0.0096413185901,-0.0238624335668,-0.0374819952199,0.0745052410747,-0.00870746299975,0.0788144643425
not defined,-0.0337574105845,-0.0601896568526,-0.0126318798652,0.102990094378,-0.0217097127862,-0.0330203099143,0.0441570932437,0.0542827897654,0.0414259253675,-0.070194114592,0.0137955205121
XIAP,0.133126764956,-0.025777048609,-0.0114333901147,-0.0791544270695,0.0449459378324,-0.00158825978278,-0.0155817382371,0.00525636249403,-0.0250605237192,-0.176826901953,-0.0241826899535
PPARgamma,0.0588733113885,-0.019226331009,-0.0395155265717,-0.140155961685,0.0772492566486,0.0139565586676,0.0233808978076,-0.048308444705,-0.0141129955031,-0.0717956080307,-0.0215668444033
PPARdelta,0.0859880746183,-0.0153373733159,0.0218366699727,-0.087570274551,0.0319080117633,-0.016581382471,0.0137278732485,-0.00188292244251,-0.0885146312051,-0.137035498652,-0.00869314877588
Procaspase-3,0.116177192193,-0.0379437090361,0.0292096626448,-0.0364451455414,0.0255209773825,-0.028148226116,-0.0776687871927,0.0522766090038,-0.0679630510021,-0.15819736922,-0.00673256890279
Procaspase-7,0.075976880049,-0.0129307335228,0.00492432703918,-0.0215416186192,0.0574323164494,-0.0198832571127,-0.0615624882705,0.0281819879136,-0.0337003668614,-0.105315524941,0.00902857794142
PAK1,0.0566605376733,-0.0543312954539,0.00917344316381,0.0675377051576,0.0212416459728,-0.00362036568448,-0.0659177079245,-0.0507035275673,0.0113750167965,-0.209751718475,0.0992222869299
SGK2,0.0868745929409,0.0138100210419,-0.0375317788696,-0.0974414720593,-0.0481415275084,-0.0185311107135,0.0331930227748,0.0231391226989,-0.0476253483557,-0.0818932763172,-0.0693946959565
SGK3,0.0833479354387,0.0409793772185,-0.014888335159,-0.0326949438942,-0.116289961075,-0.0277767896934,-0.0126208217407,0.059053131803,-0.0366775071344,-0.0744516879747,-0.0214069778411
SYK,0.0824796709879,0.0520320280537,0.0338053062845,-0.0882787957586,0.0973236795957,0.0110794049412,-0.00255657955053,-0.115782738946,0.0301685869223,-0.0859122370381,0.0360777371215
Antimetabolite (DNA & RNA),-0.134200327122,0.320097560188,0.130043734875,0.0826484250124,0.154381205472,-0.0984439993753,0.0226913380788,-0.346400488447,0.0119951479246,0.30330059006,0.126740337406
SERCA,0.201597034033,-0.0404773466493,-0.0406468210364,-0.34931491692,0.157617955053,-0.0866025083931,0.247933655331,0.0164628103045,-0.118755153294,-0.309069314458,-0.301839228226
BCL2,0.00705450747448,-0.0448164976224,-0.0631469630522,0.102673588086,0.0111596802903,0.0309868511933,-0.131288966733,0.0977528468192,0.0751090761743,0.0127392350936,0.0664501481515
BCL-XL,0.0302682340813,-0.0308990330206,0.0215525297828,0.103193816559,-0.0958312649279,0.00347087501392,-0.129257460148,0.124475416073,-0.00191631455687,-0.0877316898922,0.0913488541545
BCL-W,0.0345078008162,0.0970647099994,0.026895233024,0.0237439309378,0.0224268621659,-0.0239428437496,-0.117849973017,-0.0311894207441,0.0375362167444,-0.161372841441,0.0883833422932
MCL1,0.0411754486709,-0.0107224015271,0.00847411570272,-0.1980911992,-0.0366330884748,-0.0387305991682,0.201773389655,-0.0964550290414,-0.0637731076436,-0.078179487707,-0.162411980703
Retinioic X receptor (RXR) agonist,0.123960608773,0.011356621917,-0.0617998273004,-0.190005720501,0.109477342187,-0.0662070783829,-0.012611231262,-0.0262002417276,0.0293675431842,-0.0554905108817,-0.098772158436
dsDNA break induction,-0.0828999013464,0.124478107683,0.219196938579,0.382657297265,-0.124367462441,0.0270986624686,-0.119308198921,0.0972958648095,-0.0595316813542,0.184678079574,0.334382752314
BTK,-0.111855509644,0.080666644562,0.0117882296315,0.0814851486159,0.008913322872,0.0284004296941,0.0148053424545,-0.111614467812,0.058128588061,0.0269281824157,0.0977156562053
HSP90,-0.109328023546,0.0312555032922,-0.0195298555833,0.133037807422,-0.0921501655132,0.0514461253817,-0.0558720006133,0.154583895081,-0.0696990255401,0.0789232827692,0.0579163824149
Biguanide agent,-0.0494667535756,0.0960603910002,-0.0444548949634,-0.146367988291,0.373775777502,-0.107858036948,0.0994202352893,-0.384922146099,0.0386087931175,-0.156560262108,0.0643046737464
PDGFRB,-0.0744246137359,0.020020547428,0.035170414776,0.0248973723659,0.0207200640527,0.0128019474519,0.029289274632,-0.0116460900682,0.0873319078667,0.11006741973,-0.0106527670542
IKK1,-0.0171713546011,-0.0504822831948,-0.113820053681,-0.0999223903542,0.147329944915,0.0106489036055,0.0450213789876,-0.0247788814327,0.0696992097109,0.0725631617312,-0.0812419040178
IKK2,0.0552891501897,0.0437102671207,-0.0156370270622,0.031499715676,-0.0677355998688,-0.0586706062859,-0.155609993959,0.105436396372,-0.0925892298892,-0.0778033953146,0.1041199894
Amyloid beta20,0.0205493804078,0.0224480123767,-0.0510193793392,-0.0531814885939,0.0663495727066,-0.0166439143937,0.017251031808,-0.0213643368055,-0.035086608764,-0.0160619396421,-0.0342492922876
Amyloid beta40,0.0470245963971,-0.0284388382622,-0.0970611257991,-0.0321774869084,0.0540373771653,0.0217470585488,-0.021601482608,0.0408614131744,0.0363639420698,0.0504983649079,-0.0163833113654
JAK1,0.0508429271459,0.179993090797,0.00409746094326,-0.190054931326,-0.0695142528752,0.0126341452881,-0.0113859233519,0.0158406389605,-0.177206834535,0.0447276253778,0.0337913696193
JAK2,0.0262329788337,0.12204825632,0.00478941049986,0.0178668376609,-0.117033173217,-0.0126564151709,-0.0898981625146,0.0154549923239,-0.0967934783112,0.106045713465,0.0960305634329
JNK1,-0.0175233781758,0.00794107653529,0.0209311401224,-0.00294101029813,-0.0377526984242,-0.0269567430692,0.00699886548607,0.054346819784,-0.00806687610364,0.00794153757794,-0.00199005502533
KSP,-0.0639613462736,-0.00919172486778,-0.0505773888917,0.00400199472267,-0.0843480103168,0.0314359006029,0.0289524793472,0.176895671383,0.1185281285,0.0521997068663,-0.0786138732671
CDK6,-0.150731886585,-0.0329121098064,-0.0249745160952,0.13630207148,-0.00923086206617,0.0331786435194,-0.0248391888474,0.016316504578,0.091891578464,0.121476233699,0.0349748873391
p38alpha,-0.0313140650289,-0.0114036557723,-0.0429467387124,-0.000831743519613,-0.00296879925965,-0.0125114214731,-0.0221637236729,0.0187595549934,0.0071874586531,0.0437652393274,0.00549896723833
p38beta,-0.0204534499204,-0.0166604386657,-0.0101814930276,-0.0282284806252,0.0224660679352,-0.0097343043913,0.00165609697662,-0.013183336908,-0.023952058626,0.0265272155257,0.0319215548718
PI3K (class 1),-0.0401840672809,-0.077487155977,0.0648029972665,-0.0227940526126,0.111756294871,0.0724537158674,0.168792626859,-0.146887535912,0.297016489339,-0.033379122736,0.0727485727998
PI3Kgamma,0.0176583353726,-0.0253728592682,-0.0268639000716,0.147079516745,-0.0247736528601,-0.0465149377274,-0.148955089323,0.104318952425,0.043336192209,-0.107195343306,0.144318154578
PKCB,-0.0488558919836,-0.0634506702345,-0.151840903509,0.0356360286558,0.0348891505791,-0.0426078130213,-0.0860987940481,0.139138056922,0.107094423648,0.108736487924,-0.000367137174532
RSK,0.0621101312634,-0.0140746827995,-0.0694955277648,-0.0222782856807,0.00997251371347,-0.0454918948294,-0.103637506051,0.036231975559,0.00824810395949,0.034116955134,0.0153781575709
PI3Kdelta,0.106933594106,0.00677478583933,-0.112740598955,-0.04891559064,0.142142215966,0.0644764501111,-0.0976143885137,-0.0443793448481,0.299610886938,0.121423004493,0.0695263795093
G9a and GLP methyltransferases,-0.139914163743,0.013242543401,0.0363173473376,-0.0258126369983,0.131524272881,-0.0813120265782,0.0995352571318,-0.166696116217,0.055917640962,0.0870115908356,0.0158769135856
FLT4,-0.0286862971924,-0.00978894062782,0.0241571978607,0.0343122535943,0.0252996864106,-0.0467988821473,0.0150895241762,-0.0138751222607,-0.008527706201,-0.00152944932437,0.0167647072266
AXL,-0.0139211170276,-0.0259474954692,0.0352943082227,0.0710718843834,-0.0190056892538,-0.0105720241927,-0.00380106761682,0.0152247766647,0.0324371674108,-0.0200600143229,0.0264798048022
NTRK2,-0.145466216028,0.0176641331689,0.01202881338,0.057183468373,-0.0315993450616,-0.0059617316092,0.100531783202,0.0186085825633,0.0542829864523,0.0814036875913,-0.0392463030881
IRAK1,-0.0952768845176,0.0274362106073,0.0177624120637,0.0838118075549,0.0461549016279,-0.0105159831249,0.0111791878614,-0.00542479381913,-0.0207411767662,0.0322349873166,0.0714195458928
LTK,0.0562880614677,-0.0495987067399,-0.0131134407962,-0.0503897878404,-0.00476789671436,-0.00416494498366,-0.0991781769475,0.00408303396634,-0.0681552040124,-0.0737895191187,0.0669764556167
Autophagy inducer,-0.0393107043128,0.0953519948158,0.0124351401089,-0.0848867347124,-0.00333031410176,0.0329129621854,0.0231148378034,-0.0674138251673,-0.0102551937486,0.0124235201132,0.0373212725948
TAK1,-0.0301750944999,-0.0229243805784,0.101741489332,0.0703497836994,0.0424017111243,-0.0329728918595,-0.011981774167,-0.0798327244978,-0.02009952013,-0.0344618265317,0.0794194529551
MAP4K2,-0.0100882462008,-0.0927224409648,-0.148182478231,-0.0938636684692,0.200340351197,-0.0358009278452,0.033132068981,0.00840104381527,0.158014880038,-0.0106188044171,-0.0451411766503
TAK,-0.00671613933107,-0.0652396736121,-0.0641767132657,-0.0442854579322,0.132703091893,-0.0136554950227,0.0199251907802,-0.0109556678238,0.0676333021481,-0.106644631534,0.0416773346416
ERK2,0.0799491470511,-0.0392002043895,-0.0516694286118,0.0819249984981,-0.00826247045125,-0.10479668141,-0.0940944363081,0.097101978403,-0.0419147413483,-0.0456679765294,0.0151147507798
ERK1,-0.0293144050754,-0.00108734466264,-0.0205622505712,0.012006031706,-0.0192854219185,0.0180762329275,-0.0107342131151,-0.0101034461148,0.0117245696496,0.0208716806138,0.0264847665959
HDAC6,-0.175234474693,0.104171485316,0.0324712314631,0.00747410676547,0.0928438518529,-0.0135934483533,0.0975244065543,-0.173036683775,0.0720296150232,-0.0465448317407,0.100738055977
HDAC8,0.0346771291831,-0.0647818757253,0.00372005014452,0.0316861797527,-0.120263230165,-0.00715633555699,-0.00776259715743,0.0607492243696,-0.0404569944404,-0.0372140776364,0.0364131627264
