,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
FYN,-0.0817962398423,0.160815162347,0.053917336425,0.0382947003901,-0.0978263501842,0.00229349660145,0.0653544761998,0.105751028848,-0.019778449998,0.00449765558934,-0.0239138404526
BMX,-0.137168853739,0.0893413644169,0.0425461809964,0.105086584155,-0.0673409679568,0.00573764359931,0.0279696301059,-0.024115607721,0.0274476582863,0.0855743431972,-0.00356567839633
PLK1,-0.487777181931,0.012068717285,0.334155347487,0.444814819601,0.00785923124518,-0.0688581841917,-0.0056130453672,0.0842157315879,0.0410162841485,-0.164807231018,-0.152558355222
PLK2,-0.137481469041,0.0382189762786,0.0896233587216,0.0761664544248,-0.0621438346601,0.026348968321,-0.0452518866246,0.10382120116,-0.00954392357436,0.0117637694465,-0.000518843117127
PLK3,0.0981392296537,-0.00780700991915,-0.0347445917671,-0.0687015911222,0.0888223155473,0.0143246385494,-0.0189072865774,-0.08356785614,-0.0811257094889,-0.0726300792853,-0.0741080585524
IGF1R,-0.102209368873,-0.155582119453,-0.183141570824,0.0719312241725,0.142387511304,0.070663109084,-0.0247851689411,-0.28038964971,0.190967560494,0.0355566899587,0.122655433253
IR,-0.0220372414098,0.0368858349362,0.00707910982862,0.0184776922981,-0.0383490672564,-0.0466625402336,0.0492736471069,0.0655272228822,0.00603409395105,0.0121718964343,-0.0148151996301
ITK,-0.135877463607,0.101366027542,-0.0123288145837,0.075359883146,-0.0344691995267,0.0385651653312,0.0161300848106,-0.0471879682976,0.0433920061064,0.0507886362603,0.0387496349808
RSK2,-0.264909901816,-0.0293392019205,0.0863890197909,0.166367779041,0.0809184210887,0.047198084336,-0.101288855929,-0.107299102268,0.0591911557435,-0.0120042429475,-0.00832143842738
Dihydrofolate reductase (DHFR),-0.0648699480119,0.152379635936,0.115245101194,0.0619607829706,0.0497121565885,0.0823929661521,-0.140813408437,-0.179281493045,-0.023734661044,0.0418079005821,0.0111134545707
MTOR,-0.213065110434,0.152864861495,0.236915250169,0.266846722043,-0.265399625712,-0.109024073362,0.197157421362,0.312447438986,0.0854509696332,0.0131237261289,-0.0670050458804
AKT1,-0.00794313444738,-0.0469222560193,0.03837075652,0.0326587270547,0.0296288477688,-0.0551432542995,0.00252261195123,0.029413375043,0.0133945864035,0.0283698066363,-0.0690217810694
AKT2,-0.00935630325376,-0.0323878907272,-0.0337120050309,-0.0119719455757,-0.0495112359566,-0.00818516698012,0.0600046588297,0.0714322830886,0.10336246178,0.0303871475688,0.00329648602775
AKT3,-0.113932322173,0.094861481916,0.0929031418403,0.0161840666428,-0.0461559491393,0.0563263872839,-0.046596074731,0.0335802950847,-0.0604588030487,-0.0138712808904,0.041600615881
HDAC1,-0.240403297131,-0.0432648389479,-0.126874852141,0.236930665551,0.0805093862649,-0.01568405345,0.0728047783524,-0.0410821022689,-0.030624327258,0.0339413767938,-0.0829767178248
HDAC3,-0.334080301049,0.0136548337911,0.2145574935,0.300897970678,0.0347326339609,0.0634598455542,-0.127305566254,-0.163010725514,0.0913782561731,-0.0132615613668,0.154448288767
IKK,0.00553087717722,0.0336800797294,-0.0374012740291,-0.0532656186502,-0.0723602721583,0.0317046676371,-0.0426537980325,0.0310171973788,0.00427371128842,0.0379951889089,0.0450852308949
PI3Kbeta,0.0975054121129,0.200591138178,-0.139927878251,-0.156455750227,-0.2955442203,-0.0124623810249,0.256038494213,0.413823734563,0.103010530045,0.05577595782,-0.0938750728891
ERK5,0.0837434460267,0.104415210148,-0.0858215617128,-0.0888207365614,-0.129050051988,0.049675193261,0.0780187193559,0.0557108841522,0.0394502948842,0.0156262729713,0.0718983705166
BET,-0.00456123172364,0.0991461639301,-0.0485349234091,-0.0385688464477,-0.0727320370403,-0.0307487890553,0.100321407788,0.0612427900232,0.0692621286684,0.0679562317548,0.0033364079957
EIF2A,-0.0109086524458,0.0821380382412,0.0123707587381,0.00850674299151,-0.108963160597,-0.0222257586886,0.0363830637288,0.0752298431258,0.0655208775003,-0.0124263086889,0.070086954988
ERBB2,-0.0846597900243,0.0255926873534,-0.0598362738807,0.0364659380365,-0.0186313724763,-0.023144396665,0.000837952861297,0.0206079415033,0.024419968073,0.0443734241982,0.00579417754049
ROCK1,0.127318389338,0.128647069949,-0.182906803685,-0.197188147431,-0.194359163648,0.00480438771023,0.149554943854,0.155767476057,-0.0502898025954,-0.0150573291333,-0.04499972907
ROCK2,0.0573369407913,0.148004208611,-0.0794346121145,-0.153715863572,-0.134512475369,0.0193387512662,0.0197747685938,0.0298717974515,-0.0468801098687,0.0441226869694,0.00919005166426
Anthracycline,-0.173876194261,0.0991294957393,0.0723301063262,0.0561820014851,-0.136120189995,0.0670500945584,0.00168696916,0.159897956955,0.0174766569159,0.0627295831441,0.14745045833
TOP2,-0.0747298397104,0.0324300514271,0.0990792584899,0.00337679969379,0.0276890249205,-0.0178013858459,0.0077855913867,0.0979894282956,-0.128808193963,-0.0235496514127,0.0702447763413
Pyrimidine antimetabolite,-0.0552570664336,-0.0184457708721,0.138829309627,-0.00417176558571,0.0732222596261,0.00559245847975,-0.0133432846097,0.249892311557,-0.0722990321814,0.0262510691016,0.00760360790513
DNA crosslinker,-0.0190501021703,-0.00182486143497,0.0854982626084,0.0148343981218,0.102912259235,0.0180735654647,-0.0680820237638,-0.0169670692909,-0.0539627334546,0.0273367411248,0.0390369718037
Microtubule destabiliser,-0.093088773887,0.0879197369522,0.160813523245,0.118582739544,-0.155977701147,-0.0870068792458,0.146650824836,0.136211621504,-0.0170324246027,-0.0231002248967,-0.00874536422216
SHP-1 (PTPN6),0.0480005076674,-0.027005952424,0.00381033508121,-0.0651464209989,0.0185644030737,0.0405893327871,-0.0568487878543,-0.0158949929639,-0.0429000723022,-0.0223657387545,-0.0165175091815
SHP-2 (PTPN11),0.028487812065,-0.0151398877621,-0.0251014686428,-0.0497321137148,0.0208607190026,0.0560517894674,-0.0427717632769,0.0110683829479,-0.0331534481041,-0.0192067999307,-0.0159846983814
AR,0.107775499014,0.0139730021201,-0.0117387423492,-0.0918800560578,0.00279599208259,0.00641278514344,-0.0398019168756,0.00754964464448,-0.0724868447496,0.0106549752088,-0.0569825578429
ARFGAP1,0.0507852118838,-0.113391684547,0.0195328793245,-0.0766964006359,0.181523853136,0.0288766030696,-0.156535780874,-0.0056858855088,-0.141967822626,-0.0101821707641,-0.08423391333
ATM,0.0600034885682,-0.110311617111,-0.00333660231266,-0.0121228287183,0.0185882485357,-0.0824657391305,0.0623965513376,0.0353596826175,-0.00852932584926,-0.018548171422,-0.0522879671442
PPK,0.219623013048,-0.000797805774697,-0.0927818730019,-0.188904364887,-0.0634942694014,-0.0103089287484,0.0875600483437,0.107449960913,-0.0435244724105,0.0140230056846,-0.0122328088123
FLT1,0.167369563382,0.0494545472855,-0.103246987712,-0.170956358684,-0.0677589311052,0.0188637390545,0.0946218551091,0.102367680114,0.0102779586572,0.0130801634692,0.0384455100405
c-FGR,0.19812758313,-0.0120871917967,-0.108380012635,-0.170099105489,-0.0231108463489,-0.0181399106939,0.0934275567815,0.0564747240105,-0.043005307243,0.0103945350305,-0.0117224637259
GSK3A,0.0620375935326,0.0143307511306,-0.042682230466,-0.0486205729851,-0.0143050312278,-0.00112306511149,0.0353326300699,0.0202448104326,0.00820528295916,-0.0246166688413,-0.041500856617
GSK3B,0.0486294297681,-0.048368469138,-0.0313596002245,-0.0115315866746,0.0477101415795,-0.0161002070604,0.051017380123,-0.0565488084338,0.0438666524608,-0.00532612944937,-0.0671598103869
PDGFRA,-0.00928334912649,-0.132382154677,-0.111668679615,-0.0442241246766,0.110302656224,-0.0257881299642,-0.00403550256131,-0.0925724011201,0.000826837260433,0.100658640865,-0.00104678868185
VEGFR2,0.0699771190724,0.0403293794497,-0.0320874012482,-0.0891665522837,-0.0904737194802,0.0901335641435,-0.0109604892502,0.105093632793,-0.0133624764393,0.0111763607964,0.0705368550036
FGFR1,0.163455001879,0.0696698864435,-0.0390492944369,-0.166692368678,-0.101454592252,-0.00401926692877,0.0451534315342,0.102659821046,-0.117607384619,0.00533843386604,-0.0271837864485
TIE2,0.0936256787366,0.067541416647,-0.01204743021,-0.0988457240536,-0.151322516967,0.0546315535776,0.071099460959,0.160622698812,0.00255272787859,-0.00547913674504,0.0755518488527
JNK2,-0.0356774400443,-0.0301674700946,-0.0154946796972,-0.00915287994521,-0.0176974162125,0.0243908066258,-0.0313649106301,0.0825065743029,0.032003364455,0.0387406442244,-0.0318633180572
JNK3,-0.0854233616496,0.0343999409338,0.0536870969122,0.0261550536497,0.0284584839711,-0.0282577638529,0.0230178468111,-0.0835568768331,-0.0570725230084,0.0662598308794,0.0303858584855
FAK,0.00780970109145,0.042475644891,-0.0385517579508,-0.0212608214902,-0.029544575668,0.0111402923287,0.0361908497726,0.00837520743542,0.0132436090128,0.0249639816895,0.0238172887326
FAK2,-0.0172075807064,0.0538338287166,-0.00730025308517,-0.00502619482815,-0.0515552059987,0.0182309970251,0.0117734101524,0.0161472550424,-0.0180887285968,0.0322261499008,0.0141296793532
BRD2,-0.107227925095,0.0196361369917,-0.0336089653635,0.0785280466873,0.0546197270767,0.0192750331804,0.0291224646693,-0.0989831344611,-0.00671003269768,0.019247933556,0.0471911765817
BRD3,-0.0947713433054,-0.0438692994928,-0.101739308494,0.0660869961454,-0.0026422362161,0.055054619419,0.0113698905227,-0.00246244240514,0.0740545120803,0.0092488369703,0.0374263511988
BRD4,-0.0727511699672,0.0774441243987,-0.0301817582744,0.00593771628524,-0.00998612417111,-0.0626182435842,0.0448047168541,-0.0649568423024,-0.0944284238665,0.0629494033907,-0.0699305612176
BRDT,0.0826751459327,0.00562388064723,0.0459573066572,-0.132063177163,-0.0552504237476,-0.0337584876954,-0.00200980023095,0.130909120816,-0.00512302670607,0.00857721320544,0.00251590457897
HDAC2,0.0944351713671,-0.114801313636,-0.0787020864067,-0.0526958474152,0.146556680222,-0.054493053342,0.0585342892046,-0.0365550050515,-0.0438086201784,-0.0492765295941,-0.0300553728715
HIF-PH,-0.174545623434,0.0456779415136,0.0405659228533,0.0926476155309,-0.0813316850663,0.0124431214342,-0.0249324073611,0.056610812755,0.0326910904229,0.112364239175,0.0726533731831
Farnesyl-transferase (FNTA),-0.0631949874881,-0.0427507826032,-0.0611733504885,0.0421946022923,-0.146375458733,-0.0024373041,0.0319282419744,0.325195867679,0.0678996464783,0.00741282260977,0.0216898533294
PDK1 (PDPK1),0.221799945939,-0.0179948320311,-0.0876389488214,-0.189925446318,-0.00852066712528,-0.00981031508279,0.0364455990523,0.0581588487762,-0.0497862266052,-0.0143661552637,-0.0714276773175
not defined,0.0837415468059,-0.058597682416,-0.0925375286371,-0.076224784299,-0.0474409818201,0.0352431425335,0.0116302059,0.0566798068643,0.0138398999676,-0.0105707970676,0.0166332037456
XIAP,0.0352283096796,-0.0429556138418,-0.0535872228356,-0.0253927152743,-0.0808324243801,-0.0141571654643,0.0383858941532,0.229261678308,0.0178838011247,-0.0120696742504,-0.0584717257176
PPARgamma,0.00192265189823,0.00245992848318,0.0193493960563,0.0148366619391,-0.0816664621351,-0.0382008255278,0.0512769886853,0.115467384631,0.01517072904,0.00784361632234,-0.0219363152864
PPARdelta,-0.00368955194535,-0.0397820187634,0.0442273888323,0.0264149351144,-0.0354699195596,-0.0207005237473,0.00991354927259,0.0400654728939,0.0168111701515,0.0376462325955,-0.00555941429882
Procaspase-3,0.0482716698293,-0.0403041717916,-0.0553296498548,-0.0621377242593,0.0812278075654,0.0799610016675,-0.101733478556,-0.0474849490684,-0.0655021036876,0.0231095812423,-0.0189731090046
Procaspase-7,0.0304004479073,-0.0270445853622,-0.117246543783,-0.0445753219136,0.0100090762938,0.0845731976774,-0.0239088275139,0.0894489128224,0.00512300234878,0.0213016944034,0.00127016124895
PAK1,-0.034886689655,-0.2708314368,-0.110964612184,0.0368843395375,0.23818512284,0.106754414385,-0.143141308669,-0.120583507608,0.0690218729567,-0.018959849251,-0.111413477624
SGK2,0.100042878186,0.00538030927204,-0.0347514466691,-0.136932811493,-0.0132472513656,0.0341985736941,-0.00900768832277,0.175449354703,-0.112522924213,0.0271450895179,-0.0495397352087
SGK3,0.107337787032,0.0253136911304,-0.0565573203067,-0.131010314577,-0.0378471878607,0.0360613482029,-0.0142753751022,0.183091280981,-0.11467482678,0.0341687963757,-0.0251208084063
SYK,0.0317828925971,-0.0847176848583,-0.0169664679858,-0.0351930677047,0.0924245993511,0.0640913735052,-0.0877082271387,-0.138431146549,-0.0213097063196,0.0311357646495,0.0486345146767
Antimetabolite (DNA & RNA),-0.102666789009,-0.0139631570319,0.0196058786462,0.0351073871361,0.214769832678,-0.00966294562168,-0.118324588438,-0.258741066349,-0.137138921234,-0.0493979907063,0.0546988485404
SERCA,0.191658129248,0.0202037172487,-0.057013655288,-0.113187756726,-0.0695356935698,-0.0426728734137,0.0468581493205,0.142460341827,-0.16518086539,0.0106884707657,-0.149922782412
BCL2,0.110147803582,-0.0412375283099,-0.155787664289,-0.0920255197973,0.00246141610316,-0.0117496298828,-0.0204314488224,0.0770718531208,-0.0668256850899,-0.0547512296228,-0.0707953621656
BCL-XL,-0.0272119714203,-0.0243974664239,-0.0884868487576,0.0151169617534,-0.019419353133,0.0290336347493,-0.0877115017658,0.0659631885588,-0.0624274254785,-0.0713758695804,-0.0661784043881
BCL-W,0.00950083590991,-0.104308447628,-0.107184001657,0.059664564908,-0.0488050258642,0.0338140439385,0.0298089461575,0.121980460894,0.078506631823,-0.09395161226,0.0292766060458
MCL1,-0.19990741931,0.0173603078147,0.182493492032,0.175600552305,0.0133429965981,-0.00949236923311,0.0471565154548,-0.00707615864225,0.133259079182,0.143120003252,0.0450302386585
Retinioic X receptor (RXR) agonist,-0.0336788819884,0.128925847411,-0.0503076608633,-0.038224898003,-0.230810775991,0.0265288841577,0.10748682223,0.241287875965,0.0555485640746,0.0195606946904,0.0579687872147
dsDNA break induction,-0.0917909891563,0.237746470816,0.0287056348912,0.0162580206157,-0.0107429328837,0.0264739984352,0.0165406906045,0.158175998859,-0.0971718057047,0.140830947197,0.260859571839
BTK,-0.113297594177,0.00983028920924,0.121407480142,0.0567549332333,-0.0273125631555,-0.0155959815445,-0.00281693418722,-0.00412442914172,0.0460428069322,0.0405055702542,0.0467852022067
HSP90,-0.0364286226375,0.042800686359,0.0318917477919,0.0858858641028,-0.0869936606318,0.0167726159676,0.072549733084,0.208300238107,0.106355148215,0.032224470315,-0.0847350156036
Biguanide agent,-0.282477674273,0.124828446853,0.212091347884,0.315474410754,-0.160620567102,-0.0777868163144,0.177795971195,-0.0236593252424,0.292344246166,0.124185351635,0.105126537799
PDGFRB,0.0410892972641,0.125449543071,-0.00345771662835,-0.0593768830479,-0.224198556334,0.0722528520769,0.119560513951,0.219479988247,0.114579648093,-0.0154361349534,0.0711004089597
IKK1,-0.115180182061,0.0257064422241,0.119010528027,0.119170742509,0.0463103217291,-0.0251428692613,-0.050472604032,-0.0705035724507,0.00372996946931,0.0319573788419,-0.0489409216327
IKK2,0.140460695756,-0.0685647783488,-0.0250744085162,-0.11554722906,0.131252670503,0.000425332614935,-0.0352315833001,-0.151281936925,-0.0778953507388,-0.0574165276261,-0.0413737064739
Amyloid beta20,-0.0151798856119,0.00760754797146,0.0227673415378,0.0197379003408,-0.041489443361,-0.0269630644407,-0.0171019529639,0.00787589633325,0.0101363165249,0.00630509260228,0.0560679796293
Amyloid beta40,0.0409467964438,-0.00816576421161,0.000817155692116,0.00886318995101,-0.0263471004272,-0.0274238857364,0.00349750934333,-0.0142788753253,0.00529227602506,-0.0202251948033,0.0291977865251
JAK1,-0.0824242421248,0.0201743824914,0.0665128552,0.0954895891532,0.0575462058346,-0.030044093682,-0.0779877186122,-0.0706467213753,-0.0679224400809,0.0180229058606,-0.0572427029563
JAK2,0.0905151382437,-0.0507365952882,-0.116616899494,-0.106630704323,-0.043250198975,0.0297693363798,0.0985894302319,-0.0271520444406,0.128465554938,0.00956699518926,0.1034672159
JNK1,-2.23725645912e-05,0.128634480048,0.0311022890576,-0.0504199808308,-0.0813334201891,-0.00346371652401,0.00412677948061,0.010187645026,-0.00861324781007,0.0654553229937,-0.0337481027909
KSP,0.171077934345,-0.0656327682338,0.0831177251982,-0.05541025152,0.0857390029475,-0.19107337494,0.058079402762,0.0285096805971,-0.124904044194,-0.0813889027466,-0.216896368029
CDK6,0.201209394373,-0.162267190154,-0.0550138528243,-0.0694248935651,0.0909605870779,-0.0994946349469,0.0860265107282,-0.0894014655,-0.0257190845574,-0.0975922668576,0.0412655317741
p38alpha,0.0532744738317,-0.0599980830945,0.0112940335002,-0.0388146639931,0.105838640894,-0.034549926364,-0.0728762433218,-0.106776196628,-0.019282143349,-0.0269662198463,-0.0310529034126
p38beta,0.0279702459211,-0.07058654941,0.0026448181046,-0.0137889103303,0.134093583784,-0.0348226325269,-0.0599005689766,-0.131407269128,-0.0187697667684,-0.0118678019134,-0.0294810047287
PI3K (class 1),-0.0411007165033,-0.0692956616522,-0.0106972500602,0.0755801466299,0.00635640403003,-0.165219431154,0.231781842383,0.00590579150834,0.145620937127,0.102505805196,-0.0791229078202
PI3Kgamma,-0.118762389869,-0.0677074938438,0.0771847849861,0.247005926884,0.0286337593959,-0.0507600759931,0.115644201157,-0.0823252422164,0.116569831453,0.0369498640437,0.0110581996426
PKCB,0.0205958696822,-0.0432409653804,-0.113111040102,0.00746390901328,0.0324842136973,-0.000142619389271,0.0942002989062,-0.0511326724886,0.128728195234,0.0943009587251,0.0201529995205
RSK,0.103398664971,-0.0116620627818,-0.0836337786498,-0.0533656353276,0.0213483791203,-0.0130879257054,0.00178890879306,-0.0505837437018,0.00552415704911,0.0171370659445,0.0210119094746
PI3Kdelta,-0.0437201645866,-0.0317525196709,0.0474304626328,0.0942370957836,0.0273855592753,-0.0699405453405,0.0992020434397,0.00598608793242,0.090281344551,0.00147164990112,-0.0226656163629
G9a and GLP methyltransferases,-0.270031856982,0.174245355995,0.0561381717409,0.171529983047,-0.0385907086463,0.126093133729,-0.0212590797097,-0.104714849989,0.0890476197414,0.0582380808319,0.0775998104426
FLT4,0.0645838119723,0.0421279193598,-0.0246733283615,-0.0914094685667,-0.065784429222,-0.0371117831838,0.0687165619088,0.0203337420187,-0.00394003613999,-0.00913370668273,0.0434733699685
AXL,0.0815757235088,0.028710121985,-0.0460285277683,-0.086248858674,-0.071205023403,-0.0103163352644,0.0684377774184,0.105768450853,0.0148122655042,-0.018962990772,-0.0107995095944
NTRK2,0.152377564836,-0.00126580647943,0.116539849192,-0.101316505163,-0.0279309859964,-0.0764881139872,0.0321805821732,0.00119438524567,-0.065233759041,-0.069907007594,-0.020244445921
IRAK1,-0.0118692608446,0.047739370384,0.0554571547486,-0.0264158155593,-0.0229939096557,-0.0117312761031,-0.0483708575588,-0.0413399765044,-0.022501676905,0.0510397429425,0.0449975671542
LTK,0.198635445166,-0.0193999886136,-0.181680689154,-0.172742589416,0.0298598813841,-0.0774910940413,0.0722073094397,0.0308862914554,-0.0626563653774,-0.0110550728877,-0.0438962756992
Autophagy inducer,0.00749274911049,-0.0316205043043,-0.0138770835907,0.0083220998106,0.0700268398504,-0.0150033847842,0.000790564466705,-0.108766746865,0.0784232683708,0.00778807819657,0.00627206744898
TAK1,-0.135256880115,-0.0642940018759,-0.0308538884047,0.148768388562,0.0370594279192,-0.0190084133306,0.0494622260271,-0.10161050112,0.126731098774,-0.00522602719154,0.107853444853
MAP4K2,0.193440554022,0.0215131812442,-0.0866369699347,-0.203289866609,0.00384545134585,0.0527569019646,-0.0137513396784,-0.0208012388346,-0.00940047634966,-0.0470877067465,-0.00723809828695
TAK,0.0927469035642,0.0279507475567,-0.0194311510571,-0.069384692032,-0.0273973459178,0.0454261636686,0.00840431880079,-0.0511197882675,0.0442655077453,-0.0633219361591,0.0680169098677
ERK2,0.000669927422211,-0.098948150276,-0.0377640638024,0.126436273957,0.0258459525094,0.056467129097,0.02325314843,-0.136620707497,0.134138298822,-0.00424777188737,0.148765835402
ERK1,0.0625449762534,-0.0240891872512,-0.0381489612593,-0.0734088861844,0.11225520953,0.00687595063873,-0.0727410079184,-0.0926241164836,-0.0646425716364,-0.00874609380654,-0.0503309316624
HDAC6,0.0715998644696,0.0292304894981,-0.0130770480194,-0.070117608236,0.00128986143259,-0.0321955534491,0.020137892076,-0.0200064718182,-0.06821190567,-0.0342086814512,0.00172846682089
HDAC8,-0.0277986459179,0.026145541086,0.0265805331945,0.010237590256,0.015891585711,0.0132297303896,-0.07704066678,-0.097844215694,0.00289079986315,-0.00938941617974,0.0864957518187
Endothelin-1 receptor (EDNRA),0.0434958918432,-0.0285804901237,-0.0291321166856,-0.0132823931177,0.0276274216942,0.00114451584033,0.00823460367616,-0.0288212552022,0.0141722381428,0.00607726789505,0.0189154932602
BIRC5,-0.347854771586,0.454317296346,0.183070149428,0.190474630678,-0.478565435211,-0.00869798743144,0.0625003884099,0.357937027044,-0.213546544652,0.0850502386101,-0.173675050673
