,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
CDK7,-0.0775991891809,0.143004585916,0.0270678409338,0.252887165521,-0.00785795864659,-0.184689315129,-0.0436994217363,-0.0999955144929,0.0252884585279,0.0160815563475,0.125840561762
CDK9,-0.118659657519,0.145066538505,-0.0385186600837,0.189499221985,-0.0202067022992,-0.19962033778,-0.0841254637259,-0.0975692913404,0.00233506091671,0.0198473366434,-0.0047220258179
PKC,-0.00382951867962,-0.0458825268658,-0.0341321117168,-0.0898509062906,0.0899264414922,0.119907665497,-0.0123191333257,-0.0226128321867,-0.00957132104808,-0.0424392218662,-0.0440644223834
CDK4,0.113547521447,0.0530686551769,-0.036302748766,-0.0975002363526,0.0197461874506,0.0529557459407,-0.0624556156435,0.046018515029,-0.055314337844,0.0669210247215,0.00800296858914
LCK,-0.0373544905133,-0.0224607553028,0.0489837127281,0.0378767441129,0.00215485045338,-0.0302706888764,0.089415561324,-0.17399256658,0.101995811438,-0.074450276303,0.0245098394299
FYN,-0.0146076757429,-0.0285191787326,0.0531661651934,-0.064390836314,-0.0263721118572,0.0819281409067,0.0319399745749,-0.00429716980065,0.0106526133984,-0.0731973397843,-0.0550076343176
BMX,0.0142290042287,-0.0193837449067,-0.0290597295812,0.0402093133114,0.183575587046,-0.0891718821093,0.108097429053,-0.288121025881,0.0668417691973,-0.00159201509486,0.0652128326537
PLK1,0.0590043883334,-0.125694868472,0.0247570935798,-0.0920055758775,0.0533041537531,0.179130621111,0.00450135050761,0.00780926292723,-0.0279931122899,-0.0903849357348,-0.14646262711
PLK2,0.0326329029524,-0.0592656221901,-0.00332319461143,-0.0569063950226,0.0607971163179,0.0641629172519,0.0287695934938,-0.0336937147708,0.016655914647,-0.0457293960064,-0.0580724725295
PLK3,-0.0366259438654,-0.0117172637969,0.0504049077018,0.0314714282532,-0.101346286962,-0.0422093086184,-0.0290676161144,0.0326879003274,0.0231866655114,0.0379751800624,-0.0986906802076
IGF1R,0.0753755740236,-0.0916628265328,0.0848206651057,-0.10585804708,-0.062746452501,0.0800500411276,0.0107773834989,0.0427848100765,0.0480080952632,-0.092236108426,-0.0869038010725
IR,0.0482933710379,0.0409094834463,0.0421647759138,-0.0452734248535,-0.0272887216077,-0.000335069187179,0.00437678358628,-0.0367962609417,0.0250585959909,-0.0999690793207,0.00638668515229
ITK,-0.0150278517311,-0.020495979161,0.0213098224294,-0.054932440808,0.00376094195163,0.0189539607475,0.0631971726112,0.000241851825077,0.00383931447447,-0.0585542387741,-0.00722190466815
RSK2,0.0377280669643,0.00121850013739,-0.0639833723565,-0.0513867537904,0.0297842208241,0.0169765631921,-0.0220894384767,0.059263601981,-0.0419767350756,0.00241212767749,-0.00374205667778
Dihydrofolate reductase (DHFR),-0.00857905252716,-0.00283839326293,-0.00644073231284,-0.0100728790859,0.00449726580691,0.00706807517531,-0.0744821395216,0.0770718370633,-0.0476447109868,-0.0100611760319,0.00505120229159
MTOR,-0.0534281617852,-0.0444458069461,0.121369340107,-0.0294734079986,0.218464790011,0.199286770609,-0.0129582723385,-0.292557534693,0.090406876901,-0.00815455875852,-0.0775668607995
AKT1,0.0137327448663,-0.132381150632,-0.0265478021392,-0.0565338772455,0.063044798535,0.0930133609495,0.0403859062815,0.0228169238713,-0.0964589811206,-0.0160762192304,-0.0475151048624
AKT2,0.0360203474556,-0.121409638885,0.0415339983074,-0.0251887865688,0.0250557000805,0.00966607557042,0.0483537786472,-0.0140499820122,-0.11346423238,-0.0206267948493,0.0397820650833
AKT3,0.0565877144429,0.0503381265874,-0.0299365429384,0.0560822008416,0.0397877348993,-0.19425471647,0.0372251706872,-0.210611770105,0.123314761056,-0.0425810219884,0.0803756664134
HDAC1,0.239521352843,0.0616253238,-0.0232824218245,-0.0641015845152,-0.0773610163929,0.126193727732,-0.0367243312524,0.0680485082608,-0.268258031299,-0.0491745900067,-0.156922155767
HDAC3,-0.0287830879299,-0.0129524214466,0.0147867847511,-0.0306343074783,-0.0376093763982,0.0334768123611,-0.0201527583571,0.0360944303226,0.0262335739777,-0.0350932784839,-0.00465438452024
IKK,-0.0102816251685,0.0179760992981,-0.0509249375762,-0.00806529886403,0.0362430703592,0.0501407955772,-0.0179441437567,0.0379987929028,0.000371696097849,0.0120134250564,0.0137584103013
PI3Kbeta,-0.058607566464,0.0368304908354,0.0175507312391,-0.0416286194376,0.0745801798796,-0.0339132971359,0.122698513788,-0.0411293671609,-0.0184078363863,-0.12113145947,0.0406645254027
ERK5,0.0449287210101,0.0240517580479,0.0646848130903,-0.0258186055411,-0.0851182774358,-0.0472543986887,0.0332470892636,0.0122458889736,0.0136227267496,0.0238163702417,0.0016387911901
BET,0.0619159122434,0.0212231416557,-0.00525189043388,-0.0457676414532,0.0169151901348,-0.00823289047691,0.0292337012483,-0.0547428709655,0.0151396830149,-0.0199151891474,0.00971238976368
EIF2A,0.0170600950774,-0.0369265260364,0.000548348432207,-0.0645943199463,0.0110559208886,0.0266903812036,-0.013820096754,0.0325003059509,-0.0104382462027,-0.00776876860297,0.000722929456624
ERBB2,0.24209247585,0.00549242961672,-0.116193293192,-0.0944931459142,-0.0400877898112,-0.0384660918355,-0.0143886415575,0.172446998918,-0.215144584361,-0.10274009295,0.00537982703392
ROCK1,0.0432484216721,0.116111222441,0.0261088286553,0.0775989829797,0.00404153890576,0.00263171330496,0.098295659984,-0.128301076148,0.0134406544211,0.0814783386478,0.0807377132874
ROCK2,0.109806195076,0.044640430516,0.11488117817,0.0735869832985,0.00487838081532,-0.0794021824499,0.0327470648732,-0.221968055441,0.0636866447089,0.00327254368695,0.0261301556915
Anthracycline,-0.0788398137325,-0.0227426423455,-0.0314923830228,-0.00782267791398,0.0462656454227,0.155221156085,0.0394386364926,-0.106770558998,0.0616716833696,-0.0309888446147,-0.0790846553502
TOP2,-0.167460275968,0.0128906133045,0.0201344737871,0.13483023648,0.0236854185213,0.221448785028,-0.0198167472308,-0.192148299006,0.109395651131,-0.00739708046559,-0.0891211768726
Pyrimidine antimetabolite,-0.168201780067,0.0801506780683,-0.0442700089244,0.00849840302342,0.0537430116965,0.418984656351,-0.185471206088,-0.165477724876,0.0994099739438,0.0301838475177,-0.0575062981719
DNA crosslinker,-0.181556689112,0.0248214375192,0.0633844862836,0.0415449824718,0.109341249738,0.194052645975,-0.0386089663463,-0.119322367637,-0.0439416410797,-0.0126865571599,-0.0105884582699
Microtubule destabiliser,-0.069947415505,0.0684049947308,-0.0207069223164,0.0742391394148,0.162611776584,0.116005576418,0.0146390592558,-0.31482401034,0.0974018214102,-0.0631540517897,0.00470697581648
SHP-1 (PTPN6),0.0406285401493,-0.0447587128877,-0.0293943238802,-0.0280657561494,0.051422259694,-0.0629849021256,-0.0242285529599,-0.0281496629322,0.00430427795029,-0.027457638098,0.0489766156568
SHP-2 (PTPN11),0.0993884527128,-0.0416364800329,-0.0425801732966,-0.00340411959777,-0.0324447304964,-0.0963539656052,-0.0160587055388,0.0590882247731,-0.032151647447,-0.0143865105714,0.064162034496
AR,0.032717501952,0.007944765425,-0.00246902255677,-0.0371183002608,0.00546034715244,0.00423923286627,-0.0153758620881,0.0615290505208,-0.0527966857962,-0.0415865616605,-0.00620009937906
ARFGAP1,-0.0728483340417,-0.0275604644539,-0.0667727907548,0.0572357930899,0.0804544485505,-0.0224144992532,0.0518227384532,-0.139773418303,0.091369043404,-0.024468468711,-0.062812042038
ATM,-0.0448850496307,-0.00531833751997,0.0126327435656,0.0586746439859,0.00331934910234,0.0432137846416,0.0721605814994,0.0308233699822,-0.0156570794607,0.0169728012864,-0.000958266711176
PPK,-0.0378200277811,0.056107990149,-0.0188661684556,-0.000615292116238,-0.0277342184519,0.0206167705646,0.0172816476434,0.0231740847283,0.0134198342249,-0.00722244318937,0.0410299823147
FLT1,-0.061769604509,0.0586296858985,-0.031111950776,0.0146175154822,-0.00425998996223,0.0406630588452,0.019770121668,0.0625289735654,-0.0402733596812,0.00419206514368,0.0169633698748
c-FGR,-0.0169786149852,0.064108739238,-0.0526922154302,-0.00890914414032,-0.046338340474,0.0125523292677,0.014576708265,0.0821319445009,-0.0180309092447,0.0205342188413,0.0407234948862
GSK3A,0.0264694176356,-0.00914154122427,0.086648802242,0.0162399519293,0.0137993489475,-0.00955482587581,0.0380938514431,-0.0259268827734,-0.0540844525696,0.0550250577842,-0.0117049559293
GSK3B,0.0846407559656,0.00657041977172,0.0630468874558,-0.027773141297,0.0573773089156,-0.0374528978305,0.0727389233757,-0.0509977157242,-0.0615746642778,0.0251041915996,0.0116830066447
PDGFRA,-0.0624961547153,-0.0441164273471,-0.0541406538077,0.00338601231901,-0.0797170890948,0.117027809498,-0.0131836467109,0.044342369546,0.083862828539,0.0400468586934,-0.12651475174
VEGFR2,0.0355863713899,0.0160230276386,0.0406473108412,-0.000630181784399,0.0427869912681,-0.0601732814048,0.0816845579826,-0.0738725966158,-0.0173349465332,-0.0433356360341,0.009082165215
FGFR1,-0.0315650420652,0.032406103606,-0.00581691960808,0.0531330617777,0.00814520813411,0.00351749000409,0.034677374655,-0.00131636070747,-0.00456231480638,-0.0190699428438,0.0174088256518
TIE2,-0.0312701919285,0.0366274154842,0.0847300840514,0.00530935996971,-0.102490746843,-0.0022487761157,0.0462860564565,0.0548087060354,0.0259123608726,-0.0493556316424,-0.00593297066734
JNK2,0.0893471045408,-0.0754021116851,-0.0491080143158,-0.143100598773,-0.108184548525,0.11389226441,-0.0155855319031,0.196841134964,-0.0967357179845,0.0188518260888,-0.0536843425023
JNK3,0.025736633133,0.0225064907418,0.0177715601751,0.0189729175965,-0.00137610777894,0.0287724383241,0.0243825405789,-0.0202112392882,0.0022327508767,-0.0414833093616,-0.00103462499291
FAK,0.0955505268241,0.0326641880889,0.00950278387227,-0.0244923957984,-0.0703425990786,0.0222540233714,-0.00246079634023,0.0155465943468,-0.0410176788491,-0.00643635269897,0.0148379602501
FAK2,0.0382975648967,0.0484431970277,-8.44888991331e-06,0.0218033988399,-0.0372162504344,0.0102550292971,0.00775119835191,-0.0156301259933,-0.0293135098992,-0.0158634381914,0.0261184104111
BRD2,0.000139358265421,0.0125104328771,0.00452848591251,-0.00497834033774,0.0124036969368,0.023666231208,0.0168985192636,-0.0452547045665,0.0226742475887,0.0100203966071,-0.00616270662673
BRD3,-0.0402857120478,0.0523841177189,-0.000398772721969,0.0271744490537,0.000617213981878,0.0286677705115,0.0119079160694,-0.0462927187798,0.0236418123654,0.00224913919662,0.00851219492593
BRD4,0.0483096130476,-0.055899076823,-0.0569981180301,-0.14314712569,-0.0804886492999,0.0710556171911,0.0383020110186,0.207141928233,-0.0427530539955,-0.019378104639,-0.0456420563477
BRDT,0.0158334593025,-0.0320851320561,-0.0018614069387,0.0155159506753,0.0455157975507,0.0668032493578,0.0465784550155,-0.0497694756646,0.0625045703545,-0.125887903344,-0.00388990764298
HDAC2,-0.0349538399893,0.00929034848906,-0.111621058542,-0.0616825700598,0.0344948969041,0.135279872673,-0.0246877339302,-0.107240221023,0.032378008266,0.0417013880943,-0.0125515835841
HIF-PH,-0.074615263184,-0.0399742200962,0.0149571023261,-0.186829928608,-0.0455467159248,0.15258783604,-0.0298215784019,0.0638924331577,0.0951124028965,-0.00376685776986,-0.0651597541891
Farnesyl-transferase (FNTA),-0.0168558824294,-0.0550674389962,0.0527790308306,-0.0378509267253,-0.00910768427491,0.156825757123,0.0732748150262,-0.121464797404,0.133602875168,-0.0849548814447,-0.0881205010703
PDK1 (PDPK1),-0.0299072564861,-0.0246374969941,-0.0226480421301,0.0445226317,0.0280311361772,-0.00639447204275,0.0682116386564,-0.016615700099,0.0419754353289,0.0376727308318,0.0207827852345
not defined,-0.0353645676229,-0.0482073087043,0.0334209189501,-0.0704678521602,-0.0277507754242,0.0346329843111,-0.0181809277954,0.0729492476781,0.0353031950689,-0.0740195707932,-0.0807554459159
XIAP,0.00459491769951,-0.133114958829,0.0191972633891,-0.133782757909,0.00430577354137,0.130684769633,0.00665098525067,0.00964057309422,0.0517243179281,-0.0594228558685,-0.14580215924
PPARgamma,0.0551523551037,-0.096888335184,0.0321288676371,-0.0495930114968,-0.0432469684445,0.0811247989197,0.0105538137994,0.000103302629693,0.0432905726235,-0.0418007443397,-0.0875879365795
PPARdelta,0.00806980970963,-0.0905264931322,0.0191908011036,-0.0555625414605,0.00564442829989,0.112521414141,0.0234030816772,-0.0484225680767,0.0454426458428,-0.0292180629407,-0.119681029341
Procaspase-3,0.0863200983088,-0.00496793065929,-0.0434297407994,-0.145447140878,-0.0522257948344,0.0540575743847,-0.0329503231999,0.0816450150382,-0.0689106762847,0.0110459615551,-0.0506361383868
Procaspase-7,0.037842836599,-0.0350513984573,-0.00957778547481,-0.130609624248,-0.0153027782701,0.0978875932926,-0.0134316064929,0.0450785285255,-0.0412923882987,-0.016593675231,-0.0572303110588
PAK1,0.0583997854905,0.121321356385,-0.140208532653,0.0625845041278,-0.0054860436445,-0.111954713004,0.0475534480145,-0.112889115603,0.0843448977595,0.0636926173409,0.0725771157713
SGK2,-0.0503145294758,0.0325911602193,-0.0538457237205,0.000255742715776,-0.00227289249073,0.0558495832573,-0.0266141238379,-0.0369178754593,0.0882872964617,-0.0623322476132,-0.0773725392472
SGK3,-0.106308325909,0.0196259925087,-0.0252382607556,0.0362483990147,-0.00187190733984,0.0740917409875,0.010652221525,-0.0730098351956,0.113593307165,-0.0479439786037,-0.087766778196
SYK,-0.0180616352923,0.0936335974419,-0.0328170005688,0.0634470836961,0.0207366525369,0.0577870645235,0.062320612938,-0.0508539467647,0.00698611538919,-0.0122735275736,0.0350816541968
Antimetabolite (DNA & RNA),-0.0646123830102,0.147658816347,-0.122901501684,0.158525313975,-0.0683728596041,-0.100418536366,-0.0575919990905,-0.0829977287896,0.0497173683724,0.187630333512,0.156555655151
SERCA,0.101555214136,-0.127129678975,0.0597057344848,-0.165953693368,-0.0212068913123,0.284551172227,-0.0575318226251,-0.0788472850466,-0.0300033005186,-0.0935926441573,-0.188599466809
BCL2,-0.0840038682358,-0.0217060262565,0.0155514455341,0.069517619573,0.0315602357159,0.0615738364235,-0.03730993675,-0.0101466883899,-0.0108068934677,-0.0798938472453,-0.0103070172002
BCL-XL,-0.0383945040252,-0.0148656039438,0.00373335389941,0.057300706571,-0.00407413416621,0.0342292080276,-0.0117223972357,0.0236672846538,-0.0149422430189,-0.0379376189708,-0.0119759658758
BCL-W,-0.108433266535,-0.114121451894,0.113684185982,0.0789360714426,-0.00853587292695,0.104445404159,-0.0300886867264,-0.0514908566002,0.0627734973745,-0.076676808212,-0.0906243265997
MCL1,0.018543522422,-0.0459948044801,-0.0583430284947,-0.0341041901901,-0.0443147893258,0.0478257307243,0.0198891958552,0.0301940926789,0.0175303571899,0.0744243546475,-0.112845502057
Retinioic X receptor (RXR) agonist,-0.0351561032934,-0.0553661410461,-0.0159130635832,-0.0792444916477,0.0601878203137,0.166135151902,0.00738905646069,-0.0554230640866,0.0346850331234,0.0192964681941,-0.0921869552224
dsDNA break induction,0.0758946107604,0.106072719435,-0.327880989077,0.0131978340795,0.131975599696,0.0783046059128,-0.00950104635728,-0.0582353191615,0.0313587281935,0.21437612591,-0.0793702605601
BTK,-0.0148458622578,-0.0292806475315,0.0389924735019,0.0947505083595,0.0318336370804,-0.141278569425,0.0944506159956,-0.166854927689,0.143196621647,0.0458621489812,0.0439173149339
HSP90,0.215360568297,0.223278506973,-0.108201058176,0.087134871297,0.00462114708528,-0.0365752398818,-0.0536254617636,-0.12200951367,-0.0267877223665,0.0634847793327,0.167419209537
Biguanide agent,-0.279210375236,-0.0274858078492,-0.0346248959457,0.0355307314588,0.110139220763,-0.0292505411791,-0.168913649691,-0.283472581989,0.242077647253,-0.0173418471459,0.0312406906003
PDGFRB,0.0284137185705,0.028567615487,0.023296567753,-0.0651255626228,0.0192745758092,0.0117544330444,-0.0303493157642,0.0191722789265,-0.0707954693653,0.01563595922,-0.0353464594115
IKK1,-0.0068227323356,0.0002841811055,-0.0108949980108,0.0517843494956,0.0491359445201,-0.0474866843839,0.0349154956885,-0.190503985775,0.0832074929265,-0.0222421604974,-0.0333354961846
IKK2,0.015478439837,0.0897740380613,0.0190510354485,0.116662868768,-0.123610095983,-0.208649340558,-0.00709350388241,0.0359034181856,-0.0196037489031,-0.00201073023586,0.0759551944804
Amyloid beta20,0.0173730087456,-0.0277028764515,-0.0150945927812,-0.0389094159599,0.0446145170783,-0.0335753582689,0.0383686625223,-0.00650529810978,-0.000395521385752,-0.00874749658902,0.0178558824055
Amyloid beta40,-0.0134432360206,-0.0160230931128,0.0124709138236,-0.00816415090265,0.0206272172344,-0.0279574826106,-0.0062707784393,-0.0260201135823,0.0230562576768,0.0137915867909,0.0485855253231
JAK1,-0.00120789455657,-0.0282494534329,0.00802827078608,-0.0658041101112,-0.000600800415815,0.0278537261134,-0.04028057497,0.0666721043235,-0.0603180085372,0.00678386082283,-0.0258151682105
JAK2,-0.052976552058,0.0750248607834,-0.0321073032749,0.112085360151,0.104993689596,-0.126648130651,0.0625063997902,-0.157540131934,0.0435293085503,0.00414851510236,0.126177910341
JNK1,-0.0126971405307,-0.0571160278117,0.0904803408106,-0.0219825283501,0.0469008255867,0.061130874906,0.0540699711037,-0.11971445471,0.0763743094734,-0.0308948730137,-0.0407203471036
KSP,-0.140622915274,0.155315121439,-0.103209239531,0.175576525626,0.224535015172,-0.114215650328,0.0411764678596,-0.34186425016,0.156453409538,-0.0788571330448,0.00421028562799
CDK6,0.0986973718627,0.154080499336,-0.141873070334,0.0674846688757,0.0475765053079,-0.0547257854008,-0.101609349849,-0.0537519536908,-0.025052571901,0.13902445637,0.0815478170874
p38alpha,0.0218686594533,0.0214473243126,-0.0147331261526,0.0508855452132,-0.0142247403811,-0.0802411554314,0.0397349845988,-0.0108604108243,0.00351494204741,-0.0584863181986,0.0391397458699
p38beta,-0.0527736664137,0.0170089231002,-0.0565096905612,0.042138954285,0.0311564701512,-0.0656750538838,0.01798750853,-0.0330819691215,0.0486566601942,-0.0232459583232,0.0182344711591
PI3K (class 1),0.0727081647177,-0.0481240608851,0.00552003349771,0.0587668621646,0.029919396592,-0.148368669381,0.177123269892,-0.0758254730632,0.000231669490981,-0.114029082095,0.109891905968
PI3Kgamma,0.0288133786669,-0.158376034287,0.11693293657,0.106995783127,-0.0183963570654,-0.122237948391,0.0722128706841,-0.211916448975,0.0932026757678,-0.054229458538,-0.0271019398031
PKCB,0.239833477432,0.0384742625177,0.132881710161,-0.0810209126038,-0.049942769031,-0.070136829214,0.0589886137715,-0.0813140595253,-0.205001394964,-0.100398043802,-0.0347244078872
RSK,0.0364931431969,-0.021382659426,0.0574944522358,-0.0235650653966,-0.0628501594062,-0.0450453385087,0.00278888276135,0.00633041163915,-0.00173062721673,0.00216774648528,0.0053921941692
PI3Kdelta,-0.0617619881964,0.0170691634492,0.00486741356078,0.04310241564,0.0383587005008,-0.139031319039,0.134853368645,-0.063709034785,0.0563537104028,-0.0502350932587,0.030927553558
G9a and GLP methyltransferases,0.0572809024469,0.0236783154852,0.0300828970247,-0.0792629460463,-0.0418771296323,0.0446874347154,-0.13643977345,-0.0193249940822,0.0412119999488,0.161683620994,0.00109645363903
FLT4,0.0234437977189,-0.0086416374339,0.0377611457919,-0.0475542128826,-0.00772240044322,0.0352215765797,-0.0285005224302,-0.00776213330492,0.00959142856046,-0.0245832506382,-0.0211629310129
AXL,-0.0214098517441,0.0176643730814,0.0236906905251,0.0127031435559,-0.0353375482687,0.00371466365156,0.00651268976283,0.049330699563,-0.00589609112705,0.0160100226206,0.0122485683872
NTRK2,-0.0220744077582,0.046625555254,-0.0699583259884,0.0816455957056,0.116651081947,-0.0641215543396,-0.0387557311755,-0.0918877677482,0.0097433510716,0.0249707268889,0.105216948776
IRAK1,0.0551771255671,-0.019673912876,0.0893333089686,0.0339484132653,-0.0294159403582,-0.153021230047,-0.0433703812242,-0.0806487717002,0.0117643341208,-0.0547514821256,-0.0210672412891
LTK,-0.0258127586169,0.00493209375689,0.00246734043126,-0.00110271200843,-0.0478608873797,0.0109697109324,0.0219329421733,0.0147489355441,0.0291847102763,0.034057084107,0.0292830547537
Autophagy inducer,-0.0599655624336,-0.01334676827,0.0464074828829,0.0163373689522,-0.018729292029,-0.0276021980964,0.00958442850175,0.0293101834173,-0.0452329324744,0.027032279543,0.0589876668973
TAK1,0.0722925817863,-0.00827179371708,-0.0718977343526,0.0180557923964,0.0226341104929,-0.0410006230329,0.0524841065426,0.0478445120631,-0.0242343783244,0.0745867035146,-0.0303529622364
MAP4K2,0.00742916855963,0.0273892451512,0.0308087658435,-0.0967206884352,-0.212912586914,-0.0639735640967,-0.087880569761,0.29145366338,-0.132987579955,0.0723411421955,-0.0260385676584
TAK,-0.0472426261925,0.0388343778669,-0.035702097249,0.0202359631726,-0.175600301305,-0.103829195574,-0.0550827588986,0.235689125509,-0.0435731629871,0.0659125283196,0.00878977984542
ERK2,0.0443919344188,-0.0225638546767,0.0503897839951,-0.00532799782517,-0.192071778123,-0.127611278251,-0.0992668937018,0.120670659484,0.0611571595169,-1.50349969828e-06,-0.0309630913392
ERK1,0.0343608554357,0.0276373048946,0.0280226820972,0.011328051788,-0.00316524372682,-0.0785699474963,0.0341459030848,0.0235606558239,-0.00542911534943,-0.0519726351115,0.0415651945615
HDAC6,-0.00676733555279,0.0481200883493,0.0011872800233,0.134637797576,0.00566044421965,-0.150879351697,0.0519683064189,-0.0537930273461,-0.0492648212017,0.0251977984662,0.0897644277544
HDAC8,-0.0180923893901,-0.0317995588885,0.00327448861851,0.000150136361842,-0.0761188403002,-0.032226508519,-0.0463410648211,0.0772229378543,0.000369757289328,0.00327476720506,0.116160836941
